ν,LD-Alanina No Magnetizada Irradiada Petri,LD-Alanina No Magnetizada  Eppendorf,LD-Alanina Magnetizada Irradiada Petri,LD-Alanina Magnetizada  Eppendorf,LD-Alanina Irradiada No Magnetizada Eppendorf,LD-Alanina Irradiada Magnetizada Eppendorf,LD-Alanina  No Magnetizada Petri,LD-Alanina  Magnetizada Petri,L-Alanina No Magnetizada Irradiada Petri,L-Alanina No Magnetizada  Eppendorf,L-Alanina Magnetizada Petri,L-Alanina Magnetizada Irradiada Petri,L-Alanina Magnetizada Eppendorf,L-Alanina Irradiada No Magnetizada Eppendorf,L-Alanina Irradiada  Magnetizada Eppendorf,L-Alanina  No Magnetizada Petri,D-Alanina No Magnetizada Irradiada Petri,D-Alanina No Magnetizada Eppendorf,D-Alanina Magnetizada Irradiada Petri,D-Alanina Magnetizada Eppendorf,D-Alanina Irradiada No Magnetizada Eppendorf,D-Alanina Irradiada Magnetizada Eppendorf,D-Alanina  No Magnetizada Petri,D-Alanina  Magnetizada Petri
3161.0,99.798587,94.601883,92.650329,96.36629,91.005501,91.594198,91.655939,93.183457,89.450599,91.733118,73.382366,93.085386,94.218773,91.743511,90.439937,98.324918,91.026126,95.18247,93.408004,94.850617,89.903914,96.153579,93.155292,83.054388
3160.0,99.795428,94.541238,92.571772,96.326161,90.912849,91.510087,91.584516,93.106962,89.321034,91.636568,73.171793,92.995125,94.143521,91.646983,90.323058,98.284656,90.919589,95.119094,93.338487,94.777524,89.791955,96.114555,93.061082,82.96443
3159.0,99.783653,94.473801,92.503081,96.282184,90.821194,91.426282,91.502735,93.027336,89.190733,91.532976,72.971596,92.905069,94.065964,91.546464,90.204476,98.251301,90.819944,95.051605,93.258285,94.704687,89.676389,96.070767,92.958626,82.879304
3158.0,99.75733,94.403047,92.434551,96.235052,90.732288,91.342567,91.406112,92.944494,89.057984,91.418281,72.780706,92.81268,93.986171,91.441418,90.086184,98.223671,90.722318,94.981751,93.15869,94.633019,89.55508,96.022352,92.849311,82.794509
3157.0,99.722059,94.335931,92.359443,96.189638,90.646122,91.259528,91.301332,92.861854,88.92301,91.296629,72.598716,92.719531,93.905714,91.333563,89.969629,98.197971,90.622111,94.915271,93.04501,94.561669,89.427543,95.973343,92.738205,82.713591
3156.0,99.693052,94.279234,92.281804,96.152892,90.561924,91.17894,91.201334,92.785952,88.78995,91.178291,72.429399,92.631154,93.827986,91.227096,89.853889,98.173802,90.519104,94.857546,92.932792,94.490194,89.296509,95.928318,92.633675,82.646293
3155.0,99.681941,94.232703,92.209488,96.126208,90.476963,91.100158,91.112876,92.719446,88.660124,91.0683,72.278835,92.54857,93.753412,91.123167,89.734693,98.152782,90.413708,94.804585,92.833659,94.417832,89.164369,95.887243,92.540265,82.598801
3154.0,99.685812,94.187127,92.142126,96.101307,90.385994,91.01782,91.030294,92.655361,88.527001,90.959689,72.149395,92.46327,93.675912,91.016259,89.607074,98.132463,90.302396,94.741804,92.745063,94.341391,89.029794,95.844736,92.452762,82.56729
3153.0,99.691574,94.131676,92.070209,96.066959,90.284301,90.925306,90.943318,92.582067,88.382628,90.841558,72.037663,92.365317,93.588272,90.898762,89.469625,98.106929,90.181271,94.657555,92.655158,94.257032,88.889647,95.795369,92.360897,82.543457
3152.0,99.690521,94.062988,91.985464,96.019987,90.171246,90.820369,90.848702,92.494654,88.227307,90.711706,71.938786,92.255421,93.49126,90.76842,89.325162,98.074586,90.052697,94.557444,92.555941,94.165277,88.743082,95.738982,92.259457,82.52466
3151.0,99.685399,93.985478,91.888684,95.967363,90.050098,90.706443,90.750697,92.399015,88.068629,90.577288,71.851109,92.144394,93.393927,90.629849,89.17744,98.040664,89.923917,94.460295,92.448526,94.072304,88.592447,95.680032,92.150629,82.514829
3150.0,99.683045,93.903762,91.787011,95.917268,89.925088,90.588825,90.651502,92.304204,87.911946,90.444701,71.775859,92.040308,93.303939,90.489952,89.028792,98.009679,89.799173,94.379087,92.33694,93.98465,88.441244,95.622696,92.037599,82.516146
3149.0,99.684407,93.817823,91.686157,95.87071,89.798912,90.470325,90.546158,92.213034,87.755827,90.313616,71.714061,91.940372,93.220435,90.353286,88.88051,97.979398,89.676624,94.309655,92.222134,93.903371,88.29218,95.567891,91.9206,82.524901
3148.0,99.684573,93.726524,91.586398,95.823292,89.67152,90.350133,90.428709,92.121289,87.596848,90.18074,71.665778,91.836781,93.137428,90.220575,88.732969,97.945661,89.552995,94.238771,92.104204,93.824503,88.145818,95.514204,91.800111,82.537528
3147.0,99.67999,93.633436,91.484878,95.773243,89.540368,90.225863,90.300581,92.024512,87.435448,90.045006,71.632614,91.727002,93.051465,90.089845,88.584723,97.910264,89.427835,94.159126,91.986769,93.744511,87.999958,95.459704,91.679927,82.557198
3146.0,99.672012,93.546372,91.380418,95.724851,89.402976,90.096152,90.16979,91.923402,87.276114,89.907788,71.61968,91.615888,92.964065,89.959132,88.433563,97.879768,89.30241,94.074159,91.875211,93.663609,87.851477,95.402601,91.564685,82.591104
3145.0,99.663712,93.469896,91.27524,95.683064,89.259797,89.961174,90.041545,91.821814,87.123337,89.770878,71.633266,91.509768,92.878463,89.828772,88.279626,97.857184,89.177248,93.991104,91.770906,93.583419,87.699843,95.341876,91.455814,82.642405
3144.0,99.656064,93.398651,91.171363,95.645817,89.113497,89.82118,89.911242,91.72024,86.977407,89.635443,71.675437,91.411098,92.79605,89.700655,88.126431,97.83823,89.052266,93.912545,91.669426,93.502779,87.547945,95.278461,91.350731,82.707313
3143.0,99.648017,93.319708,91.065903,95.603495,88.965238,89.675802,89.76856,91.613098,86.833023,89.501032,71.741354,91.317941,92.71522,89.575337,87.978225,97.816014,88.927788,93.834509,91.56498,93.417629,87.398728,95.215246,91.244426,82.779871
3142.0,99.638701,93.223481,90.951724,95.546995,88.813157,89.525272,89.608808,91.493729,86.682777,89.36488,71.82306,91.226028,92.632222,89.450949,87.836704,97.786871,88.804237,93.75119,91.455782,93.325392,87.252015,95.15506,91.131427,82.857768
3141.0,99.628517,93.112687,90.823564,95.475923,88.654449,89.370574,89.438759,91.361132,86.523597,89.223898,71.916044,91.130692,92.543717,89.324627,87.69941,97.75125,88.681404,93.661126,91.344698,93.228376,87.104958,95.098379,91.008711,82.943444
3140.0,99.618446,92.999081,90.682726,95.398142,88.487023,89.210946,89.269795,91.219945,86.359349,89.078005,72.021311,91.028242,92.449745,89.193392,87.559807,97.711516,88.558394,93.568731,91.234967,93.131801,86.954303,95.042918,90.878753,83.040711
3139.0,99.608677,92.890721,90.535637,95.321828,88.30917,89.042577,89.10621,91.074249,86.19597,88.930264,72.141145,90.916751,92.353827,89.054213,87.410035,97.670447,88.433832,93.47973,91.125848,93.038558,86.797735,94.985272,90.748814,83.150381
3138.0,99.598101,92.783939,90.388803,95.249363,88.120117,88.861824,88.942033,90.923926,86.034985,88.783501,72.274266,90.79611,92.259274,88.905864,87.246279,97.630825,88.30635,93.396041,91.013149,92.946648,86.634498,94.923241,90.625588,83.268335
3137.0,99.585837,92.668858,90.244809,95.178746,87.921567,88.668941,88.768619,90.767842,85.873376,88.637931,72.416232,90.667922,92.165941,88.751273,87.0717,97.594831,88.17578,93.316054,90.894359,92.851934,86.465648,94.857086,90.510074,83.387988
3136.0,99.573606,92.540856,90.101214,95.108512,87.71668,88.467041,88.582738,90.608149,85.708753,88.491924,72.564327,90.535997,92.071468,88.595784,86.892633,97.563359,88.043768,93.238185,90.772474,92.752908,86.293114,94.788852,90.397792,83.505627
3135.0,99.565281,92.404364,89.952595,95.039194,87.507196,88.258814,88.387167,90.449299,85.542117,88.34333,72.721082,90.406378,91.974944,88.442445,86.712942,97.535831,87.912245,93.161131,90.653579,92.652338,86.118531,94.720745,90.283238,83.623353
3134.0,99.562253,92.26637,89.795079,94.970456,87.293479,88.046497,88.186272,90.293234,85.375035,88.189515,72.892157,90.284594,91.877623,88.290657,86.533988,97.510166,87.780755,93.080591,90.540321,92.553923,85.943588,94.654309,90.163254,83.745947
3133.0,99.559424,92.128941,89.629392,94.898596,87.076739,87.833101,87.982165,90.136494,85.205745,88.0274,73.08028,90.170597,91.779812,88.138876,86.357686,97.482587,87.645319,92.989145,90.428111,92.456982,85.770152,94.590282,90.036304,83.87494
3132.0,99.54813,91.988721,89.458426,94.81803,86.857905,87.619535,87.773161,89.971862,85.02939,87.854622,73.281557,90.056712,91.678645,87.985496,86.184747,97.448186,87.500192,92.882138,90.308012,92.355034,85.597759,94.527618,89.900206,84.006937
3131.0,99.524674,91.842109,89.282269,94.725702,86.634137,87.400731,87.554995,89.793167,84.842208,87.670992,73.488674,89.933256,91.570398,87.826859,86.010174,97.403526,87.341722,92.76343,90.173711,92.241507,85.421644,94.462386,89.752649,84.138041
3130.0,99.495127,91.689809,89.097926,94.624376,86.400124,87.168618,87.325256,89.600073,84.645137,87.479414,73.697885,89.79767,91.454879,87.658193,85.825561,97.350604,87.17176,92.643887,90.026529,92.117673,85.236063,94.38946,89.594684,84.268467
3129.0,99.470076,91.536432,88.904212,94.521338,86.153948,86.920007,87.087028,89.398842,84.442885,87.285715,73.911493,89.656748,91.336339,87.478242,85.627595,97.298334,86.997246,92.533331,89.874379,91.993131,85.039781,94.306882,89.432044,84.401371
3128.0,99.454624,91.385499,88.704413,94.422958,85.898682,86.659116,86.84581,89.197321,84.239534,87.096141,74.132523,89.51869,91.219288,87.290429,85.420887,97.257645,86.825137,92.433004,89.725637,91.876469,84.83614,94.218154,89.270814,84.537664
3127.0,99.444737,91.23434,88.502939,94.329929,85.637492,86.392233,86.602062,88.998354,84.035775,86.912915,74.358234,89.384472,91.103648,87.098257,85.211181,97.232171,86.657074,92.334875,89.583079,91.766155,84.628059,94.129266,89.111698,84.673665
3126.0,99.433483,91.074467,88.300846,94.237753,85.37057,86.122949,86.349658,88.798309,83.830371,86.73178,74.580787,89.248474,90.984611,86.902201,84.999125,97.213305,86.489216,92.228359,89.442629,91.652411,84.415717,94.043785,88.949936,84.804529
3125.0,99.418683,90.897954,88.095128,94.140909,85.098156,85.852875,86.08321,88.590997,83.621754,86.544571,74.793795,89.10538,90.857172,86.702144,84.782052,97.185896,86.316152,92.10841,89.296709,91.526973,84.199192,93.961293,88.780548,84.928786
3124.0,99.402472,90.70366,87.880795,94.035471,84.822721,85.582912,85.804593,88.37139,83.405865,86.344371,74.99617,88.953189,90.720145,86.499295,84.557978,97.139717,86.133313,91.977537,89.13823,91.388337,83.979721,93.87924,88.601811,85.048207
3123.0,99.384894,90.497461,87.653858,93.919397,84.545476,85.311439,85.520693,88.137415,83.174565,86.128503,75.189915,88.790762,90.576119,86.292894,84.324974,97.076071,85.937168,91.840844,88.963247,91.238447,83.756634,93.794427,88.414268,85.164013
3122.0,99.362313,90.287716,87.415328,93.793991,84.263341,85.033827,85.237127,87.892656,82.921017,85.898293,75.377314,88.617234,90.429078,86.077501,84.079439,97.005168,85.727302,91.700972,88.773202,91.078974,83.525461,93.703183,88.219489,85.275361
3121.0,99.333849,90.081227,87.173437,93.665803,83.972172,84.746228,84.955869,87.647703,82.647697,85.657529,75.561795,88.4349,90.282566,85.846845,83.818417,96.938741,85.509358,91.558324,88.575472,90.912737,83.280884,93.602511,88.020479,85.38216
3120.0,99.305856,89.881703,86.938961,93.543456,83.671435,84.448694,84.676023,87.413677,82.365546,85.41022,75.748734,88.248589,90.138011,85.599527,83.542642,96.883254,85.292078,91.413395,88.378836,90.745066,83.020095,93.492169,87.819906,85.487308
3119.0,99.286142,89.68919,86.715897,93.429762,83.363779,84.143406,84.393708,87.191183,82.083291,85.157541,75.941823,88.059925,89.992183,85.338856,83.254977,96.836221,85.078555,91.265838,88.185874,90.579811,82.742294,93.374634,87.615875,85.59413
3118.0,99.27478,89.500191,86.497527,93.318446,83.051633,83.831592,84.10292,86.968258,81.799368,84.896307,76.138309,87.865087,89.836716,85.067791,82.95614,96.788155,84.861828,91.112216,87.990762,90.414487,82.446841,93.252274,87.401656,85.702107
3117.0,99.264109,89.309517,86.272605,93.201002,82.736124,83.513842,83.800155,86.732156,81.505195,84.621702,76.330013,87.660401,89.663253,84.785696,82.643184,96.730767,84.631018,90.947938,87.786171,90.241694,82.133531,93.125006,87.171637,85.807056
3116.0,99.247892,89.112792,86.034341,93.075969,82.418225,83.192309,83.488574,86.481361,81.19376,84.332454,76.51036,87.447261,89.471039,84.489537,82.312083,96.664557,84.380636,90.772029,87.570828,90.055328,81.803766,92.991105,86.926009,85.90607
3115.0,99.227266,88.907531,85.783428,92.949417,82.099576,82.870961,83.176072,86.224067,80.863514,84.032897,76.680048,87.228724,89.26858,84.177232,81.962089,96.596706,84.113005,90.587727,87.347941,89.854424,81.460509,92.849691,86.668484,86.000986
3114.0,99.207334,88.693417,85.525708,92.827236,81.783029,82.553822,82.869582,85.968184,80.516848,83.729199,76.845719,87.004035,89.066649,83.85043,81.598747,96.531486,83.834313,90.397689,87.117602,89.642031,81.107562,92.701935,86.402122,86.096019
3113.0,99.19161,88.473351,85.26938,92.709461,81.472426,82.243213,82.572152,85.716911,80.158275,83.423408,77.014108,86.770722,88.869991,83.514539,81.23198,96.465778,83.550994,90.200659,86.874882,89.422209,80.748428,92.550078,86.129676,86.192881
3112.0,99.181208,88.253578,85.022277,92.592217,81.16979,81.939006,82.283675,85.471768,79.793335,83.11142,77.187729,86.530953,88.675867,83.175007,80.868678,96.394876,83.267986,89.994177,86.616681,89.197702,80.384226,92.395682,85.855251,86.28945
3111.0,99.1756,88.040255,84.787969,92.472956,80.872133,81.639393,82.001754,85.234132,79.426152,82.787146,77.364687,86.291253,88.478767,82.833093,80.506753,96.31881,82.986744,89.77928,86.347568,88.968518,80.012734,92.238909,85.581371,86.383182
3110.0,99.170896,87.834818,84.563367,92.352726,80.573372,81.342761,81.722143,85.002728,79.056782,82.448657,77.540702,86.054946,88.274779,82.486005,80.138405,96.24019,82.70435,89.561051,86.076393,88.732259,79.631068,92.07945,85.304986,86.474483
3109.0,99.159838,87.633636,84.34111,92.234253,80.270469,81.048188,81.440875,84.773616,78.681769,82.10002,77.710981,85.817993,88.062638,82.130931,79.759184,96.158924,82.416441,89.344892,85.808253,88.486848,79.239354,91.91799,85.020013,86.565741
3108.0,99.137615,87.432669,84.11506,92.11886,79.965944,80.753559,81.157214,84.544667,78.298241,81.747777,77.87173,85.573807,87.843831,81.767576,79.371604,96.073343,82.121545,89.133024,85.54192,88.233685,78.840601,91.756258,84.72513,86.657597
3107.0,99.107638,87.231733,83.884256,92.005479,79.663958,80.455156,80.873996,84.317815,77.908066,81.397399,78.021769,85.320363,87.62303,81.397591,78.980455,95.985456,81.822119,88.924162,85.274659,87.978289,78.437881,91.595313,84.427329,86.747512
3106.0,99.078985,87.034043,83.652698,91.892722,79.366277,80.151564,80.59463,84.095189,77.517944,81.053591,78.163375,85.061412,87.406577,81.024123,78.588343,95.901146,81.52207,88.715461,85.006963,87.727886,78.03366,91.434173,84.136695,86.832521
3105.0,99.058334,86.842483,83.425314,91.781126,79.072991,79.847136,80.319449,83.874642,77.134256,80.721032,78.300421,84.802535,87.198373,80.652066,78.196922,95.824693,81.224336,88.504419,84.741347,87.487611,77.631055,91.27084,83.857721,86.911817
3104.0,99.046218,86.656591,83.202877,91.672188,78.784351,79.548643,80.044726,83.65133,76.757095,80.401203,78.434367,84.547836,86.997113,80.285978,77.809039,95.755958,80.930132,88.289669,84.478085,87.257328,77.232602,91.104731,83.585529,86.985235
3103.0,99.039696,86.472257,82.980577,91.565541,78.499868,79.258303,79.765518,83.423512,76.380646,80.088802,78.561886,84.299339,86.798166,79.926759,77.427355,95.693282,80.639123,88.071181,84.214251,87.031376,76.837583,90.937801,83.310499,87.050345
3102.0,99.035139,86.28403,82.752814,91.458754,78.217158,78.972146,79.480129,83.195133,76.00087,79.774633,78.676991,84.057118,86.597573,79.572332,77.052538,95.635726,80.350345,87.850426,83.947082,86.802437,76.44305,90.773313,83.027222,87.103743
3101.0,99.028092,86.088982,82.519498,91.350089,77.93327,78.684872,79.1915,82.971647,75.621386,79.453431,78.775643,83.819227,86.393576,79.22185,76.683984,95.580665,80.063453,87.629861,83.677141,86.566926,76.047834,90.613706,82.739268,87.145915
3100.0,99.013839,85.889124,82.285951,91.238961,77.646246,78.393714,78.903393,82.75346,75.249492,79.127255,78.857862,83.582445,86.185602,78.876754,76.320728,95.521448,79.778439,87.411023,83.407863,86.32661,75.653385,90.459212,82.454453,87.182474
3099.0,98.990423,85.689174,82.056384,91.122842,77.354881,78.09753,78.616011,82.534518,74.8878,78.801001,78.9258,83.344254,85.974272,78.537064,75.960979,95.450611,79.493839,87.192902,83.143116,86.085253,75.260816,90.307857,82.176429,87.218786
3098.0,98.960467,85.491196,81.829571,90.996871,77.058879,77.79548,78.326696,82.307894,74.533128,78.477341,78.980914,83.104644,85.762856,78.199767,75.602866,95.365911,79.206989,86.97335,82.885688,85.845152,74.870051,90.156889,81.903002,87.25429
3097.0,98.929404,85.29234,81.601805,90.859761,76.760286,77.48819,78.034205,82.07254,74.183143,78.157555,79.023555,82.866428,85.556752,77.862605,75.246752,95.272664,78.918184,86.75275,82.636824,85.60761,74.482297,90.00502,81.632076,87.283611
3096.0,98.902453,85.088904,81.372333,90.71903,76.462943,77.178286,77.740575,81.834394,73.840365,77.845036,79.054621,82.633925,85.359933,77.527571,74.895405,95.180606,78.63424,86.535378,82.395838,85.375255,74.100627,89.853648,81.36579,87.302847
3095.0,98.88272,84.8817,81.144245,90.586886,76.169136,76.868254,77.449137,81.601072,73.508424,77.544952,79.076803,82.410637,85.172117,77.199024,74.551411,95.098465,78.365377,86.326167,82.160524,85.15202,73.72726,89.705597,81.107647,87.313403
3094.0,98.870109,84.675427,80.920563,90.469791,75.877963,76.55865,77.162145,81.375345,73.186931,77.259959,79.093643,82.196869,84.989828,76.879758,74.215925,95.029492,78.116567,86.126641,81.928907,84.940443,73.362449,89.562584,80.858459,87.31947
3093.0,98.861249,84.473105,80.700732,90.363531,75.587417,76.248819,76.87966,81.153063,72.871844,76.987511,79.107104,81.989021,84.809745,76.569989,73.889762,94.969767,77.88218,85.934862,81.70065,84.739403,73.006302,89.424247,80.617236,87.323177
3092.0,98.851852,84.273793,80.481464,90.25875,75.296422,75.938256,76.598819,80.927212,72.559929,76.722273,79.116093,81.782316,84.631219,76.268716,73.573215,94.910871,77.650575,85.7489,81.476845,84.544657,72.659191,89.289579,80.384099,87.323469
3091.0,98.840138,84.076701,80.261139,90.149815,75.00462,75.627185,76.314804,80.695237,72.25221,76.461386,79.11789,81.576066,84.457001,75.975136,73.264471,94.846518,77.415013,85.569313,81.259391,84.351957,72.319895,89.158661,80.15992,87.31946
3090.0,98.827352,83.884836,80.042924,90.037939,74.712679,75.317116,76.024929,80.463169,71.953405,76.206862,79.111559,81.376375,84.291836,75.689975,72.960861,94.777986,77.179628,85.397912,81.050743,84.160483,71.986008,89.032711,79.943974,87.313192
3089.0,98.814779,83.701952,79.832024,89.927218,74.423984,75.010946,75.731838,80.241292,71.667396,75.961793,79.099695,81.191758,84.138509,75.415935,72.662645,94.712164,76.953612,85.234378,80.85251,83.973461,71.657251,88.912743,79.733682,87.307362
3088.0,98.801564,83.527478,79.629293,89.81929,74.143822,74.711326,75.441206,80.034665,71.39272,75.724586,79.086249,81.024846,83.994038,75.155183,72.373421,94.653752,76.740402,85.074661,80.663068,83.795184,71.336442,88.798437,79.526697,87.300629
3087.0,98.786082,83.357924,79.429701,89.712068,73.875308,74.419179,75.15726,79.839045,71.124114,75.48952,79.072458,80.869061,83.85103,74.905963,72.095888,94.600701,76.534977,84.913847,80.477946,83.627731,71.02649,88.688104,79.323054,87.287608
3086.0,98.76821,83.19336,79.229298,89.603121,73.61734,74.134982,74.882674,79.647534,70.85992,75.254814,79.05501,80.714357,83.704377,74.663495,71.828907,94.548449,76.331915,84.751701,80.294408,83.470868,70.728054,88.579668,79.126292,87.265358
3085.0,98.749273,83.039247,79.032243,89.493653,73.367811,73.86102,74.621214,79.459699,70.605424,75.028167,79.028353,80.555765,83.556125,74.425051,71.5695,94.496883,76.132725,84.594774,80.114965,83.324104,70.440615,88.472343,78.942175,87.238372
