ν	LD-Alanina No Magnetizada Irradiada Petri	LD-Alanina Magnetizada Irradiada Petri	LD-Alanina  No Magnetizada Petri	LD-Alanina  Magnetizada Petri	L-Alanina No Magnetizada Irradiada Petri	L-Alanina Magnetizada Petri	L-Alanina Magnetizada Irradiada Petri	L-Alanina  No Magnetizada Petri	D-Alanina No Magnetizada Irradiada Petri	D-Alanina Magnetizada Irradiada Petri	D-Alanina  No Magnetizada Petri	D-Alanina  Magnetizada Petri
1072.0	100.935306	87.819226	90.930635	93.119387	88.583449	71.420199	92.595391	98.968205	93.3285	95.785728	96.706484	83.963887
1071.0	100.967448	88.069908	91.108523	93.270061	88.760679	71.582685	92.746069	99.036711	93.4359	95.91836	96.836591	84.126493
1070.0	100.993232	88.29513	91.261246	93.406042	88.912204	71.732828	92.877505	99.097671	93.521594	96.017287	96.958298	84.275496
1069.0	101.030772	88.504803	91.407842	93.534373	89.05677	71.877681	92.995944	99.15493	93.609526	96.107528	97.068705	84.418586
1068.0	101.082609	88.697323	91.55615	93.656132	89.197934	72.018532	93.101339	99.208279	93.710487	96.200931	97.160621	84.558212
1067.0	101.134192	88.870351	91.704195	93.76933	89.322292	72.15935	93.189454	99.25297	93.820587	96.292485	97.224989	84.692416
1066.0	101.169573	89.034513	91.851308	93.878824	89.426995	72.301815	93.265829	99.28846	93.934783	96.37967	97.266898	84.821999
1065.0	101.183554	89.199735	91.991826	93.987887	89.521052	72.4341	93.342191	99.31906	94.043941	96.461959	97.299525	84.94762
1064.0	101.180478	89.359934	92.112111	94.088817	89.604872	72.538033	93.421224	99.345357	94.131327	96.529226	97.326299	85.062505
1063.0	101.17001	89.506968	92.210069	94.176	89.673918	72.610646	93.497091	99.364252	94.191948	96.574779	97.347397	85.158407
1062.0	101.166831	89.649734	92.304246	94.258909	89.737391	72.669981	93.56739	99.379917	94.245051	96.614784	97.3758	85.237576
1061.0	101.187124	89.80463	92.409344	94.348843	89.81092	72.736694	93.634449	99.406206	94.310211	96.673104	97.425769	85.310208
1060.0	101.238126	89.975196	92.517876	94.443211	89.897134	72.816993	93.700679	99.453382	94.383274	96.75225	97.492365	85.383627
1059.0	101.310322	90.152869	92.618913	94.53607	89.992435	72.904643	93.772333	99.516491	94.451548	96.838303	97.562389	85.463081
1058.0	101.382379	90.32841	92.716105	94.632318	90.101537	72.990611	93.859152	99.57944	94.516669	96.925314	97.636878	85.556697
1057.0	101.435188	90.491224	92.81161	94.735914	90.222999	73.066739	93.958847	99.627485	94.583717	97.012869	97.720772	85.665971
1056.0	101.462774	90.628261	92.892518	94.834164	90.331821	73.127308	94.051302	99.655762	94.644462	97.089258	97.799684	85.77513
1055.0	101.473931	90.738654	92.953291	94.910201	90.402105	73.173667	94.121029	99.67203	94.693509	97.144069	97.853407	85.864764
1054.0	101.485816	90.842737	93.013919	94.964714	90.440326	73.214045	94.176851	99.693553	94.74618	97.193238	97.888478	85.935248
1053.0	101.512954	90.962601	93.09354	95.011926	90.472576	73.253245	94.236573	99.736242	94.816208	97.265539	97.932289	86.003078
1052.0	101.559208	91.098231	93.181268	95.061423	90.506073	73.284314	94.303255	99.804414	94.888737	97.366072	97.997155	86.075548
1051.0	101.621549	91.234782	93.257774	95.118376	90.529484	73.295479	94.374082	99.894652	94.943084	97.479165	98.076251	86.146504
1050.0	101.703055	91.368599	93.332168	95.19506	90.545224	73.284917	94.461411	100.009533	94.991858	97.60548	98.174157	86.21851
1049.0	101.818333	91.514119	93.430537	95.306832	90.572365	73.263934	94.582439	100.160169	95.067478	97.76581	98.312167	86.30822
1048.0	101.98147	91.689885	93.560807	95.459652	90.621396	73.244474	94.73638	100.352682	95.179782	97.968088	98.500428	86.422926
1047.0	102.191399	91.907919	93.71558	95.649849	90.691847	73.225209	94.912875	100.579996	95.31552	98.202021	98.730982	86.549059
1046.0	102.435116	92.170655	93.897664	95.869636	90.787544	73.187799	95.112896	100.831563	95.467314	98.466826	98.9991	86.66871
1045.0	102.703662	92.46927	94.118177	96.108069	90.910127	73.101553	95.340121	101.104881	95.634277	98.773752	99.30685	86.769342
1044.0	102.997	92.787701	94.3755	96.355537	91.0448	72.928257	95.580205	101.401362	95.802517	99.117042	99.64311	86.828492
1043.0	103.310267	93.109594	94.650338	96.60936	91.173414	72.62301	95.808882	101.713588	95.949579	99.466105	99.979099	86.800991
1042.0	103.620343	93.413895	94.912689	96.861691	91.294852	72.134404	96.015149	102.021577	96.063204	99.790766	100.285957	86.629053
1041.0	103.891821	93.663437	95.121858	97.07835	91.41382	71.410598	96.198537	102.301483	96.137627	100.075133	100.543305	86.257527
1040.0	104.097721	93.811245	95.230221	97.205563	91.519445	70.415214	96.350277	102.535667	96.161276	100.305946	100.735168	85.638453
1039.0	104.234265	93.822053	95.199448	97.203045	91.597501	69.150205	96.458303	102.715506	96.130289	100.471067	100.85716	84.739266
1038.0	104.31565	93.669698	95.001769	97.052253	91.654946	67.679686	96.525966	102.8379	96.066281	100.573851	100.924804	83.565846
1037.0	104.354187	93.301569	94.592869	96.724949	91.70799	66.150753	96.564252	102.902077	95.999654	100.627434	100.954882	82.186253
1036.0	104.345854	92.622152	93.896146	96.165857	91.753112	64.7952	96.569837	102.912319	95.942782	100.63141	100.941534	80.738067
1035.0	104.274492	91.533302	92.826907	95.318797	91.773028	63.876177	96.53172	102.881197	95.895229	100.573357	100.867696	79.407118
1034.0	104.127405	89.999878	91.330121	94.155386	91.762691	63.581357	96.45384	102.82159	95.858775	100.452843	100.732011	78.373256
1033.0	103.907259	88.096995	89.415172	92.685149	91.7239	63.942024	96.348233	102.733527	95.823256	100.282488	100.544213	77.751171
1032.0	103.634107	86.029539	87.203941	90.982806	91.640437	64.839697	96.209065	102.607271	95.749317	100.064702	100.301923	77.564584
1031.0	103.338099	84.098955	84.951387	89.218814	91.48247	66.070359	96.013912	102.440913	95.588732	99.785412	99.991845	77.755594
1030.0	103.045193	82.587545	82.958683	87.613825	91.228113	67.416628	95.745595	102.243269	95.31232	99.426707	99.603193	78.21348
1029.0	102.767599	81.635603	81.43186	86.331814	90.854775	68.707252	95.390951	102.015642	94.896725	98.96529	99.117675	78.816
1028.0	102.511143	81.231111	80.442304	85.436489	90.311895	69.846528	94.920382	101.74468	94.295696	98.361184	98.494349	79.466817
1027.0	102.288562	81.288774	79.995887	84.938977	89.516607	70.806081	94.283035	101.419176	93.445025	97.563199	97.68002	80.108237
1026.0	102.116029	81.690618	80.057462	84.822938	88.355714	71.596632	93.407721	101.037323	92.278743	96.512592	96.615889	80.710906
1025.0	101.995364	82.251467	80.474117	84.988884	86.668449	72.243561	92.188031	100.586153	90.720399	95.121814	95.214916	81.260399
1024.0	101.906975	82.695195	80.918796	85.204522	84.273511	72.77627	90.498723	100.030925	88.69559	93.281599	93.371556	81.754026
1023.0	101.821368	82.709768	80.960062	85.1493	81.107242	73.22495	88.295808	99.346634	86.214334	90.955096	91.058234	82.201354
1022.0	101.710662	82.043788	80.206508	84.520725	77.37424	73.614037	85.724569	98.557048	83.445697	88.285257	88.419946	82.614678
1021.0	101.549071	80.571826	78.417804	83.121524	73.516254	73.953882	83.086272	97.727379	80.663328	85.565261	85.723679	82.993281
1020.0	101.316365	78.323912	75.57437	80.920253	69.964255	74.242793	80.645264	96.913748	78.074747	83.048793	83.167214	83.322734
1019.0	101.015029	75.507293	71.943362	78.110136	66.861937	74.481301	78.437556	96.117223	75.674469	80.755006	80.707829	83.594507
1018.0	100.683431	72.492944	68.078991	75.113605	64.005557	74.682305	76.267807	95.2813	73.256444	78.459629	78.075297	83.82065
1017.0	100.383368	69.739487	64.683539	72.474633	61.085385	74.864593	73.926689	94.344849	70.614378	75.922978	75.006979	84.023788
1016.0	100.169743	67.689823	62.388293	70.686622	58.027783	75.039453	71.446607	93.323473	67.795112	73.181465	71.555877	84.21853
1015.0	100.066428	66.663723	61.557081	70.035154	55.125042	75.206746	69.162653	92.350475	65.18417	70.640335	68.218593	84.407158
1014.0	100.061402	66.756034	62.180511	70.508194	52.857036	75.360812	67.527995	91.621671	63.320849	68.868889	65.735617	84.584805
1013.0	100.12009	67.806148	63.921674	71.828892	51.60947	75.496266	66.861448	91.281199	62.594461	68.274449	64.698512	84.742169
1012.0	100.206007	69.479949	66.293608	73.605163	51.525752	75.611309	67.224516	91.351262	63.075097	68.917984	65.268764	84.872341
1011.0	100.294765	71.408332	68.852133	75.497886	52.511757	75.711792	68.448688	91.749739	64.556093	70.55082	67.168047	84.983549
1010.0	100.375152	73.30695	71.308839	77.310934	54.311514	75.81153	70.237555	92.351036	66.707645	72.779312	69.881317	85.095805
1009.0	100.442427	75.032915	73.53892	78.975642	56.620901	75.922756	72.289441	93.034774	69.218442	75.234288	72.908962	85.215318
1008.0	100.494032	76.56272	75.515602	80.477112	59.190521	76.044509	74.385721	93.708124	71.852732	77.656609	75.905705	85.323021
1007.0	100.531542	77.921715	77.242131	81.802389	61.850056	76.163555	76.40424	94.31526	74.435776	79.895275	78.675978	85.40054
1006.0	100.562329	79.12526	78.727364	82.941738	64.47077	76.268097	78.281381	94.83736	76.835715	81.879757	81.12276	85.456417
1005.0	100.594862	80.167758	79.988283	83.905371	66.941858	76.358663	79.976995	95.276851	78.969545	83.598373	83.217151	85.512058
1004.0	100.631375	81.045708	81.049582	84.719709	69.186462	76.445182	81.467639	95.640993	80.808954	85.072646	84.978344	85.574384
1003.0	100.665423	81.776068	81.941236	85.414013	71.181562	76.535734	82.756617	95.946165	82.373006	86.333039	86.452164	85.642616
1002.0	100.686395	82.389159	82.698787	86.015459	72.949281	76.629199	83.874736	96.22648	83.712007	87.413026	87.695435	85.731136
1001.0	100.68766	82.910569	83.355624	86.546351	74.522829	76.718391	84.858213	96.513872	84.879158	88.350511	88.760591	85.857596
1000.0	100.673198	83.357516	83.929561	87.01813	75.917454	76.800696	85.723701	96.803957	85.901227	89.177016	89.6778	86.008204
999.0	100.656568	83.748142	84.423056	87.431986	77.132839	76.885017	86.471595	97.056787	86.778912	89.904894	90.454494	86.140213
998.0	100.649221	84.100434	84.8378	87.78769	78.179229	76.984498	87.111551	97.239084	87.517216	90.532538	91.098724	86.226951
997.0	100.647965	84.418791	85.183019	88.088426	79.091911	77.100117	87.670993	97.355971	88.143011	91.060729	91.635795	86.282621
996.0	100.638196	84.693145	85.471488	88.339422	79.914742	77.215648	88.174147	97.437436	88.688019	91.500493	92.096591	86.336067
995.0	100.612209	84.917048	85.716095	88.549022	80.673134	77.313703	88.624927	97.50784	89.168968	91.870786	92.499781	86.397891
994.0	100.579567	85.098342	85.92897	88.729387	81.366502	77.394319	89.017917	97.576313	89.592474	92.193398	92.85264	86.461903
993.0	100.554487	85.248163	86.116205	88.889108	81.984489	77.472019	89.357388	97.64431	89.967528	92.484799	93.160243	86.523473
992.0	100.537194	85.369846	86.275691	89.026911	82.527076	77.55646	89.657532	97.709824	90.303713	92.748813	93.426298	86.584681
991.0	100.515621	85.464839	86.40729	89.138629	83.009554	77.64417	89.929834	97.767841	90.604924	92.981339	93.652652	86.64929
990.0	100.484621	85.539796	86.521277	89.227613	83.450917	77.730577	90.177547	97.815186	90.872631	93.183767	93.845854	86.720129
989.0	100.454449	85.600536	86.628859	89.302474	83.860283	77.821141	90.399969	97.854237	91.110227	93.36572	94.019068	86.79571
988.0	100.436092	85.647025	86.728497	89.368347	84.236394	77.923454	90.597697	97.888555	91.319834	93.533409	94.181696	86.866517
987.0	100.42429	85.680741	86.809893	89.426313	84.577618	78.032183	90.775272	97.91748	91.500909	93.683694	94.331525	86.922398
986.0	100.401817	85.709021	86.867935	89.477167	84.886665	78.129947	90.939753	97.937313	91.655756	93.813313	94.461225	86.965816
985.0	100.359362	85.736183	86.905893	89.5204	85.165913	78.205087	91.093967	97.94526	91.791251	93.927099	94.568516	87.009451
984.0	100.306348	85.758969	86.930563	89.554861	85.416192	78.264746	91.232526	97.942186	91.91346	94.033157	94.657383	87.059685
983.0	100.262098	85.777428	86.952618	89.585697	85.643139	78.328082	91.349913	97.935541	92.026324	94.135184	94.734221	87.111816
982.0	100.239659	85.802117	86.986152	89.624136	85.857149	78.408373	91.451658	97.938478	92.136041	94.232361	94.805387	87.161924
981.0	100.238098	85.843577	87.038792	89.67478	86.062583	78.504344	91.551018	97.959591	92.249149	94.321956	94.874435	87.212784
980.0	100.24658	85.902172	87.106197	89.730673	86.253578	78.60843	91.655073	97.993365	92.363914	94.400147	94.940219	87.267366
979.0	100.254044	85.975194	87.183017	89.787606	86.424448	78.718828	91.761049	98.027337	92.469819	94.465707	95.001361	87.328467
978.0	100.258104	86.0667	87.273466	89.855411	86.576757	78.839357	91.865673	98.059191	92.558776	94.525216	95.062623	87.406578
977.0	100.267705	86.182342	87.383945	89.947217	86.711527	78.969827	91.969358	98.099718	92.63361	94.590186	95.132339	87.515133
976.0	100.296021	86.319583	87.51225	90.064609	86.823225	79.103878	92.069731	98.158122	92.704717	94.667474	95.21376	87.653073
975.0	100.348671	86.470579	87.653337	90.201309	86.909187	79.2394	92.16018	98.232398	92.781639	94.75614	95.303266	87.802148
974.0	100.41962	86.632002	87.80982	90.354216	86.978901	79.385445	92.239108	98.315858	92.867498	94.853277	95.396048	87.945987
973.0	100.499045	86.806646	87.98624	90.521251	87.046706	79.552508	92.313613	98.403669	92.95779	94.957064	95.488092	88.082944
972.0	100.58121	86.997688	88.176473	90.693666	87.11961	79.737821	92.388837	98.488285	93.043927	95.062579	95.572808	88.217071
971.0	100.661413	87.204586	88.366294	90.859915	87.196278	79.925755	92.458205	98.557345	93.118904	95.159518	95.641216	88.347014
970.0	100.72978	87.420874	88.546039	91.014013	87.271176	80.102329	92.508812	98.604031	93.17792	95.236491	95.686627	88.468501
969.0	100.775954	87.633196	88.713412	91.15393	87.335376	80.264412	92.534366	98.634537	93.214771	95.285795	95.706621	88.579135
968.0	100.800663	87.82727	88.868052	91.277763	87.381017	80.414649	92.540322	98.658725	93.225207	95.305553	95.703011	88.677453
967.0	100.815998	87.998692	89.011784	91.388493	87.409921	80.553012	92.537722	98.677124	93.21643	95.301204	95.683946	88.765345
966.0	100.830694	88.15446	89.149866	91.494977	87.430121	80.675497	92.532313	98.682603	93.203903	95.282657	95.661653	88.851816
965.0	100.840287	88.30265	89.283352	91.599991	87.44001	80.778441	92.51848	98.672063	93.192477	95.255143	95.641338	88.943843
964.0	100.837114	88.44704	89.405401	91.695705	87.42651	80.864183	92.486231	98.652009	93.169453	95.21593	95.61548	89.033822
963.0	100.826141	88.59357	89.5149	91.7806	87.385025	80.945184	92.437048	98.634466	93.124635	95.165434	95.575743	89.109545
962.0	100.822767	88.752443	89.628096	91.871411	87.330483	81.040026	92.388596	98.629531	93.069269	95.116146	95.527003	89.177108
961.0	100.834603	88.92757	89.763872	91.984864	87.28086	81.159077	92.357327	98.638349	93.024502	95.08054	95.481518	89.256859
960.0	100.852265	89.109907	89.919201	92.113645	87.239748	81.293235	92.33918	98.650215	92.996331	95.052113	95.441463	89.351886
959.0	100.860359	89.285533	90.070131	92.233424	87.202583	81.420662	92.314852	98.649292	92.972087	95.009008	95.395523	89.437926
958.0	100.85182	89.444135	90.196704	92.329569	87.168668	81.525084	92.272547	98.627221	92.937868	94.938023	95.332375	89.493786
957.0	100.827798	89.576848	90.297468	92.404928	87.136689	81.604974	92.216588	98.587191	92.889333	94.846293	95.25052	89.526552
956.0	100.788993	89.675942	90.379848	92.465177	87.097396	81.667852	92.153003	98.534614	92.826822	94.746957	95.154519	89.554647
955.0	100.734629	89.744599	90.446915	92.509709	87.041824	81.722602	92.077384	98.46843	92.749507	94.642094	95.047881	89.579531
954.0	100.668895	89.799773	90.496934	92.536191	86.971112	81.776481	91.983322	98.38471	92.656608	94.525313	94.931344	89.589964
953.0	100.601499	89.857259	90.529816	92.544505	86.891106	81.83204	91.876992	98.285619	92.550507	94.396642	94.805558	89.586839
952.0	100.539425	89.919123	90.550901	92.538089	86.80605	81.885851	91.776154	98.181652	92.438564	94.269116	94.676069	89.587859
951.0	100.481206	89.980792	90.569237	92.528468	86.725795	81.93625	91.695451	98.086464	92.332514	94.159833	94.556314	89.608029
950.0	100.42093	90.042612	90.590336	92.533031	86.668938	81.99261	91.636437	98.010585	92.242353	94.075759	94.460882	89.646142
949.0	100.355758	90.10796	90.610482	92.559558	86.646943	82.069751	91.59176	97.957466	92.170022	94.009653	94.392363	89.691851
948.0	100.288434	90.177075	90.623695	92.597903	86.650994	82.170932	91.555602	97.922986	92.113346	93.951417	94.338784	89.738999
947.0	100.225458	90.24908	90.635565	92.634771	86.664296	82.282714	91.528608	97.89951	92.074212	93.90237	94.287661	89.789751
946.0	100.175992	90.323629	90.662179	92.670236	86.68244	82.390133	91.515147	97.882046	92.054411	93.874817	94.239527	89.849178
945.0	100.150748	90.395904	90.711909	92.711248	86.713463	82.492041	91.519234	97.8707	92.044701	93.877232	94.205153	89.917948
944.0	100.156502	90.458813	90.776385	92.757189	86.76375	82.597857	91.54325	97.867859	92.029878	93.904234	94.193756	89.990587
943.0	100.188571	90.516188	90.843051	92.803069	86.832516	82.713218	91.586688	97.87438	92.005951	93.942544	94.206337	90.060775
942.0	100.230998	90.584006	90.906955	92.849639	86.914558	82.832572	91.64293	97.887688	91.978754	93.982139	94.234836	90.1261
941.0	100.267382	90.669952	90.964846	92.897379	86.999371	82.943502	91.699308	97.90153	91.940733	94.018894	94.263676	90.185674
940.0	100.290757	90.759804	91.008427	92.935749	87.07191	83.035673	91.744564	97.908932	91.861891	94.050883	94.277088	90.236895
939.0	100.302385	90.832774	91.032613	92.952033	87.123469	83.107515	91.77694	97.909165	91.710885	94.077112	94.270885	90.279703
938.0	100.305422	90.883692	91.042653	92.94884	87.159672	83.166153	91.802541	97.911557	91.476157	94.098118	94.255743	90.320536
937.0	100.30406	90.921878	91.043767	92.941496	87.190517	83.219355	91.825623	97.927567	91.165173	94.11391	94.245769	90.364622
936.0	100.305557	90.954095	91.029212	92.938749	87.214944	83.266949	91.842977	97.957078	90.801953	94.121547	94.244655	90.40577
935.0	100.315517	90.975439	90.985298	92.932624	87.220719	83.300894	91.846788	97.98533	90.435675	94.115052	94.241206	90.430503
934.0	100.330003	90.969677	90.901556	92.902124	87.195496	83.311737	91.828158	97.995115	90.132503	94.084703	94.211954	90.430611
933.0	100.338142	90.911018	90.769499	92.819446	87.131654	83.292335	91.776717	97.980363	89.936474	94.016146	94.128191	90.404965
932.0	100.334293	90.772325	90.578053	92.6596	87.022782	83.23792	91.680842	97.947404	89.835608	93.895274	93.969499	90.351966
931.0	100.322293	90.53789	90.314276	92.413222	86.859009	83.147214	91.529682	97.905843	89.765019	93.715629	93.73409	90.269016
930.0	100.305781	90.198155	89.956823	92.081974	86.619927	83.021044	91.310894	97.858513	89.631928	93.474364	93.427193	90.157279
929.0	100.280739	89.722838	89.460379	91.650542	86.265049	82.853422	91.003471	97.796294	89.337207	93.15527	93.032352	90.016935
928.0	100.241283	89.050697	88.759143	91.072718	85.731955	82.624088	90.57321	97.699592	88.793599	92.716647	92.497388	89.837301
