ν,L-Alanina No Magnetizada Irradiada Petri,L-Alanina No Magnetizada  Eppendorf,L-Alanina Magnetizada Petri,L-Alanina Magnetizada Irradiada Petri,L-Alanina Magnetizada Eppendorf,L-Alanina Irradiada No Magnetizada Eppendorf,L-Alanina Irradiada  Magnetizada Eppendorf,L-Alanina  No Magnetizada Petri
2145.0,93.139908,94.616239,83.776801,94.690656,96.519133,94.69414,94.937462,98.31623
2144.0,93.035492,94.630245,83.698732,94.658184,96.444759,94.670889,94.902837,98.275461
2143.0,92.902084,94.583138,83.62473,94.632752,96.366895,94.644207,94.840647,98.244411
2142.0,92.756911,94.461945,83.539266,94.601849,96.282803,94.597409,94.735881,98.225702
2141.0,92.597136,94.282678,83.428612,94.529914,96.17957,94.525954,94.602228,98.197044
2140.0,92.432726,94.09278,83.306298,94.407691,96.060317,94.443869,94.477277,98.143896
2139.0,92.281549,93.933142,83.201149,94.262227,95.94037,94.35636,94.375696,98.083184
2138.0,92.14444,93.809601,83.129955,94.123596,95.832564,94.253926,94.276151,98.044189
2137.0,92.00684,93.710112,83.090199,94.004483,95.749652,94.140816,94.16261,98.037221
2136.0,91.855537,93.627366,83.068408,93.905501,95.705105,94.038358,94.045257,98.050833
2135.0,91.682,93.549788,83.04679,93.816846,95.693556,93.94756,93.927121,98.069448
2134.0,91.482801,93.45195,83.010043,93.715791,95.679945,93.837113,93.783417,98.081079
2133.0,91.265521,93.314582,82.954499,93.581921,95.623886,93.682929,93.593549,98.075344
2132.0,91.038686,93.141633,82.8874,93.4167,95.510064,93.49498,93.367686,98.047908
2131.0,90.79094,92.944964,82.815355,93.235948,95.347249,93.293295,93.125236,98.004496
2130.0,90.498416,92.726789,82.739486,93.045828,95.15089,93.082047,92.869778,97.95193
2129.0,90.156855,92.487504,82.66141,92.837843,94.939329,92.859301,92.598612,97.888477
2128.0,89.787389,92.2356,82.585399,92.605762,94.735019,92.630691,92.317313,97.810305
2127.0,89.406881,91.978809,82.514118,92.357112,94.552552,92.399478,92.031883,97.723455
2126.0,89.014368,91.717599,82.450462,92.106401,94.387568,92.158094,91.741076,97.640112
2125.0,88.611476,91.454872,82.40298,91.862076,94.225819,91.900737,91.445797,97.563699
2124.0,88.211582,91.198366,82.378705,91.619918,94.059123,91.632994,91.153568,97.48587
2123.0,87.818841,90.94617,82.368956,91.366977,93.885906,91.362216,90.867923,97.400049
2122.0,87.420546,90.685137,82.353234,91.095076,93.704122,91.090524,90.586025,97.31212
2121.0,87.014005,90.413399,82.322078,90.814049,93.5158,90.822372,90.310116,97.235781
2120.0,86.623979,90.150708,82.287887,90.548746,93.334595,90.566447,90.048053,97.180799
2119.0,86.279214,89.91545,82.267711,90.31868,93.175997,90.325823,89.800774,97.145539
2118.0,85.983339,89.703107,82.262006,90.121358,93.039569,90.098028,89.563763,97.11613
2117.0,85.720425,89.498549,82.256648,89.937809,92.910837,89.887194,89.342705,97.0739
2116.0,85.481433,89.300874,82.24295,89.75509,92.783293,89.703938,89.153376,97.01167
2115.0,85.275788,89.125507,82.2309,89.582973,92.670079,89.551985,89.00447,96.944622
2114.0,85.120472,88.987541,82.242203,89.446824,92.588765,89.427837,88.894109,96.897506
2113.0,85.022492,88.891466,82.290169,89.362269,92.540577,89.334102,88.822794,96.877796
2112.0,84.969969,88.833124,82.365415,89.319553,92.511883,89.278906,88.794172,96.868976
2111.0,84.941242,88.805321,82.443299,89.298372,92.493713,89.261053,88.802547,96.854778
2110.0,84.92709,88.803857,82.507279,89.294782,92.490926,89.270566,88.835858,96.840027
2109.0,84.941732,88.830819,82.562585,89.321773,92.509912,89.305434,88.892617,96.837865
2108.0,85.006715,88.888782,82.626399,89.382288,92.545617,89.372804,88.980239,96.844958
2107.0,85.128479,88.972031,82.710874,89.457782,92.588383,89.471845,89.09566,96.845235
2106.0,85.298278,89.069884,82.818447,89.533193,92.639602,89.591409,89.225283,96.836667
2105.0,85.505713,89.178634,82.943351,89.619628,92.710452,89.727115,89.366654,96.837834
2104.0,85.739921,89.302479,83.069154,89.736467,92.803571,89.883704,89.531466,96.862345
2103.0,85.983347,89.443054,83.174322,89.879254,92.905285,90.056052,89.7211,96.899945
2102.0,86.220851,89.597809,83.253766,90.024295,93.001743,90.225652,89.916695,96.932741
2101.0,86.455925,89.7685,83.330327,90.162452,93.096059,90.38375,90.101828,96.960886
2100.0,86.705243,89.958691,83.431695,90.309092,93.20174,90.54279,90.281141,96.999967
2099.0,86.976197,90.161175,83.559867,90.478038,93.323706,90.716451,90.468928,97.057228
2098.0,87.260011,90.361732,83.696676,90.663666,93.455456,90.902013,90.671634,97.122866
2097.0,87.543707,90.55873,83.833608,90.854898,93.592504,91.089202,90.886699,97.184775
2096.0,87.814868,90.763266,83.976386,91.049605,93.736206,91.271443,91.10412,97.240338
2095.0,88.058189,90.973285,84.120087,91.244272,93.881498,91.440771,91.303615,97.290067
2094.0,88.266168,91.164688,84.242332,91.423059,94.012122,91.587233,91.465421,97.330185
2093.0,88.453745,91.317747,84.329625,91.570393,94.115146,91.71274,91.590962,97.358951
2092.0,88.643361,91.436742,84.394077,91.686257,94.193536,91.831483,91.700123,97.383426
2091.0,88.833032,91.534049,84.456156,91.77976,94.258622,91.948811,91.804914,97.411861
2090.0,88.996476,91.611884,84.524678,91.856837,94.315987,92.053617,91.900501,97.442551
2089.0,89.117394,91.672605,84.601415,91.923682,94.364133,92.138466,91.983781,97.466684
2088.0,89.206555,91.731746,84.692572,91.993087,94.402198,92.212266,92.062018,97.480723
2087.0,89.281879,91.803619,84.804288,92.074959,94.433054,92.284559,92.13723,97.490031
2086.0,89.35093,91.882463,84.932297,92.163866,94.461122,92.352271,92.20034,97.500709
2085.0,89.417271,91.951663,85.063336,92.244233,94.490805,92.410383,92.248241,97.513251
2084.0,89.484296,92.005685,85.184976,92.306105,94.524589,92.460635,92.290004,97.525444
2083.0,89.546702,92.05221,85.294361,92.351828,94.560165,92.501392,92.32938,97.537634
2082.0,89.595758,92.099216,85.403378,92.391365,94.591698,92.525336,92.359145,97.551978
2081.0,89.637424,92.14956,85.532904,92.433711,94.614929,92.537101,92.380319,97.566853
2080.0,89.687138,92.201527,85.690961,92.476745,94.629109,92.556656,92.4084,97.574458
2079.0,89.744099,92.247075,85.858418,92.504655,94.636058,92.593681,92.451236,97.567271
2078.0,89.792188,92.27736,86.010148,92.505277,94.64259,92.634297,92.49836,97.547916
2077.0,89.82971,92.296022,86.148657,92.491832,94.660936,92.664294,92.541488,97.528625
2076.0,89.874305,92.317148,86.29775,92.49391,94.697745,92.68989,92.588198,97.516821
2075.0,89.933429,92.345547,86.461643,92.522848,94.743991,92.723847,92.645676,97.506358
2074.0,89.996247,92.37365,86.615045,92.561708,94.78573,92.766663,92.708316,97.491857
2073.0,90.061664,92.403666,86.742576,92.596367,94.824848,92.81419,92.771229,97.48781
2072.0,90.146839,92.454176,86.863722,92.639821,94.878228,92.868657,92.839618,97.518861
2071.0,90.25749,92.5338,87.002364,92.712563,94.954457,92.92952,92.915348,97.587436
2070.0,90.376184,92.625736,87.150661,92.811593,95.042662,92.988315,92.991039,97.663593
2069.0,90.491467,92.71238,87.282199,92.913993,95.126554,93.044732,93.066487,97.714167
2068.0,90.613278,92.800912,87.388189,93.003952,95.19908,93.11301,93.154264,97.734061
2067.0,90.747119,92.908899,87.483426,93.083192,95.260878,93.200034,93.260318,97.741932
2066.0,90.878585,93.03581,87.5855,93.159418,95.316171,93.291911,93.374986,97.75503
2065.0,90.997459,93.162498,87.700748,93.236048,95.373791,93.374551,93.489913,97.777815
2064.0,91.113618,93.269745,87.820628,93.311283,95.440165,93.453602,93.607161,97.806249
2063.0,91.236376,93.347518,87.922618,93.381733,95.507866,93.541849,93.725977,97.831555
2062.0,91.363145,93.398687,87.987112,93.450603,95.562984,93.641958,93.839791,97.845118
2061.0,91.498245,93.444126,88.022346,93.531727,95.604783,93.752498,93.951083,97.849135
2060.0,91.652839,93.509086,88.058346,93.633749,95.64376,93.873951,94.068336,97.856167
2059.0,91.814429,93.594188,88.109281,93.739818,95.680612,93.997352,94.184776,97.869787
2058.0,91.949757,93.676239,88.161953,93.821408,95.70739,94.104166,94.284561,97.875754
2057.0,92.05383,93.745478,88.209392,93.878372,95.731793,94.189419,94.373439,97.864422
2056.0,92.160622,93.818266,88.268147,93.944176,95.773817,94.267273,94.472946,97.850554
2055.0,92.284303,93.899652,88.345177,94.038225,95.827442,94.341929,94.576064,97.85317
2054.0,92.387985,93.961289,88.414657,94.132848,95.852478,94.393505,94.64262,97.863952
2053.0,92.441399,93.981256,88.454288,94.187668,95.825168,94.408493,94.654665,97.857631
2052.0,92.476276,93.985071,88.485628,94.203732,95.778364,94.405216,94.64592,97.831708
2051.0,92.549037,94.021179,88.551883,94.22508,95.771381,94.413697,94.659339,97.815114
2050.0,92.672083,94.108303,88.667212,94.295834,95.832522,94.448306,94.70374,97.835056
2049.0,92.812746,94.225021,88.808716,94.425378,95.942677,94.511781,94.767283,97.890118
2048.0,92.94362,94.340152,88.949328,94.582667,96.062644,94.60358,94.844384,97.959723
2047.0,93.058886,94.433226,89.074241,94.712828,96.160062,94.706071,94.925487,98.024109
2046.0,93.152669,94.495768,89.172267,94.770226,96.219184,94.784511,94.987385,98.066749
2045.0,93.217557,94.536817,89.241739,94.753975,96.246695,94.822126,95.020057,98.076981
2044.0,93.255128,94.576791,89.301631,94.707799,96.263174,94.836873,95.039514,98.063662
2043.0,93.262996,94.616103,89.371523,94.6744,96.273882,94.846812,95.054011,98.051035
2042.0,93.228801,94.626243,89.44599,94.661069,96.261247,94.842088,95.044583,98.050766
2041.0,93.157113,94.589831,89.508669,94.655671,96.220183,94.808686,94.997874,98.050321
2040.0,93.076081,94.526781,89.560202,94.65212,96.178638,94.754922,94.930019,98.035209
2039.0,92.99758,94.459947,89.609841,94.644196,96.160373,94.695508,94.860685,98.007833
2038.0,92.905205,94.385793,89.653431,94.61725,96.150278,94.635663,94.79513,97.977595
2037.0,92.803345,94.306696,89.685691,94.568746,96.124213,94.588041,94.745422,97.949221
2036.0,92.738714,94.260652,89.721863,94.52087,96.095632,94.575432,94.731251,97.929446
2035.0,92.743011,94.280727,89.78021,94.493905,96.101838,94.597093,94.743197,97.928733
2034.0,92.789822,94.345322,89.852193,94.484412,96.154911,94.621545,94.745647,97.944307
2033.0,92.836068,94.402934,89.914579,94.484956,96.233433,94.630631,94.733906,97.955182
2032.0,92.868488,94.430079,89.961756,94.500673,96.310523,94.639606,94.745464,97.947783
2031.0,92.884506,94.436657,90.005493,94.528525,96.363151,94.658677,94.797423,97.935928
2030.0,92.878258,94.439131,90.057675,94.548667,96.37079,94.674296,94.86149,97.944965
2029.0,92.880833,94.461003,90.132393,94.561252,96.341713,94.686868,94.919644,97.986136
2028.0,92.961895,94.534183,90.243918,94.606435,96.329298,94.725226,94.996499,98.052954
2027.0,93.145811,94.664905,90.380086,94.718677,96.383745,94.801463,95.113019,98.130177
2026.0,93.36703,94.815368,90.498041,94.877532,96.491039,94.890135,95.252229,98.196864
2025.0,93.548799,94.945484,90.571778,95.02673,96.58866,94.974282,95.392673,98.23343
2024.0,93.690786,95.055114,90.627887,95.130896,96.641721,95.074019,95.534976,98.239638
2023.0,93.837131,95.16317,90.710741,95.195784,96.676395,95.204,95.674068,98.239103
2022.0,93.997892,95.272117,90.830312,95.248394,96.738386,95.339961,95.787402,98.258431
2021.0,94.153453,95.381436,90.964665,95.31669,96.844486,95.454114,95.873238,98.306978
2020.0,94.303924,95.506701,91.089702,95.410945,96.976084,95.55015,95.959361,98.376452
2019.0,94.459467,95.649471,91.182273,95.50756,97.098341,95.63676,96.052887,98.446827
2018.0,94.599932,95.770079,91.218951,95.567974,97.180176,95.701488,96.125044,98.487573
2017.0,94.691636,95.826184,91.206596,95.588135,97.212238,95.740359,96.166633,98.471747
2016.0,94.733136,95.823115,91.196624,95.607823,97.210854,95.779971,96.21138,98.405024
2015.0,94.747758,95.796405,91.237291,95.658109,97.197637,95.838585,96.27866,98.330845
2014.0,94.749811,95.769675,91.328846,95.730321,97.183724,95.896429,96.342129,98.2963
2013.0,94.751058,95.758964,91.444003,95.808718,97.178991,95.930165,96.379557,98.314899
2012.0,94.776037,95.78669,91.565343,95.895325,97.196893,95.947374,96.408543,98.36035
2011.0,94.838696,95.856588,91.681125,95.982884,97.237379,95.965685,96.450314,98.391648
2010.0,94.925674,95.939976,91.774454,96.042171,97.284659,95.988784,96.502929,98.387738
2009.0,95.028862,96.019068,91.852138,96.07012,97.338512,96.023837,96.571443,98.36962
2008.0,95.167797,96.118985,91.961076,96.118861,97.42691,96.087761,96.674377,98.387967
2007.0,95.347402,96.25972,92.13455,96.234513,97.561688,96.172172,96.792197,98.473592
2006.0,95.518309,96.401412,92.337288,96.388108,97.698679,96.235922,96.86016,98.599164
2005.0,95.615261,96.481198,92.500659,96.504372,97.772327,96.256514,96.84511,98.702724
2004.0,95.620192,96.487044,92.598821,96.541278,97.762034,96.256769,96.785603,98.74771
2003.0,95.564502,96.458106,92.65804,96.51096,97.700147,96.262291,96.731689,98.744495
2002.0,95.493161,96.431281,92.708748,96.447513,97.628906,96.269821,96.692888,98.719153
2001.0,95.444909,96.419226,92.762001,96.388046,97.573529,96.271683,96.66476,98.685124
2000.0,95.43659,96.420865,92.818539,96.362791,97.543547,96.275487,96.657241,98.646222
1999.0,95.445446,96.421516,92.871339,96.37068,97.533334,96.280678,96.670491,98.60568
1998.0,95.428857,96.395322,92.905845,96.373802,97.521181,96.267891,96.680657,98.564049
1997.0,95.37589,96.333263,92.917115,96.338621,97.487333,96.232171,96.675232,98.521727
1996.0,95.318828,96.260918,92.920128,96.274878,97.437191,96.19591,96.670481,98.489513
1995.0,95.288201,96.211721,92.93282,96.218979,97.399143,96.171104,96.674303,98.484593
1994.0,95.288575,96.198289,92.964958,96.196427,97.402227,96.141359,96.667531,98.510378
1993.0,95.322762,96.222475,93.031911,96.215413,97.457914,96.099462,96.642076,98.551684
1992.0,95.394976,96.287171,93.150578,96.273027,97.549633,96.069524,96.621773,98.596374
1991.0,95.473069,96.374168,93.300832,96.345315,97.633799,96.069696,96.622371,98.646725
1990.0,95.494557,96.433723,93.418745,96.389351,97.664415,96.087222,96.628621,98.696491
1989.0,95.437494,96.426453,93.456007,96.378378,97.627927,96.111012,96.630681,98.715075
1988.0,95.350206,96.363503,93.42889,96.325126,97.550483,96.14973,96.640311,98.676398
1987.0,95.289426,96.286134,93.388737,96.258556,97.468123,96.198004,96.653396,98.595579
1986.0,95.26192,96.220667,93.363552,96.196016,97.399329,96.225033,96.641776,98.516726
1985.0,95.245664,96.171483,93.349642,96.150585,97.347087,96.220154,96.603319,98.465655
1984.0,95.230725,96.139392,93.339848,96.139706,97.308355,96.210681,96.573975,98.431579
1983.0,95.214731,96.123578,93.33406,96.164207,97.27351,96.209684,96.566835,98.397272
1982.0,95.193834,96.118978,93.337442,96.200017,97.236706,96.189751,96.549023,98.370824
1981.0,95.185641,96.130544,93.36941,96.232202,97.218899,96.139425,96.508888,98.378917
1980.0,95.229176,96.175646,93.455108,96.276988,97.260864,96.10555,96.497309,98.4365
1979.0,95.333644,96.254565,93.586623,96.348933,97.375589,96.13747,96.561612,98.530041
1978.0,95.45535,96.337316,93.715618,96.429036,97.522687,96.219034,96.67646,98.626382
1977.0,95.551171,96.399798,93.811297,96.494613,97.651241,96.299422,96.784007,98.69457
1976.0,95.619692,96.45107,93.89763,96.553684,97.750092,96.360101,96.864137,98.724026
1975.0,95.666131,96.504006,94.004255,96.614657,97.831864,96.404941,96.919163,98.726203
1974.0,95.679261,96.551092,94.11932,96.653821,97.893835,96.423405,96.938146,98.720573
1973.0,95.668206,96.588691,94.219756,96.648715,97.923906,96.412735,96.924746,98.718638
1972.0,95.66798,96.62893,94.305994,96.613778,97.923256,96.40145,96.916193,98.718137
1971.0,95.6829,96.665367,94.374353,96.570493,97.898171,96.410355,96.934323,98.71077
1970.0,95.675093,96.662303,94.394852,96.512882,97.848084,96.421957,96.956052,98.694742
1969.0,95.631638,96.604697,94.356388,96.435849,97.782326,96.41901,96.959906,98.678915
1968.0,95.592428,96.529709,94.30329,96.367518,97.728607,96.41792,96.960321,98.67358
1967.0,95.584813,96.481821,94.285859,96.334981,97.702988,96.431657,96.968402,98.677159
1966.0,95.581872,96.462752,94.300396,96.322245,97.690161,96.43644,96.963686,98.67603
1965.0,95.558205,96.452667,94.318865,96.302291,97.674509,96.413194,96.937398,98.661717
1964.0,95.538035,96.45284,94.348263,96.289066,97.670909,96.387896,96.920198,98.645025
1963.0,95.556658,96.478604,94.415815,96.318506,97.703442,96.396048,96.937923,98.647202
1962.0,95.61505,96.530676,94.516249,96.392494,97.769609,96.435855,96.977933,98.676285
1961.0,95.692801,96.593201,94.612782,96.472753,97.84303,96.482544,97.019746,98.714009
1960.0,95.768284,96.644303,94.681096,96.524055,97.900331,96.522429,97.061319,98.729817
1959.0,95.812044,96.660439,94.722767,96.541037,97.931477,96.548129,97.095125,98.710259
1958.0,95.804555,96.634395,94.745969,96.541018,97.937567,96.548754,97.099587,98.673844
1957.0,95.777222,96.597221,94.761491,96.55211,97.933892,96.531163,97.076413,98.657178
1956.0,95.790007,96.593905,94.786192,96.596706,97.941028,96.524762,97.057906,98.684658
1955.0,95.851762,96.628539,94.825135,96.667107,97.959413,96.544227,97.059747,98.74791
1954.0,95.906327,96.661758,94.858472,96.726361,97.965375,96.571455,97.064485,98.810963
1953.0,95.913684,96.669768,94.863282,96.746758,97.942909,96.590467,97.065577,98.836479
1952.0,95.899043,96.672232,94.839415,96.736417,97.904715,96.610564,97.08567,98.812632
1951.0,95.901256,96.690312,94.801792,96.718481,97.871927,96.63859,97.131544,98.759592
1950.0,95.921403,96.714106,94.763465,96.705225,97.851195,96.661153,97.172865,98.712338
1949.0,95.947717,96.730557,94.739372,96.703945,97.841346,96.672446,97.187666,98.694154
1948.0,95.984944,96.748031,94.744918,96.72278,97.844169,96.689437,97.191917,98.700612
1947.0,96.029673,96.770804,94.774314,96.754369,97.855265,96.718544,97.203524,98.708814
1946.0,96.056989,96.781914,94.801112,96.775879,97.861051,96.737005,97.214519,98.705137
1945.0,96.061287,96.775692,94.815101,96.781244,97.858712,96.730053,97.220235,98.701108
1944.0,96.075069,96.778766,94.83683,96.791178,97.863172,96.719706,97.239428,98.715543
1943.0,96.119295,96.812113,94.878678,96.814571,97.880508,96.733582,97.280461,98.743637
1942.0,96.168249,96.855141,94.916968,96.827386,97.892132,96.76862,97.319848,98.756247
1941.0,96.193326,96.876211,94.929359,96.81541,97.884138,96.808518,97.340316,98.736564
1940.0,96.203809,96.876247,94.930764,96.80639,97.873534,96.851039,97.35606,98.701984
1939.0,96.215482,96.875252,94.943419,96.830771,97.885938,96.893628,97.379041,98.681366
1938.0,96.22185,96.881905,94.960895,96.878578,97.924446,96.918949,97.397441,98.686786
1937.0,96.223376,96.899037,94.967597,96.920534,97.973948,96.918752,97.404469,98.713721
1936.0,96.246957,96.935615,94.97339,96.951967,98.022541,96.912012,97.415356,98.755654
1935.0,96.30512,96.991045,95.001908,96.988106,98.063242,96.918883,97.437415,98.805577
1934.0,96.366613,97.044728,95.054381,97.029091,98.085729,96.936699,97.455536,98.847242
1933.0,96.397786,97.079781,95.108395,97.059927,98.085494,96.959626,97.466139,98.860922
1932.0,96.407714,97.102259,95.14637,97.077272,98.074745,96.995762,97.492184,98.843581
1931.0,96.425568,97.123588,95.16636,97.090172,98.070047,97.045278,97.542247,98.814285
1930.0,96.459786,97.142919,95.173837,97.102805,98.076128,97.086344,97.587689,98.796349
