ν	LD-Alanina No Magnetizada  Eppendorf	LD-Alanina Magnetizada  Eppendorf	LD-Alanina  No Magnetizada Petri	LD-Alanina  Magnetizada Petri	L-Alanina No Magnetizada  Eppendorf	L-Alanina Magnetizada Petri	L-Alanina Magnetizada Eppendorf	L-Alanina  No Magnetizada Petri	D-Alanina No Magnetizada Eppendorf	D-Alanina Magnetizada Eppendorf	D-Alanina  No Magnetizada Petri	D-Alanina  Magnetizada Petri
2865.0	83.95464	89.265836	73.06514	78.921069	78.919547	62.599849	85.3618	95.196412	88.054383	87.05198	82.526923	79.473335
2864.0	83.936235	89.258214	73.015572	78.888007	78.925259	62.612606	85.376889	95.201271	88.055977	87.060963	82.539228	79.488076
2863.0	83.927441	89.254881	72.968611	78.862977	78.936823	62.636629	85.394338	95.212337	88.063223	87.067616	82.549114	79.510119
2862.0	83.919039	89.245863	72.920544	78.841885	78.949036	62.668893	85.407486	95.222176	88.067283	87.06676	82.549454	79.532743
2861.0	83.904597	89.226359	72.874016	78.819923	78.956245	62.704369	85.412026	95.219866	88.060182	87.057973	82.539947	79.549518
2860.0	83.884513	89.200827	72.835307	78.794268	78.957083	62.739513	85.408847	95.201444	88.04043	87.045131	82.525605	79.55929
2859.0	83.863919	89.178071	72.80713	78.765596	78.953253	62.774509	85.402256	95.175399	88.012812	87.031618	82.511054	79.566772
2858.0	83.849165	89.164036	72.788711	78.739102	78.946927	62.813451	85.397018	95.156577	87.985441	87.01803	82.498539	79.578668
2857.0	83.845945	89.160179	72.781922	78.723078	78.940936	62.860331	85.396733	95.154274	87.96633	87.00491	82.489224	79.598946
2856.0	83.857785	89.165966	72.791907	78.72426	78.938273	62.912859	85.402726	95.16603	87.959093	86.994743	82.482829	79.626367
2855.0	83.884272	89.179974	72.820866	78.744071	78.93902	62.9621	85.413414	95.182014	87.96001	86.989183	82.476802	79.655537
2854.0	83.921137	89.199202	72.865335	78.779639	78.94012	63.000639	85.425653	95.194089	87.960673	86.986284	82.468994	79.680776
2853.0	83.962988	89.220203	72.920529	78.82696	78.940412	63.029557	85.437386	95.20096	87.955014	86.983116	82.461058	79.699715
2852.0	84.006049	89.241694	72.983756	78.881891	78.943503	63.054141	85.448445	95.205833	87.943266	86.980119	82.456558	79.712937
2851.0	84.048667	89.264598	73.052483	78.93986	78.953021	63.074251	85.458727	95.210689	87.929028	86.979967	82.455741	79.720488
2850.0	84.090162	89.288797	73.122631	78.996954	78.966796	63.083361	85.466685	95.213389	87.91401	86.981962	82.454809	79.720198
2849.0	84.130048	89.311258	73.191093	79.051173	78.97854	63.077393	85.47033	95.210303	87.897109	86.980297	82.450827	79.71027
2848.0	84.168419	89.328894	73.258013	79.101658	78.984655	63.060358	85.469497	95.20144	87.878023	86.969681	82.44505	79.692515
2847.0	84.20664	89.342829	73.324736	79.147734	78.987239	63.039348	85.466666	95.192302	87.859973	86.951812	82.440476	79.671811
2846.0	84.246568	89.357993	73.390375	79.189794	78.990795	63.01677	85.465264	95.189647	87.847552	86.934675	82.437747	79.652459
2845.0	84.287581	89.377323	73.451176	79.229371	78.997419	62.98972	85.46657	95.194781	87.841403	86.924902	82.434448	79.635236
2844.0	84.324052	89.397257	73.502473	79.26638	79.004823	62.95498	85.468097	95.201405	87.835419	86.921133	82.427551	79.617173
2843.0	84.347655	89.410842	73.541223	79.297574	79.008109	62.912078	85.466002	95.201211	87.820706	86.915415	82.416104	79.593823
2842.0	84.354171	89.41558	73.567678	79.319852	79.004031	62.862228	85.459831	95.191972	87.793742	86.901028	82.402093	79.562978
2841.0	84.347869	89.416132	73.584359	79.334055	78.99389	62.806763	85.453914	95.179454	87.760331	86.878301	82.388405	79.527443
2840.0	84.337985	89.417749	73.592387	79.343122	78.981144	62.747197	85.452487	95.170907	87.730167	86.852678	82.375008	79.49376
2839.0	84.330983	89.418569	73.589831	79.347133	78.966065	62.685299	85.453514	95.16729	87.707206	86.828526	82.357653	79.466979
2838.0	84.326983	89.411286	73.57537	79.342759	78.944788	62.621695	85.448879	95.162717	87.686498	86.806128	82.331659	79.446392
2837.0	84.322433	89.392465	73.55235	79.327823	78.914232	62.554374	85.431415	95.151144	87.660458	86.78335	82.296537	79.426429
2836.0	84.313889	89.36741	73.526424	79.304305	78.875224	62.479419	85.401061	95.132608	87.626265	86.757455	82.255201	79.401161
2835.0	84.29878	89.344441	73.499362	79.276175	78.828931	62.393806	85.363633	95.112833	87.585648	86.724934	82.208855	79.367457
2834.0	84.274685	89.326163	73.46769	79.245278	78.77269	62.297352	85.323936	95.097543	87.538999	86.682183	82.154701	79.324816
2833.0	84.239841	89.308182	73.427455	79.209608	78.702415	62.191989	85.280864	95.087542	87.483134	86.627953	82.089304	79.273968
2832.0	84.194887	89.285248	73.378067	79.165128	78.618385	62.080357	85.229442	95.078624	87.416464	86.56427	82.012879	79.216616
2831.0	84.144115	89.256462	73.321447	79.109801	78.526027	61.966158	85.167075	95.065624	87.34432	86.494282	81.929385	79.156095
2830.0	84.094593	89.224693	73.259783	79.046592	78.430916	61.854583	85.09656	95.046551	87.275865	86.420398	81.842964	79.097263
2829.0	84.052083	89.192987	73.194266	78.98164	78.334498	61.749875	85.02243	95.023083	87.21465	86.344676	81.754553	79.044616
2828.0	84.015676	89.162463	73.123523	78.918542	78.234334	61.652267	84.945778	94.997449	87.153992	86.268911	81.661601	78.999653
2827.0	83.97691	89.132298	73.042675	78.855086	78.126942	61.559354	84.864599	94.96968	87.08351	86.193038	81.561348	78.960268
2826.0	83.926505	89.100233	72.946164	78.786284	78.010573	61.47095	84.778795	94.93881	86.999542	86.115146	81.454767	78.923783
2825.0	83.862744	89.063318	72.832785	78.709138	77.887016	61.390664	84.692385	94.906274	86.907886	86.034572	81.346631	78.890939
2824.0	83.791498	89.019388	72.706804	78.623185	77.761296	61.322272	84.609969	94.876265	86.817023	85.953632	81.241072	78.865856
2823.0	83.717972	88.968576	72.573941	78.528185	77.638787	61.266959	84.532765	94.851593	86.730867	85.874673	81.138107	78.851259
2822.0	83.640901	88.91316	72.43767	78.423879	77.52191	61.225382	84.458987	94.830203	86.648196	85.796606	81.035827	78.844714
2821.0	83.556516	88.855922	72.299527	78.311956	77.409578	61.200382	84.38651	94.807264	86.566798	85.716624	80.935072	78.84137
2820.0	83.466028	88.799021	72.16087	78.196519	77.299624	61.195938	84.314429	94.780459	86.486893	85.635144	80.840126	78.840599
2819.0	83.376157	88.74427	72.022792	78.082313	77.191585	61.21441	84.243826	94.751638	86.411503	85.557082	80.754704	78.848063
2818.0	83.292721	88.69296	71.885031	77.973012	77.087593	61.255463	84.178062	94.723268	86.344151	85.487807	80.678467	78.869723
2817.0	83.216326	88.64422	71.74636	77.870617	76.991022	61.316153	84.120497	94.695346	86.285253	85.428952	80.607631	78.904512
2816.0	83.145009	88.594712	71.607215	77.775798	76.904231	61.391453	84.070803	94.667377	86.230911	85.378672	80.538532	78.944839
2815.0	83.078609	88.542147	71.472592	77.689252	76.827529	61.476747	84.025568	94.641967	86.177276	85.334869	80.471074	78.984585
2814.0	83.018611	88.489184	71.351585	77.612784	76.760338	61.570897	83.983777	94.623665	86.126575	85.297105	80.40937	79.024804
2813.0	82.965128	88.441963	71.252033	77.547866	76.703006	61.675231	83.949112	94.613667	86.086305	85.265636	80.358724	79.070378
2812.0	82.916731	88.404326	71.174548	77.493188	76.656974	61.789052	83.92471	94.607592	86.060945	85.23986	80.321803	79.122552
2811.0	82.873544	88.375444	71.112916	77.445771	76.623412	61.908542	83.908242	94.599939	86.046671	85.218782	80.298583	79.176958
2810.0	82.838235	88.353337	71.06046	77.405051	76.6023	62.030942	83.89531	94.589709	86.036167	85.202825	80.289265	79.228435
2809.0	82.812629	88.337687	71.014411	77.373476	76.592664	62.156728	83.885882	94.580191	86.026885	85.193986	80.294508	79.275123
2808.0	82.794737	88.327142	70.974493	77.351938	76.593213	62.285731	83.883605	94.574224	86.022238	85.193684	80.311911	79.317014
2807.0	82.780773	88.316716	70.940801	77.336945	76.603161	62.413884	83.88969	94.571789	86.026359	85.201518	80.335527	79.352944
2806.0	82.769475	88.301899	70.91469	77.323858	76.623336	62.536633	83.901532	94.572271	86.040768	85.217083	80.361626	79.381549
2805.0	82.762901	88.284873	70.898516	77.310972	76.65624	62.653776	83.917626	94.576691	86.065401	85.241917	80.393051	79.404582
2804.0	82.763216	88.273285	70.892006	77.299272	76.703864	62.768412	83.940251	94.586354	86.099426	85.277947	80.435067	79.427021
2803.0	82.770025	88.272122	70.891224	77.290761	76.764808	62.882498	83.97187	94.600675	86.140272	85.324253	80.488036	79.452705
2802.0	82.780571	88.278919	70.893309	77.288647	76.833394	62.995929	84.010965	94.617724	86.183959	85.376606	80.546532	79.47997
2801.0	82.791258	88.287368	70.899657	77.296296	76.901319	63.108637	84.052338	94.636	86.22721	85.429776	80.604148	79.502003
2800.0	82.799277	88.293263	70.911624	77.313081	76.960312	63.220706	84.089623	94.654022	86.267858	85.478722	80.655917	79.512276
2799.0	82.804468	88.296245	70.925513	77.332916	77.004869	63.330844	84.116954	94.668582	86.303105	85.518173	80.69706	79.510762
2798.0	82.809535	88.298049	70.935312	77.34921	77.034104	63.437134	84.13046	94.675271	86.329284	85.543826	80.723448	79.504708
2797.0	82.816766	88.300852	70.939059	77.359987	77.050743	63.53943	84.129935	94.671495	86.343982	85.55506	80.734395	79.501891
2796.0	82.824718	88.306227	70.940039	77.366997	77.05749	63.639878	84.118745	94.658658	86.347329	85.55523	80.732826	79.50292
2795.0	82.830549	88.314411	70.943689	77.372692	77.054799	63.741772	84.101787	94.641603	86.341215	85.548634	80.721972	79.502136
2794.0	82.835995	88.325071	70.956218	77.380705	77.042822	63.848889	84.083849	94.626614	86.328797	85.53831	80.703449	79.496817
2793.0	82.847946	88.338941	70.98354	77.396422	77.023952	63.964201	84.068473	94.61895	86.314423	85.526337	80.678263	79.492854
2792.0	82.870773	88.357193	71.026727	77.423013	77.001181	64.086796	84.05556	94.61977	86.301182	85.513438	80.647409	79.498799
2791.0	82.899958	88.378516	71.079052	77.457797	76.974422	64.21061	84.039976	94.624296	86.287279	85.497088	80.611444	79.515886
2790.0	82.9262	88.398761	71.131336	77.495423	76.940908	64.328382	84.01563	94.62452	86.26716	85.4726	80.571714	79.537037
2789.0	82.945586	88.415284	71.18023	77.53366	76.899717	64.437092	83.982609	94.615552	86.238315	85.438477	80.532095	79.555402
2788.0	82.963612	88.430548	71.228679	77.573502	76.854014	64.538782	83.948307	94.599422	86.205631	85.399543	80.496817	79.570725
2787.0	82.988859	88.449388	71.27948	77.614978	76.808152	64.636903	83.919683	94.582196	86.176812	85.362904	80.465731	79.586539
2786.0	83.024304	88.472998	71.332108	77.656162	76.764397	64.733201	83.89601	94.56822	86.154375	85.331995	80.434164	79.603887
2785.0	83.06524	88.497421	71.385251	77.695746	76.723761	64.827401	83.871493	94.558169	86.134671	85.306613	80.39903	79.619894
2784.0	83.104393	88.518134	71.43846	77.733906	76.688743	64.918258	83.844213	94.55146	86.114661	85.287403	80.363889	79.631601
2783.0	83.137865	88.534283	71.490755	77.770869	76.663286	65.004748	83.819848	94.547969	86.096636	85.27682	80.336656	79.639501
2782.0	83.166347	88.54774	71.540655	77.806574	76.649529	65.086655	83.805813	94.546585	86.084603	85.274876	80.322964	79.647043
2781.0	83.191734	88.559564	71.588091	77.840972	76.645385	65.163633	83.803488	94.544206	86.078247	85.276777	80.32224	79.657023
2780.0	83.213919	88.569291	71.633763	77.8728	76.646323	65.234147	83.807805	94.538289	86.073731	85.27714	80.32941	79.66856
2779.0	83.231155	88.577313	71.676164	77.899254	76.650067	65.296981	83.813953	94.530051	86.070306	85.275748	80.33965	79.67801
2778.0	83.242418	88.585953	71.711328	77.918843	76.659222	65.353669	83.822722	94.523564	86.072856	85.277457	80.351787	79.683168
2777.0	83.248235	88.596905	71.735726	77.933072	76.678379	65.406791	83.838484	94.521559	86.086	85.286523	80.36755	79.685869
2776.0	83.249873	88.608247	71.747994	77.943169	76.70873	65.455246	83.863223	94.523559	86.107668	85.302603	80.388166	79.689651
2775.0	83.249164	88.615395	71.748778	77.946994	76.746601	65.494295	83.894245	94.528432	86.131281	85.322634	80.41278	79.695697
2774.0	83.248456	88.615312	71.740966	77.941953	76.787248	65.521762	83.927412	94.536769	86.153556	85.344963	80.440477	79.702341
2773.0	83.248454	88.608997	71.728816	77.929259	76.828317	65.541179	83.960464	94.548867	86.177006	85.369933	80.472011	79.707678
2772.0	83.245779	88.599628	71.713777	77.912114	76.869073	65.556855	83.992422	94.561285	86.204057	85.396949	80.507918	79.710584
2771.0	83.23507	88.589284	71.691863	77.891199	76.908541	65.568956	84.021886	94.56817	86.231775	85.423099	80.546013	79.709471
2770.0	83.214758	88.57811	71.658281	77.865554	76.946291	65.576241	84.048066	94.567155	86.254839	85.445714	80.582858	79.702627
2769.0	83.18944	88.565559	71.614436	77.836691	76.983715	65.580689	84.072657	94.562762	86.272274	85.465374	80.617314	79.690756
2768.0	83.165483	88.551092	71.567365	77.807821	77.022551	65.585781	84.098491	94.562704	86.288467	85.485254	80.650844	79.677283
2767.0	83.145599	88.53416	71.522374	77.779437	77.062881	65.592444	84.126227	94.571347	86.30753	85.507828	80.684476	79.664803
2766.0	83.128486	88.5152	71.479036	77.74946	77.103823	65.600481	84.153918	94.587456	86.328828	85.532902	80.717177	79.652501
2765.0	83.111952	88.49678	71.434007	77.717578	77.144676	65.612118	84.179914	94.607155	86.348702	85.558364	80.747084	79.638314
2764.0	83.094488	88.481968	71.384182	77.685222	77.183401	65.62971	84.20437	94.627117	86.364798	85.58186	80.77253	79.622577
2763.0	83.074384	88.470212	71.326477	77.650351	77.215446	65.6508	84.226938	94.644574	86.377081	85.601664	80.791697	79.607974
2762.0	83.048788	88.455544	71.257839	77.606	77.236852	65.669726	84.244317	94.656251	86.385317	85.616516	80.802969	79.596389
2761.0	83.013888	88.430549	71.177128	77.545992	77.247861	65.684178	84.251898	94.659483	86.387572	85.624938	80.806214	79.587351
2760.0	82.966301	88.392856	71.085179	77.470222	77.251018	65.696825	84.248306	94.655006	86.382177	85.62525	80.802659	79.579709
2759.0	82.905493	88.347456	70.982045	77.383169	77.246438	65.710879	84.237584	94.647787	86.370315	85.617278	80.7933	79.573617
2758.0	82.834894	88.302062	70.865416	77.288704	77.231908	65.727984	84.225949	94.64371	86.355334	85.604037	80.778487	79.570169
2757.0	82.7588	88.260061	70.731892	77.18706	77.207318	65.750826	84.215977	94.644549	86.33957	85.590019	80.759091	79.56979
2756.0	82.67771	88.217791	70.578682	77.075506	77.175639	65.783783	84.204282	94.646234	86.322983	85.576662	80.736647	79.572017
2755.0	82.588557	88.168124	70.404842	76.951454	77.139122	65.829199	84.185501	94.642824	86.30481	85.560577	80.711737	79.576886
2754.0	82.490022	88.105939	70.212969	76.815491	77.097888	65.885145	84.158307	94.632232	86.284582	85.53742	80.683178	79.585404
2753.0	82.384834	88.030442	70.009151	76.670841	77.053409	65.9478	84.126722	94.61743	86.260726	85.506534	80.649602	79.597819
2752.0	82.275457	87.944289	69.798862	76.51918	77.010116	66.01423	84.09596	94.602308	86.230731	85.470977	80.611757	79.612166
2751.0	82.160518	87.852519	69.582947	76.35876	76.971275	66.082515	84.068477	94.588107	86.195455	85.434676	80.57308	79.625998
2750.0	82.038381	87.761693	69.359869	76.188608	76.935326	66.151269	84.044085	94.574884	86.161777	85.401305	80.537766	79.63932
2749.0	81.911981	87.677125	69.131439	76.012739	76.898367	66.219697	84.02139	94.564473	86.137251	85.37392	80.507582	79.654104
2748.0	81.786541	87.599195	68.903743	75.837262	76.858623	66.286579	83.997464	94.55936	86.121618	85.352489	80.480178	79.67064
2747.0	81.663369	87.523426	68.68231	75.664637	76.816247	66.349182	83.967985	94.558869	86.106532	85.33227	80.450948	79.686658
2746.0	81.539507	87.445468	68.468801	75.494331	76.770027	66.405136	83.930538	94.558794	86.08439	85.307668	80.416622	79.701275
2745.0	81.413815	87.365405	68.262875	75.328484	76.717306	66.455362	83.887859	94.555238	86.054748	85.277808	80.376379	79.717503
2744.0	81.290779	87.286635	68.065112	75.172773	76.657486	66.503126	83.845801	94.547072	86.021265	85.245835	80.33005	79.73833
2743.0	81.177559	87.211837	67.87746	75.03088	76.59343	66.550121	83.807443	94.534281	85.985504	85.212775	80.277306	79.761704
2742.0	81.079057	87.141542	67.702335	74.90145	76.528259	66.595584	83.770185	94.516341	85.94577	85.17527	80.219149	79.782423
2741.0	80.995991	87.075718	67.541801	74.781947	76.461742	66.63899	83.728728	94.493673	85.899496	85.130025	80.157908	79.79863
2740.0	80.925711	87.014916	67.396719	74.673162	76.390804	66.680695	83.679737	94.468863	85.844432	85.077261	80.094331	79.813441
2739.0	80.863943	86.959908	67.266743	74.578403	76.313026	66.719241	83.623344	94.444407	85.779584	85.01821	80.026416	79.829821
2738.0	80.807177	86.911524	67.15184	74.4997	76.228552	66.750764	83.561663	94.420219	85.707799	84.952318	79.952649	79.846805
2737.0	80.754882	86.870823	67.052923	74.435967	76.138814	66.772482	83.497494	94.395137	85.636172	84.879907	79.874942	79.861931
2736.0	80.709654	86.838245	66.969877	74.383918	76.045115	66.785003	83.434419	94.370021	85.571039	84.806052	79.796962	79.874748
2735.0	80.675102	86.812347	66.900272	74.340057	75.94988	66.79021	83.37658	94.347258	85.51307	84.738578	79.721313	79.885785
2734.0	80.653322	86.790326	66.841992	74.302507	75.858546	66.788831	83.326689	94.32755	85.459152	84.681811	79.650033	79.893747
2733.0	80.643528	86.770315	66.796559	74.271631	75.778332	66.781257	83.284124	94.309442	85.408226	84.63398	79.586176	79.896315
2732.0	80.642481	86.753067	66.768144	74.249248	75.714465	66.768763	83.246544	94.292541	85.363241	84.591334	79.532792	79.893498
2731.0	80.646912	86.741418	66.759683	74.238083	75.668553	66.752096	83.214515	94.279374	85.328484	84.554186	79.491739	79.88849
2730.0	80.65626	86.738114	66.771248	74.242142	75.640656	66.729877	83.193288	94.273025	85.307622	84.528585	79.465351	79.884989
2729.0	80.672857	86.743476	66.80126	74.265555	75.631383	66.699992	83.188213	94.273734	85.303658	84.522102	79.45747	79.884465
2728.0	80.699292	86.75483	66.847517	74.308812	75.641418	66.661949	83.199265	94.278481	85.317612	84.537375	79.47036	79.885659
2727.0	80.736601	86.768993	66.907541	74.366555	75.670738	66.616744	83.222452	94.283432	85.346503	84.569329	79.501937	79.885573
2726.0	80.785409	86.785963	66.97969	74.430805	75.719745	66.565079	83.256173	94.286821	85.384797	84.609043	79.548608	79.881091
2725.0	80.847278	86.809386	67.063958	74.49661	75.790197	66.507139	83.302981	94.290425	85.428885	84.650979	79.609646	79.871103
2724.0	80.92321	86.84238	67.160742	74.564323	75.88344	66.444043	83.364297	94.298388	85.479147	84.697106	79.686293	79.857837
2723.0	81.011197	86.883204	67.269193	74.637648	75.997619	66.378214	83.436462	94.313475	85.537495	84.754538	79.777852	79.845364
2722.0	81.10651	86.925979	67.387423	74.7208	76.127231	66.311794	83.514146	94.334361	85.604577	84.829459	79.881939	79.836015
2721.0	81.204491	86.965771	67.513466	74.816332	76.265598	66.245361	83.595931	94.357772	85.680032	84.922206	79.99796	79.828699
2720.0	81.302464	87.00287	67.645309	74.923494	76.408452	66.179123	83.684789	94.383245	85.764176	85.026841	80.126898	79.821689
2719.0	81.399314	87.042489	67.781016	75.038445	76.556342	66.115121	83.784298	94.413503	85.857964	85.135357	80.267248	79.816698
2718.0	81.494341	87.090297	67.919592	75.156904	76.713335	66.056764	83.89556	94.449038	85.960885	85.243259	80.413995	79.81839
