ν	D-Alanina No Magnetizada Irradiada Petri	D-Alanina No Magnetizada Eppendorf	D-Alanina Magnetizada Irradiada Petri	D-Alanina Magnetizada Eppendorf	D-Alanina Irradiada No Magnetizada Eppendorf	D-Alanina Irradiada Magnetizada Eppendorf	D-Alanina  No Magnetizada Petri	D-Alanina  Magnetizada Petri
1982.0	96.251443	97.140821	96.816914	97.147779	95.547644	97.522348	96.706317	96.502133
1981.0	96.197081	97.136001	96.840618	97.159476	95.515625	97.491631	96.718668	96.506838
1980.0	96.22336	97.158706	96.878274	97.214472	95.490879	97.464812	96.74946	96.519702
1979.0	96.356326	97.217825	96.944012	97.309423	95.526863	97.486605	96.82153	96.579147
1978.0	96.541009	97.289153	97.026831	97.415043	95.613566	97.552286	96.917753	96.676705
1977.0	96.697633	97.350098	97.109446	97.500947	95.69842	97.615656	97.003531	96.774614
1976.0	96.800054	97.404988	97.19261	97.559169	95.753583	97.649658	97.073166	96.860398
1975.0	96.863982	97.458814	97.272782	97.591029	95.779579	97.664032	97.135774	96.943748
1974.0	96.895434	97.495258	97.322356	97.592218	95.77644	97.672619	97.179628	97.013267
1973.0	96.894174	97.503172	97.322498	97.569114	95.757347	97.678654	97.188047	97.041562
1972.0	96.875846	97.497851	97.29389	97.548174	95.75777	97.68575	97.17017	97.025969
1971.0	96.85217	97.49414	97.26898	97.548479	95.792209	97.697445	97.146849	96.98964
1970.0	96.812924	97.481031	97.254855	97.560627	95.828706	97.709088	97.125372	96.9505
1969.0	96.754518	97.443964	97.243409	97.566305	95.833076	97.71496	97.109007	96.915967
1968.0	96.700544	97.392279	97.23222	97.56091	95.810378	97.716407	97.107423	96.894175
1967.0	96.669314	97.344242	97.212844	97.544135	95.780633	97.712389	97.115161	96.882619
1966.0	96.64929	97.302585	97.16585	97.510069	95.747841	97.695234	97.103946	96.860874
1965.0	96.631858	97.265518	97.096005	97.465339	95.718708	97.668525	97.061846	96.822794
1964.0	96.637361	97.246016	97.049603	97.437403	95.714981	97.654465	97.019023	96.798578
1963.0	96.682571	97.260854	97.070012	97.446387	95.740362	97.670308	97.014968	96.818317
1962.0	96.749272	97.309796	97.150037	97.482516	95.767336	97.708589	97.058856	96.870462
1961.0	96.807859	97.375	97.243091	97.522903	95.779557	97.748995	97.131217	96.920359
1960.0	96.84991	97.431738	97.306609	97.556334	95.795444	97.777831	97.2034	96.954731
1959.0	96.87819	97.457876	97.322504	97.581219	95.8277	97.788259	97.246809	96.981901
1958.0	96.890794	97.451556	97.298293	97.598284	95.856142	97.777477	97.247946	97.003966
1957.0	96.895651	97.444118	97.270126	97.618787	95.864466	97.754949	97.228157	97.01865
1956.0	96.91339	97.473341	97.282546	97.65936	95.868898	97.738546	97.226773	97.034943
1955.0	96.945815	97.536375	97.341725	97.713682	95.88799	97.733243	97.255827	97.059276
1954.0	96.965783	97.589203	97.40327	97.747356	95.915375	97.727931	97.292067	97.076355
1953.0	96.956242	97.600755	97.422559	97.737499	95.943757	97.71997	97.316625	97.067025
1952.0	96.935477	97.584157	97.402527	97.702423	95.982972	97.723814	97.334424	97.036428
1951.0	96.926753	97.565808	97.376358	97.676956	96.033302	97.745381	97.347901	97.00429
1950.0	96.928836	97.549376	97.365333	97.674587	96.071631	97.767569	97.346416	96.978034
1949.0	96.93343	97.525621	97.373488	97.686964	96.085203	97.774945	97.334097	96.954467
1948.0	96.945842	97.498018	97.400144	97.704633	96.093545	97.776604	97.33311	96.934744
1947.0	96.970251	97.479658	97.434988	97.723562	96.115616	97.788651	97.343041	96.918444
1946.0	96.997992	97.478571	97.457989	97.743021	96.140758	97.807684	97.332856	96.89701
1945.0	97.026926	97.497524	97.465081	97.767968	96.153272	97.818563	97.293417	96.871646
1944.0	97.068502	97.532911	97.478383	97.800493	96.161917	97.818824	97.265089	96.863367
1943.0	97.119189	97.564835	97.511398	97.822465	96.184579	97.820316	97.287323	96.884691
1942.0	97.151553	97.568967	97.542219	97.808932	96.222858	97.832608	97.345458	96.914609
1941.0	97.154431	97.549991	97.546107	97.769945	96.269104	97.856651	97.39766	96.926172
1940.0	97.152059	97.539564	97.534524	97.750006	96.319281	97.889253	97.430295	96.922809
1939.0	97.165016	97.553882	97.535524	97.774095	96.363752	97.922275	97.45501	96.92468
1938.0	97.183382	97.577829	97.554824	97.8196	96.38711	97.94273	97.478357	96.939684
1937.0	97.194652	97.596539	97.578581	97.851305	96.391656	97.944525	97.502905	96.966077
1936.0	97.21118	97.617445	97.600697	97.863704	96.398956	97.935963	97.538833	97.004945
1935.0	97.247936	97.64706	97.626167	97.871853	96.416709	97.929168	97.589325	97.050179
1934.0	97.294198	97.670501	97.65511	97.879199	96.430606	97.92975	97.635111	97.079195
1933.0	97.329652	97.6756	97.681776	97.87805	96.440041	97.941243	97.652854	97.07566
1932.0	97.351624	97.676527	97.703942	97.869194	96.467244	97.966169	97.641867	97.053093
1931.0	97.368278	97.694725	97.718057	97.861199	96.518199	97.996031	97.620326	97.037331
1930.0	97.383385	97.730729	97.717507	97.860419	96.566184	98.012766	97.608754	97.037323
1929.0	97.403536	97.771048	97.710497	97.873761	96.589057	98.00872	97.624061	97.049924
1928.0	97.440032	97.809937	97.72231	97.908731	96.599418	97.99692	97.668111	97.074779
1927.0	97.487243	97.843353	97.765272	97.957232	96.616796	97.993028	97.712935	97.103748
1926.0	97.518326	97.860878	97.817858	97.993155	96.638353	97.997898	97.721337	97.113346
1925.0	97.517928	97.860007	97.851056	98.000346	96.654295	98.004545	97.693538	97.092022
1924.0	97.501385	97.857286	97.86224	97.989761	96.667129	98.010508	97.668333	97.064908
1923.0	97.488799	97.868543	97.865657	97.979307	96.680873	98.016016	97.666935	97.066933
1922.0	97.481135	97.885623	97.866959	97.971461	96.688105	98.018794	97.665511	97.099967
1921.0	97.47735	97.893636	97.867582	97.965193	96.685332	98.019448	97.643875	97.14194
1920.0	97.489778	97.897255	97.880263	97.97034	96.684387	98.024393	97.624108	97.18286
1919.0	97.521817	97.910151	97.915157	97.990519	96.694167	98.036205	97.636515	97.224283
1918.0	97.550462	97.928141	97.9564	98.006517	96.710104	98.048984	97.675433	97.255547
1917.0	97.555733	97.933197	97.978119	97.9999	96.730005	98.058912	97.714698	97.262413
1916.0	97.54951	97.920456	97.97868	97.981512	96.757422	98.069353	97.747993	97.25511
1915.0	97.550035	97.90043	97.973263	97.973215	96.784209	98.080435	97.780833	97.256292
1914.0	97.55236	97.881471	97.964126	97.97844	96.791191	98.084319	97.803395	97.27016
1913.0	97.544501	97.868166	97.94148	97.989027	96.775212	98.077141	97.802559	97.285459
1912.0	97.532964	97.866347	97.9068	98.004552	96.755625	98.066821	97.784834	97.297999
1911.0	97.531401	97.876741	97.874176	98.025542	96.745693	98.063078	97.762411	97.311888
1910.0	97.537052	97.888265	97.851348	98.038204	96.738447	98.067414	97.732807	97.32339
1909.0	97.538678	97.890294	97.835791	98.028255	96.729759	98.077292	97.696053	97.323585
1908.0	97.537233	97.887462	97.826516	98.005643	96.731416	98.09076	97.67399	97.314627
1907.0	97.539167	97.888129	97.827737	97.993848	96.744657	98.101093	97.685803	97.307682
1906.0	97.539793	97.891041	97.839684	98.000264	96.750447	98.099308	97.720452	97.309538
1905.0	97.531497	97.891356	97.859235	98.014694	96.739589	98.088569	97.754694	97.322861
1904.0	97.519355	97.891211	97.886399	98.028261	96.727746	98.08457	97.780591	97.350796
1903.0	97.514666	97.894527	97.916665	98.039274	96.73159	98.095983	97.797538	97.387977
1902.0	97.520237	97.894502	97.934592	98.044364	96.746669	98.113718	97.796816	97.416894
1901.0	97.53071	97.882156	97.926605	98.038843	96.760955	98.124984	97.775758	97.425906
1900.0	97.539143	97.862298	97.897215	98.024626	96.772338	98.127815	97.74911	97.420028
1899.0	97.538208	97.847921	97.864747	98.007613	96.77746	98.124256	97.727747	97.40632
1898.0	97.527285	97.846439	97.844634	97.992145	96.765428	98.111846	97.704589	97.385327
1897.0	97.523513	97.858142	97.844329	97.985938	96.73802	98.092079	97.678941	97.36633
1896.0	97.548278	97.880065	97.86555	97.998977	96.715798	98.076461	97.672269	97.370512
1895.0	97.594611	97.904803	97.899547	98.027625	96.712655	98.074255	97.696178	97.400867
1894.0	97.627499	97.921998	97.928637	98.050907	96.720693	98.081634	97.725163	97.427688
1893.0	97.626923	97.930984	97.943094	98.055219	96.731313	98.090986	97.730068	97.425207
1892.0	97.610729	97.943254	97.950893	98.051267	96.751123	98.101925	97.719541	97.404009
1891.0	97.607078	97.965274	97.963803	98.055779	96.783992	98.114948	97.723489	97.390955
1890.0	97.624083	97.988107	97.981865	98.069061	96.817528	98.124136	97.75217	97.394886
1889.0	97.653835	98.002884	97.998273	98.08258	96.842982	98.126661	97.79246	97.407616
1888.0	97.688755	98.015162	98.010603	98.097556	96.868816	98.130404	97.834393	97.424602
1887.0	97.722144	98.031894	98.019066	98.118721	96.901904	98.142691	97.87617	97.442714
1886.0	97.747961	98.047223	98.023992	98.140553	96.935897	98.160703	97.911661	97.451202
1885.0	97.770818	98.05292	98.032947	98.155943	96.967716	98.17969	97.935523	97.446882
1884.0	97.801039	98.051791	98.058605	98.169072	97.005359	98.201267	97.953063	97.444192
1883.0	97.832166	98.05051	98.099534	98.185307	97.04963	98.226331	97.967725	97.452526
1882.0	97.84355	98.047642	98.135081	98.197324	97.086313	98.247817	97.97106	97.459774
1881.0	97.833794	98.041297	98.148883	98.196125	97.108493	98.259778	97.961187	97.455831
1880.0	97.828834	98.039674	98.145627	98.188047	97.12962	98.267299	97.955674	97.452483
1879.0	97.844539	98.049456	98.138426	98.185687	97.158558	98.277179	97.969783	97.460558
1878.0	97.863981	98.064661	98.132599	98.189791	97.182564	98.285817	97.996395	97.466162
1877.0	97.866164	98.07737	98.131431	98.194682	97.192042	98.286878	98.022974	97.451253
1876.0	97.855239	98.088831	98.144379	98.202394	97.197798	98.283076	98.051458	97.423839
1875.0	97.844732	98.103519	98.173875	98.21716	97.208549	98.280419	98.081868	97.405754
1874.0	97.834881	98.121173	98.204815	98.234632	97.214932	98.2782	98.09366	97.401716
1873.0	97.823892	98.141431	98.222677	98.249385	97.21008	98.273595	98.067244	97.401207
1872.0	97.822325	98.166763	98.232054	98.264211	97.204364	98.269457	98.011976	97.398803
1871.0	97.838015	98.192574	98.244205	98.279111	97.203556	98.269044	97.954694	97.39393
1870.0	97.859935	98.204921	98.255658	98.280599	97.191715	98.268895	97.914925	97.381782
1869.0	97.872698	98.199988	98.254398	98.259673	97.160868	98.267259	97.903059	97.363969
1868.0	97.875703	98.193931	98.240618	98.233121	97.135928	98.272263	97.922031	97.357258
1867.0	97.870859	98.197054	98.22247	98.222715	97.138336	98.289179	97.954585	97.36918
1866.0	97.85171	98.197864	98.201445	98.22601	97.155609	98.309686	97.971853	97.381597
1865.0	97.82175	98.187354	98.179567	98.228633	97.168012	98.322599	97.967556	97.378674
1864.0	97.801361	98.175443	98.167214	98.228017	97.174674	98.325865	97.964662	97.369846
1863.0	97.801242	98.170416	98.16919	98.228637	97.180731	98.322895	97.97963	97.367814
1862.0	97.80567	98.159841	98.172615	98.225757	97.179457	98.31437	97.997309	97.362886
1861.0	97.796381	98.129755	98.161978	98.21161	97.16359	98.301109	97.996068	97.341397
1860.0	97.777266	98.092017	98.139576	98.191819	97.140903	98.289544	97.980621	97.315785
1859.0	97.760223	98.07216	98.11876	98.178787	97.122669	98.285708	97.968193	97.309449
1858.0	97.744406	98.077277	98.104973	98.173492	97.108848	98.287552	97.959038	97.32203
1857.0	97.726273	98.092343	98.09483	98.168652	97.096986	98.289662	97.94524	97.333776
1856.0	97.712723	98.101006	98.086444	98.163814	97.090898	98.290934	97.931787	97.333856
1855.0	97.707079	98.095726	98.078559	98.162315	97.08859	98.291557	97.924243	97.323447
1854.0	97.697646	98.074632	98.066224	98.159931	97.077097	98.287569	97.911776	97.302852
1853.0	97.675617	98.043004	98.049008	98.150949	97.048798	98.274561	97.882763	97.27701
1852.0	97.650439	98.017073	98.032765	98.140808	97.014135	98.255094	97.844958	97.261022
1851.0	97.633607	98.007514	98.020504	98.138871	96.982682	98.235659	97.813216	97.260905
1850.0	97.621108	98.009568	98.009466	98.142114	96.946082	98.219115	97.787481	97.261621
1849.0	97.605533	98.019113	98.000329	98.141525	96.899453	98.207029	97.761418	97.24945
1848.0	97.59132	98.041539	98.000292	98.13761	96.85819	98.203176	97.740164	97.232859
1847.0	97.584004	98.076897	98.008017	98.135912	96.837599	98.209014	97.732391	97.22412
1846.0	97.578037	98.10645	98.007739	98.131421	96.828133	98.218771	97.734702	97.215107
1845.0	97.568701	98.108999	97.986999	98.112999	96.808704	98.224196	97.742197	97.19158
1844.0	97.563597	98.085385	97.955657	98.08358	96.782665	98.223647	97.759035	97.15961
1843.0	97.565796	98.054801	97.93132	98.05912	96.772287	98.219565	97.776892	97.133589
1842.0	97.562569	98.02895	97.915837	98.047106	96.779149	98.21104	97.774329	97.112388
1841.0	97.546955	98.00918	97.905276	98.044788	96.790646	98.199606	97.752082	97.088849
1840.0	97.531248	98.000974	97.904565	98.050836	96.805784	98.193393	97.734992	97.066532
1839.0	97.530972	98.008681	97.919014	98.064673	96.825279	98.197309	97.74259	97.052427
1838.0	97.548075	98.025597	97.942293	98.081767	96.842894	98.207475	97.771246	97.041439
1837.0	97.577543	98.040734	97.965206	98.09929	96.857833	98.218882	97.807561	97.023982
1836.0	97.616168	98.053244	97.987982	98.119664	96.87974	98.231477	97.843948	97.003047
1835.0	97.654613	98.069221	98.012313	98.142274	96.912708	98.244591	97.870377	96.986152
1834.0	97.678467	98.088824	98.03483	98.160047	96.946802	98.253364	97.871525	96.970749
1833.0	97.68925	98.110289	98.056233	98.171924	96.975763	98.257163	97.848002	96.952998
1832.0	97.708932	98.137832	98.084245	98.188257	97.007862	98.264603	97.826803	96.940421
1831.0	97.751111	98.170599	98.121789	98.213961	97.042155	98.281204	97.838333	96.943594
1830.0	97.798742	98.197232	98.160001	98.235942	97.061857	98.29952	97.880687	96.95753
1829.0	97.829564	98.215255	98.192483	98.244789	97.069819	98.311664	97.921594	96.967572
1828.0	97.848015	98.236407	98.224592	98.253912	97.08967	98.320623	97.94386	96.974178
1827.0	97.867055	98.264151	98.257563	98.276695	97.12713	98.331195	97.961131	96.986947
1826.0	97.88302	98.283668	98.279748	98.302941	97.158495	98.33946	97.987345	97.003528
1825.0	97.887932	98.283421	98.283208	98.313618	97.166927	98.34098	98.019409	97.0156
1824.0	97.887551	98.272953	98.279176	98.308395	97.169675	98.342224	98.047832	97.024898
1823.0	97.887089	98.26535	98.280348	98.299621	97.185678	98.351375	98.064709	97.037935
1822.0	97.879004	98.256438	98.282463	98.290451	97.206698	98.366705	98.063633	97.050409
1821.0	97.864177	98.239999	98.279574	98.281847	97.220306	98.383016	98.048189	97.057463
1820.0	97.865124	98.227746	98.281171	98.288058	97.231792	98.40047	98.039775	97.07128
1819.0	97.897542	98.23583	98.300215	98.320857	97.24712	98.420078	98.059341	97.107132
1818.0	97.942895	98.261462	98.330209	98.364273	97.258493	98.437901	98.099937	97.155985
1817.0	97.969907	98.284705	98.352059	98.386808	97.259801	98.449643	98.134193	97.191861
1816.0	97.970345	98.291715	98.357355	98.376936	97.255749	98.454575	98.144217	97.205171
1815.0	97.955104	98.283859	98.349391	98.349723	97.247573	98.45157	98.128689	97.205631
1814.0	97.930643	98.265965	98.332601	98.321403	97.225434	98.437756	98.09108	97.198864
1813.0	97.900099	98.246097	98.311331	98.297961	97.189352	98.416994	98.042139	97.183994
1812.0	97.874501	98.237522	98.294029	98.283975	97.156143	98.401438	98.006556	97.170082
1811.0	97.861244	98.246747	98.284403	98.280959	97.133353	98.397207	98.001577	97.171044
1810.0	97.850856	98.261871	98.273006	98.278367	97.111148	98.39755	98.010411	97.180609
1809.0	97.833347	98.262129	98.252976	98.261978	97.084351	98.395153	98.00414	97.179378
1808.0	97.81566	98.24248	98.232397	98.232348	97.062179	98.391956	97.982648	97.167134
1807.0	97.807739	98.216305	98.220992	98.202965	97.048717	98.390936	97.963472	97.159452
1806.0	97.804425	98.198435	98.216282	98.183181	97.032206	98.386915	97.944302	97.157671
1805.0	97.794857	98.196707	98.212901	98.173499	97.00381	98.373432	97.907558	97.14794
1804.0	97.779374	98.211744	98.213913	98.171386	96.971193	98.353413	97.853957	97.126875
1803.0	97.765638	98.234417	98.221214	98.171368	96.945825	98.336943	97.808203	97.108001
1802.0	97.757448	98.245467	98.228338	98.163995	96.925804	98.330049	97.792499	97.103827
1801.0	97.757599	98.236092	98.230728	98.147464	96.907984	98.331961	97.807923	97.116359
1800.0	97.770521	98.217909	98.23492	98.135839	96.898285	98.338715	97.841017	97.143467
1799.0	97.78973	98.203166	98.244554	98.138141	96.894626	98.343595	97.868598	97.176893
1798.0	97.797699	98.18964	98.24851	98.140675	96.88477	98.340992	97.863015	97.196735
1797.0	97.788451	98.173068	98.239656	98.124866	96.866291	98.333084	97.817789	97.190423
1796.0	97.776358	98.16256	98.228784	98.093973	96.852577	98.328494	97.761414	97.170863
1795.0	97.774837	98.168041	98.229201	98.067577	96.851363	98.331521	97.72731	97.157416
1794.0	97.779673	98.182982	98.23913	98.056384	96.846467	98.335308	97.720657	97.150855
1793.0	97.782051	98.193468	98.247552	98.054947	96.818933	98.331742	97.728628	97.141917
1792.0	97.785994	98.195201	98.251373	98.054731	96.783311	98.326159	97.748275	97.134706
1791.0	97.795639	98.189425	98.251075	98.049006	96.767898	98.328559	97.776307	97.138148
1790.0	97.801273	98.169549	98.238418	98.02985	96.771016	98.336347	97.790617	97.142755
1789.0	97.796985	98.132371	98.211174	97.996811	96.77446	98.340616	97.77496	97.133207
1788.0	97.792603	98.094701	98.185296	97.964518	96.773625	98.339064	97.74062	97.112746
1787.0	97.796937	98.078263	98.178839	97.94913	96.769437	98.334497	97.711498	97.097276
1786.0	97.803288	98.085207	98.190607	97.949585	96.756606	98.329613	97.6981	97.092056
1785.0	97.803519	98.099761	98.206066	97.951276	96.735171	98.327111	97.693634	97.090164
1784.0	97.804537	98.11197	98.21807	97.946709	96.718275	98.329027	97.689439	97.090723
1783.0	97.813785	98.123135	98.226703	97.938745	96.713641	98.332821	97.681975	97.096863
1782.0	97.82151	98.12565	98.231341	97.92416	96.704211	98.330968	97.668094	97.100336
1781.0	97.814695	98.110971	98.229918	97.894116	96.674409	98.321983	97.645869	97.088932
1780.0	97.799875	98.085479	98.225509	97.85375	96.638676	98.315947	97.622971	97.065303
1779.0	97.792787	98.062117	98.223573	97.817882	96.613272	98.318034	97.604727	97.041333
1778.0	97.794011	98.044695	98.223219	97.789036	96.584854	98.317595	97.580277	97.016605
1777.0	97.793037	98.028274	98.224945	97.75535	96.530528	98.302819	97.537964	96.981535
1776.0	97.786577	98.012596	98.232968	97.709745	96.458383	98.279195	97.484485	96.934818
1775.0	97.77924	97.995326	98.247175	97.655404	96.398075	98.262984	97.435424	96.881086
1774.0	97.772582	97.967358	98.259078	97.592561	96.352213	98.257756	97.393752	96.82296
1773.0	97.764324	97.928348	98.260323	97.518792	96.287697	98.24839	97.353331	96.768139
1772.0	97.754189	97.896134	98.253191	97.444955	96.197707	98.225617	97.309676	96.727529
1771.0	97.738816	97.880609	98.24156	97.387287	96.110669	98.195938	97.256365	96.697449
1770.0	97.710389	97.861838	98.218804	97.342215	96.031513	98.164833	97.192105	96.661313
1769.0	97.673333	97.817055	98.185138	97.291684	95.948875	98.135827	97.130915	96.608315
1768.0	97.646439	97.752245	98.158525	97.224594	95.867513	98.115321	97.085035	96.545852
1767.0	97.636866	97.690054	98.148941	97.144135	95.797165	98.10407	97.044554	96.487053
