ν,LD-Alanina No Magnetizada  Eppendorf,LD-Alanina Magnetizada  Eppendorf,LD-Alanina Irradiada No Magnetizada Eppendorf,LD-Alanina Irradiada Magnetizada Eppendorf,L-Alanina No Magnetizada  Eppendorf,L-Alanina Magnetizada Eppendorf,L-Alanina Irradiada No Magnetizada Eppendorf,L-Alanina Irradiada  Magnetizada Eppendorf,D-Alanina No Magnetizada Eppendorf,D-Alanina Magnetizada Eppendorf,D-Alanina Irradiada No Magnetizada Eppendorf,D-Alanina Irradiada Magnetizada Eppendorf
3050.0,84.673558,90.122435,74.303755,74.986283,73.905042,82.044119,73.012143,68.446696,84.455698,83.297456,68.444621,87.957143
3049.0,84.7641,90.177356,74.413049,75.109698,73.976522,82.072243,73.109635,68.503718,84.526328,83.375704,68.549801,88.004645
3048.0,84.857082,90.235356,74.51382,75.229823,74.051934,82.09707,73.201003,68.555873,84.593491,83.457228,68.648664,88.046658
3047.0,84.953287,90.293554,74.610147,75.351293,74.131565,82.119787,73.287705,68.607258,84.660135,83.539903,68.742648,88.081891
3046.0,85.052269,90.350989,74.706608,75.473553,74.211316,82.145114,73.36843,68.659739,84.729282,83.618009,68.831201,88.11045
3045.0,85.152175,90.408255,74.806353,75.593296,74.286795,82.176751,73.440036,68.711495,84.799937,83.686558,68.912726,88.133433
3044.0,85.246419,90.463511,74.908074,75.707776,74.353551,82.210942,73.50033,68.758593,84.865048,83.740652,68.985389,88.152271
3043.0,85.324882,90.510613,75.005751,75.815815,74.406383,82.237832,73.549041,68.797378,84.914793,83.774418,69.046776,88.168276
3042.0,85.382398,90.543615,75.093994,75.917945,74.442403,82.250849,73.587211,68.826782,84.943855,83.786389,69.095152,88.18258
3041.0,85.424762,90.563182,75.173207,76.015916,74.464217,82.252462,73.61659,68.84897,84.956311,83.785328,69.131715,88.195572
3040.0,85.463615,90.576579,75.247786,76.110749,74.477489,82.249444,73.639036,68.866906,84.962326,83.785322,69.159579,88.205831
3039.0,85.506585,90.591029,75.320787,76.201674,74.485977,82.245481,73.65553,68.881212,84.969127,83.793451,69.179899,88.210568
3038.0,85.554342,90.608924,75.392983,76.288192,74.490707,82.240687,73.665471,68.889948,84.975796,83.805119,69.190751,88.208176
3037.0,85.60434,90.629458,75.465225,76.371961,74.492039,82.234979,73.666668,68.890739,84.977034,83.81143,69.189988,88.199903
3036.0,85.653227,90.651697,75.537873,76.45484,74.489273,82.227584,73.656307,68.882262,84.970368,83.80722,69.177343,88.188102
3035.0,85.696652,90.673828,75.608705,76.536406,74.479343,82.214581,73.633387,68.864872,84.958025,83.791123,69.153846,88.173674
3034.0,85.731299,90.691697,75.675252,76.615675,74.459499,82.191529,73.60127,68.841285,84.942677,83.762867,69.121784,88.156678
3033.0,85.758085,90.701548,75.73912,76.694027,74.43122,82.159326,73.56663,68.815541,84.923649,83.724121,69.085671,88.138731
3032.0,85.780894,90.70444,75.804667,76.773837,74.398851,82.124611,73.534281,68.78957,84.898218,83.679673,69.050647,88.12251
3031.0,85.802493,90.706176,75.873628,76.855123,74.36493,82.093822,73.503675,68.76183,84.86611,83.634888,69.018723,88.108416
3030.0,85.824599,90.712639,75.944512,76.93622,74.329823,82.0693,73.471782,68.731163,84.832311,83.59327,68.988221,88.093621
3029.0,85.851193,90.726242,76.017063,77.017155,74.29548,82.051398,73.438449,68.700719,84.805033,83.558067,68.95752,88.075559
3028.0,85.887101,90.746235,76.093146,77.099646,74.265991,82.040855,73.407066,68.675523,84.78975,83.533212,68.9276,88.055208
3027.0,85.931818,90.770228,76.172633,77.184185,74.243798,82.037016,73.380713,68.656889,84.784233,83.519015,68.900639,88.036028
3026.0,85.977983,90.794946,76.252168,77.269331,74.227645,82.035912,73.359585,68.64154,84.780165,83.508395,68.878028,88.020566
3025.0,86.018157,90.817208,76.329272,77.353339,74.214473,82.032654,73.341883,68.625919,84.771081,83.491721,68.860187,88.008992
3024.0,86.051404,90.835608,76.404604,77.43454,74.201429,82.025522,73.32562,68.60918,84.758796,83.466455,68.846433,88.000153
3023.0,86.082262,90.851311,76.478802,77.511189,74.18677,82.016496,73.309641,68.592193,84.751198,83.439824,68.834394,87.992627
3022.0,86.115231,90.866911,76.54976,77.583396,74.171544,82.008224,73.29401,68.575868,84.753703,83.421056,68.821036,87.984739
3021.0,86.151252,90.884376,76.614589,77.654081,74.159818,82.001492,73.279053,68.560768,84.763513,83.412727,68.804763,87.974909
3020.0,86.18733,90.903578,76.672533,77.725175,74.154044,81.995272,73.263501,68.546787,84.771901,83.410136,68.78562,87.963063
3019.0,86.218671,90.92258,76.725207,77.7938,74.150476,81.988295,73.245106,68.533036,84.771598,83.407301,68.76421,87.951608
3018.0,86.243286,90.939882,76.775786,77.855226,74.142615,81.980609,73.2245,68.519062,84.762591,83.402067,68.742513,87.944201
3017.0,86.265513,90.956782,76.828182,77.908901,74.129309,81.974165,73.206815,68.505734,84.751905,83.396404,68.725339,87.942828
3016.0,86.292584,90.976656,76.884189,77.958104,74.115755,81.97164,73.197192,68.49389,84.747727,83.393607,68.717968,87.945843
3015.0,86.326277,91.000932,76.939949,78.003641,74.10603,81.973873,73.195679,68.482849,84.752903,83.395619,68.721419,87.949127
3014.0,86.359827,91.026071,76.986588,78.041078,74.098975,81.978263,73.198341,68.471274,84.763739,83.402048,68.731731,87.949315
3013.0,86.383983,91.045478,77.014892,78.064351,74.093054,81.980461,73.20185,68.458475,84.77481,83.410948,68.744134,87.945954
3012.0,86.393879,91.054736,77.018385,78.069168,74.091271,81.978564,73.204751,68.443891,84.784304,83.420823,68.756277,87.940877
3011.0,86.388725,91.0546,76.99242,78.052112,74.097895,81.975322,73.205782,68.426801,84.794643,83.432147,68.767572,87.936126
3010.0,86.36714,91.048297,76.932225,78.008368,74.111605,81.974684,73.204056,68.407773,84.808757,83.446124,68.777728,87.932471
3009.0,86.324396,91.034865,76.831114,77.930396,74.123856,81.975201,73.20005,68.388318,84.825907,83.460902,68.786208,87.929081
3008.0,86.25249,91.004628,76.678931,77.807818,74.122733,81.968046,73.193099,68.366823,84.839772,83.469534,68.790571,87.924057
3007.0,86.142849,90.943015,76.466323,77.632353,74.097076,81.943229,73.177227,68.335716,84.839793,83.463025,68.783632,87.915397
3006.0,85.994408,90.84307,76.19963,77.410476,74.038348,81.897382,73.140743,68.284216,84.815409,83.434989,68.752179,87.901114
3005.0,85.824816,90.717478,75.916974,77.17535,73.941257,81.833944,73.069714,68.203321,84.759985,83.381416,68.678234,87.877323
3004.0,85.672925,90.598168,75.685496,76.982884,73.805678,81.757285,72.953086,68.089535,84.671543,83.297363,68.543938,87.836815
3003.0,85.583455,90.521024,75.572941,76.888587,73.642014,81.671549,72.791644,67.950286,84.553242,83.180638,68.344019,87.773273
3002.0,85.583332,90.507664,75.612726,76.920665,73.478212,81.587816,72.610339,67.811476,84.419445,83.044556,68.104159,87.690935
3001.0,85.667836,90.556987,75.786858,77.06644,73.358862,81.528585,72.461219,67.716493,84.30302,82.92522,67.888231,87.610443
3000.0,85.805796,90.649609,76.0364,77.278741,73.328136,81.518926,72.402949,67.707287,84.248728,82.867858,67.775349,87.561536
2999.0,85.956699,90.758821,76.290289,77.497193,73.404191,81.569815,72.466294,67.79809,84.287939,82.899313,67.815084,87.565904
2998.0,86.087114,90.860971,76.494805,77.672749,73.565021,81.668652,72.633319,67.963116,84.413923,83.010228,67.995765,87.624106
2997.0,86.177737,90.940667,76.62616,77.780637,73.75711,81.783436,72.846931,68.146825,84.582303,83.160995,68.251993,87.716299
2996.0,86.219542,90.989173,76.680222,77.814143,73.916072,81.873541,73.035936,68.283257,84.734579,83.300493,68.497481,87.812043
2995.0,86.205203,90.999593,76.652178,77.767741,73.983028,81.900121,73.132954,68.310418,84.820773,83.380622,68.651396,87.878587
2994.0,86.12436,90.964618,76.525324,77.625135,73.913674,81.836022,73.082022,68.179946,84.807115,83.363437,68.647712,87.884892
2993.0,85.966639,90.878664,76.276486,77.360822,73.688594,81.6759,72.850115,67.870466,84.678653,83.229303,68.444555,87.807716
2992.0,85.72949,90.740885,75.891681,76.95486,73.327635,81.441988,72.448626,67.40537,84.448457,82.989145,68.046314,87.64368
2991.0,85.426275,90.557109,75.383604,76.416192,72.895461,81.179183,71.946677,66.860259,84.163843,82.689914,67.520884,87.41897
2990.0,85.091671,90.343125,74.804249,75.803152,72.484644,80.940186,71.454982,66.345019,83.893879,82.402117,66.985431,87.184431
2989.0,84.778569,90.127805,74.240573,75.220177,72.178491,80.76753,71.080403,65.961283,83.700019,82.190877,66.558246,86.994189
2988.0,84.540333,89.94744,73.784149,74.778894,72.017361,80.681535,70.881236,65.761352,83.611457,82.088631,66.309124,86.881945
2987.0,84.406136,89.829204,73.490672,74.545807,71.994112,80.67964,70.85669,65.73911,83.622913,82.089767,66.245342,86.852602
2986.0,84.370189,89.777152,73.3625,74.517609,72.078013,80.745038,70.97136,65.854329,83.711099,82.168592,66.335639,86.891692
2985.0,84.407321,89.776607,73.369559,74.642869,72.240922,80.857393,71.18509,66.062712,83.852681,82.301453,66.541976,86.979817
2984.0,84.498879,89.812658,73.484361,74.864962,72.462825,80.999048,71.462527,66.327111,84.030606,82.473247,66.831071,87.099467
2983.0,84.642166,89.882458,73.69647,75.148522,72.722989,81.156397,71.769289,66.615478,84.23063,82.670349,67.16955,87.234984
2982.0,84.83706,89.989629,73.999249,75.476045,72.99689,81.319183,72.073891,66.901551,84.437879,82.875992,67.522576,87.372887
2981.0,85.069356,90.130651,74.370423,75.830316,73.263994,81.479665,72.356941,67.169749,84.639098,83.075127,67.862121,87.504284
2980.0,85.309944,90.289273,74.768265,76.184601,73.514672,81.632473,72.614305,67.415819,84.826931,83.260488,68.174517,87.625778
2979.0,85.528379,90.442916,75.145425,76.508609,73.747709,81.775035,72.849658,67.642437,84.999493,83.43096,68.458766,87.737306
2978.0,85.706041,90.572482,75.467268,76.781984,73.964038,81.907533,73.066905,67.85631,85.155807,83.585693,68.719959,87.83971
2977.0,85.838865,90.667089,75.720575,77.001064,74.164313,82.031173,73.269302,68.067023,85.293866,83.722067,68.964501,87.934082
2976.0,85.931161,90.722666,75.908525,77.173415,74.350307,82.146432,73.460806,68.284211,85.413759,83.838566,69.197817,88.022118
2975.0,85.98827,90.739409,76.039933,77.307894,74.526964,82.254212,73.645514,68.51497,85.520568,83.93775,69.423206,88.106445
2974.0,86.015429,90.723258,76.124502,77.411267,74.703884,82.359121,73.828382,68.76522,85.622769,84.026839,69.64345,88.190925
2973.0,86.023997,90.691005,76.177391,77.492836,74.894835,82.470346,74.019027,69.041156,85.72949,84.117692,69.865727,88.280735
2972.0,86.036498,90.670763,76.223661,77.568563,75.112968,82.598118,74.232719,69.345551,85.85006,84.226439,70.104511,88.381421
2971.0,86.080082,90.690668,76.292236,77.6577,75.363387,82.748977,74.483475,69.672842,85.992648,84.36987,70.37618,88.496744
2970.0,86.16995,90.761345,76.400978,77.773395,75.638866,82.922864,74.773062,70.009956,86.158572,84.556799,70.686559,88.625966
2969.0,86.298428,90.868568,76.546051,77.914982,75.922297,83.112087,75.085407,70.341576,86.337786,84.778952,71.021885,88.762162
2968.0,86.441848,90.984768,76.706424,78.06923,76.193916,83.302725,75.392281,70.653761,86.513439,85.010755,71.353446,88.893938
2967.0,86.578024,91.088606,76.859751,78.220517,76.439311,83.480385,75.667948,70.936369,86.672871,85.222399,71.654421,89.011341
2966.0,86.697059,91.174529,76.995131,78.361136,76.654485,83.637904,75.902679,71.186677,86.813881,85.397852,71.914845,89.111928
2965.0,86.798745,91.247248,77.11249,78.491823,76.845006,83.777787,76.1042,71.410612,86.941371,85.541805,72.141882,89.200886
2964.0,86.885297,91.311367,77.213573,78.613886,77.019676,83.906661,76.286429,71.617323,87.060403,85.66944,72.348285,89.284916
2963.0,86.957439,91.366007,77.296523,78.723724,77.183605,84.027921,76.456962,71.812138,87.172032,85.790187,72.542275,89.366607
2962.0,87.012861,91.405514,77.357673,78.81503,77.335635,84.139354,76.614309,71.995144,87.272325,85.901197,72.725643,89.444418
2961.0,87.044969,91.42344,77.393613,78.88216,77.469839,84.235338,76.753527,72.163437,87.354039,85.993692,72.895489,89.515809
2960.0,87.045043,91.417256,77.398878,78.918588,77.578275,84.309738,76.870468,72.310713,87.411656,86.06182,73.044645,89.578462
2959.0,87.009053,91.390404,77.364333,78.915153,77.654287,84.358736,76.960791,72.426016,87.446545,86.105516,73.162961,89.62939
2958.0,86.942096,91.348865,77.28123,78.863836,77.695349,84.383139,77.017835,72.497045,87.465355,86.127805,73.240977,89.664492
2957.0,86.854214,91.295533,77.147123,78.763204,77.70189,84.386868,77.033176,72.515687,87.471451,86.130563,73.271938,89.679114
2956.0,86.752644,91.229605,76.967986,78.61916,77.672286,84.371484,76.999579,72.479457,87.459257,86.11127,73.25057,89.669086
2955.0,86.64053,91.151858,76.758024,78.443169,77.601377,84.333551,76.914802,72.389946,87.418878,86.063158,73.173818,89.632999
2954.0,86.522268,91.068469,76.540007,78.252593,77.48696,84.269484,76.784531,72.253248,87.345905,85.980542,73.045693,89.574842
2953.0,86.406456,90.988369,76.342255,78.070006,77.33646,84.181774,76.62115,72.080518,87.24569,85.865564,72.879005,89.502967
2952.0,86.302163,90.918387,76.188629,77.916546,77.163969,84.077902,76.438173,71.884282,87.129292,85.729166,72.689062,89.424706
2951.0,86.21458,90.862017,76.088107,77.803467,76.981429,83.964177,76.245588,71.673834,87.007078,85.585229,72.486466,89.342824
2950.0,86.145548,90.82078,76.03384,77.729873,76.795654,83.843779,76.050206,71.455776,86.88551,85.444841,72.277274,89.258212
2949.0,86.095526,90.794077,76.010549,77.686106,76.612331,83.720329,75.857148,71.236592,86.767405,85.315088,72.066605,89.173633
2948.0,86.062186,90.778304,76.001175,77.657503,76.437352,83.599236,75.668269,71.020934,86.653529,85.199158,71.858012,89.091841
2947.0,86.038253,90.768209,75.989746,77.628447,76.272117,83.483619,75.481023,70.808496,86.543574,85.0944,71.651138,89.011478
2946.0,86.01415,90.759139,75.964201,77.588327,76.110997,83.371209,75.292377,70.596386,86.435834,84.992211,71.444413,88.928708
2945.0,85.983952,90.746911,75.919376,77.534616,75.946856,83.257876,75.103651,70.384663,86.327379,84.884251,71.239942,88.843342
2944.0,85.947708,90.727261,75.856525,77.468856,75.778977,83.143912,74.919538,70.177226,86.217211,84.770795,71.042667,88.760434
2943.0,85.907607,90.69852,75.779569,77.39109,75.614895,83.035666,74.743685,69.97845,86.11032,84.661844,70.855471,88.68507
2942.0,85.863274,90.664913,75.692457,77.300425,75.464967,82.940983,74.578069,69.791832,86.016353,84.568924,70.678468,88.617832
2941.0,85.812153,90.634069,75.598771,77.199087,75.335244,82.863369,74.426041,69.621117,85.942004,84.496237,70.513154,88.556262
2940.0,85.753999,90.609842,75.501185,77.092207,75.224895,82.800318,74.29302,69.470026,85.885967,84.440253,70.364376,88.498797
2939.0,85.693494,90.588725,75.40114,76.984258,75.130565,82.746832,74.184015,69.341557,85.843197,84.396467,70.238113,88.446645
2938.0,85.637205,90.563748,75.300452,76.878309,75.053151,82.700584,74.102171,69.239474,85.812422,84.364549,70.139389,88.403704
2937.0,85.587889,90.530224,75.202147,76.777241,74.998321,82.663781,74.048648,69.168234,85.796198,84.346758,70.071461,88.37537
2936.0,85.542648,90.487743,75.107622,76.682238,74.969169,82.640452,74.02172,69.128554,85.794677,84.343853,70.034139,88.365369
2935.0,85.496698,90.439798,75.014112,76.591031,74.960867,82.632609,74.016976,69.115197,85.803728,84.354365,70.023125,88.372208
2934.0,85.447532,90.393118,74.917636,76.500914,74.965538,82.638847,74.030942,69.122849,85.820165,84.376489,70.033655,88.389587
2933.0,85.394494,90.354818,74.817795,76.412485,74.980939,82.655646,74.063554,69.152182,85.845235,84.408096,70.064696,88.411046
2932.0,85.336696,90.327094,74.717341,76.327404,75.011463,82.680098,74.115173,69.206598,85.881434,84.445694,70.11772,88.433901
2931.0,85.274723,90.305236,74.618085,76.244039,75.061565,82.712886,74.18297,69.285064,85.928697,84.486581,70.192189,88.459329
2930.0,85.214049,90.282384,74.520339,76.159514,75.131088,82.758665,74.263419,69.382764,85.985338,84.532599,70.28476,88.490627
2929.0,85.162789,90.255299,74.425793,76.075238,75.215908,82.820962,74.356545,69.497099,86.049726,84.588757,70.392034,88.531355
2928.0,85.124026,90.224733,74.337484,75.996216,75.30978,82.895186,74.463784,69.627897,86.118585,84.656837,70.511253,88.582566
2927.0,85.092678,90.192427,74.256475,75.924984,75.406334,82.969059,74.582498,69.772093,86.186204,84.732984,70.638861,88.640565
2926.0,85.061761,90.160567,74.181191,75.860125,75.503029,83.032686,74.706911,69.923437,86.248817,84.812999,70.771444,88.698865
2925.0,85.029779,90.132584,74.110354,75.800664,75.603476,83.087634,74.834445,70.078359,86.308974,84.896962,70.908159,88.753415
2924.0,85.000064,90.110783,74.044476,75.748101,75.712807,83.144113,74.967147,70.238311,86.372632,84.986164,71.049645,88.804923
2923.0,84.975364,90.092907,73.984682,75.703816,75.830664,83.210176,75.106426,70.405505,86.442364,85.078307,71.194617,88.856029
2922.0,84.956372,90.074043,73.932529,75.668249,75.951421,83.285823,75.250277,70.579564,86.515913,85.169161,71.339995,88.908376
2921.0,84.943956,90.053037,73.891003,75.643308,76.070737,83.366145,75.396683,70.758839,86.590586,85.257217,71.484469,88.963113
2920.0,84.938871,90.035057,73.863351,75.632347,76.188617,83.446743,75.546376,70.942214,86.665517,85.343278,71.629781,89.021789
2919.0,84.939189,90.026893,73.850657,75.636801,76.306588,83.525692,75.700694,71.129013,86.738852,85.426879,71.778529,89.084805
2918.0,84.941427,90.03079,73.851979,75.654996,76.425865,83.603556,75.859025,71.319151,86.806181,85.506869,71.932306,89.15017
2917.0,84.945378,90.043063,73.866159,75.684396,76.548612,83.683462,76.01953,71.513195,86.864625,85.585019,72.091154,89.215308
2916.0,84.955252,90.057074,73.891407,75.72259,76.676825,83.769554,76.180505,71.710281,86.917548,85.665307,72.252509,89.279162
2915.0,84.974491,90.067155,73.923792,75.766122,76.808261,83.863161,76.340157,71.906492,86.972977,85.749062,72.411199,89.341451
2914.0,85.001029,90.071909,73.958765,75.811108,76.936395,83.960129,76.496658,72.097482,87.036849,85.833467,72.563028,89.401096
2913.0,85.029384,90.075341,73.994332,75.855839,77.056145,84.052759,76.649201,72.282066,87.108599,85.915352,72.708213,89.456971
2912.0,85.056226,90.083859,74.031269,75.901365,77.167984,84.135082,76.797979,72.461588,87.182749,85.994143,72.849613,89.509683
2911.0,85.081882,90.100284,74.070489,75.949355,77.27563,84.206961,76.943063,72.637017,87.253319,86.070481,72.988165,89.561346
2910.0,85.106699,90.120682,74.111746,76.000548,77.381853,84.27364,77.084417,72.808984,87.3165,86.144087,73.122379,89.613859
2909.0,85.128596,90.13791,74.153862,76.054271,77.487472,84.341166,77.222531,72.979005,87.371021,86.213824,73.25146,89.667939
2908.0,85.146152,90.148568,74.193941,76.107378,77.59219,84.411647,77.357133,73.147206,87.418228,86.278665,73.375945,89.722826
2907.0,85.162866,90.155794,74.227013,76.154413,77.694911,84.482736,77.485609,73.309444,87.462014,86.338309,73.495109,89.775858
2906.0,85.185273,90.1653,74.249115,76.191299,77.794455,84.551312,77.604608,73.459911,87.506938,86.39398,73.606487,89.823328
2905.0,85.215199,90.179203,74.260824,76.218854,77.890501,84.616569,77.713285,73.596978,87.55479,86.448241,73.708513,89.863433
2904.0,85.245734,90.194133,74.265984,76.240983,77.98223,84.678979,77.813073,73.724246,87.602921,86.502325,73.801691,89.898436
