ν	LD-Alanina Magnetizada Irradiada Petri	LD-Alanina Magnetizada  Eppendorf	LD-Alanina Irradiada Magnetizada Eppendorf	LD-Alanina  Magnetizada Petri	L-Alanina Magnetizada Petri	L-Alanina Magnetizada Irradiada Petri	L-Alanina Magnetizada Eppendorf	L-Alanina Irradiada  Magnetizada Eppendorf	D-Alanina Magnetizada Irradiada Petri	D-Alanina Magnetizada Eppendorf	D-Alanina Irradiada Magnetizada Eppendorf	D-Alanina  Magnetizada Petri
3817.0	97.396248	97.965188	98.028259	97.755804	98.21166	98.119562	98.443971	98.494997	98.587709	98.198999	98.589517	97.760428
3816.0	97.404939	97.968723	98.025585	97.759034	98.221885	98.123067	98.43434	98.492517	98.593126	98.199393	98.594451	97.763921
3815.0	97.418834	97.983232	98.024305	97.763252	98.233995	98.132667	98.434098	98.490682	98.602228	98.200967	98.601125	97.767182
3814.0	97.430442	98.001842	98.023851	97.76397	98.235494	98.149521	98.437854	98.489895	98.61293	98.202494	98.610511	97.766785
3813.0	97.433082	98.015087	98.021105	97.76085	98.225543	98.164209	98.442053	98.488722	98.61852	98.202813	98.618215	97.765368
3812.0	97.42585	98.019855	98.014578	97.758573	98.213514	98.168179	98.446386	98.486394	98.614548	98.201348	98.618734	97.767172
3811.0	97.412059	98.017952	98.005566	97.758671	98.203696	98.162271	98.450223	98.483215	98.602571	98.198655	98.611899	97.772253
3810.0	97.395791	98.012471	97.996075	97.757635	98.191704	98.153873	98.452065	98.479158	98.588339	98.196729	98.602735	97.777028
3809.0	97.38042	98.005216	97.987663	97.752542	98.174225	98.14716	98.452629	98.473722	98.576994	98.19754	98.595925	97.778791
3808.0	97.369812	97.997809	97.982264	97.747792	98.161087	98.139073	98.454406	98.468025	98.57046	98.200283	98.590465	97.779909
3807.0	97.367629	97.994455	97.982676	97.752409	98.167831	98.129313	98.457506	98.465709	98.570514	98.201523	98.582719	97.785354
3806.0	97.372851	97.999075	97.989487	97.768522	98.193471	98.127533	98.459159	98.469625	98.58011	98.199591	98.573354	97.796721
3805.0	97.379792	98.010524	97.998741	97.788166	98.219822	98.143267	98.457536	98.478301	98.599833	98.196304	98.566764	97.810868
3804.0	97.383806	98.024275	98.003929	97.803948	98.232391	98.173042	98.453837	98.486597	98.624913	98.194832	98.565707	97.823208
3803.0	97.385157	98.033475	98.001684	97.813408	98.230588	98.198747	98.450918	98.490182	98.64472	98.196026	98.569765	97.828336
3802.0	97.388626	98.034455	97.994707	97.819114	98.227683	98.201259	98.449654	98.489054	98.648486	98.197089	98.575612	97.823396
3801.0	97.397351	98.031932	97.989106	97.82573	98.232925	98.183992	98.448262	98.48665	98.638532	98.197012	98.581746	97.811745
3800.0	97.40777	98.028043	97.988867	97.829617	98.235045	98.167489	98.446416	98.486105	98.627745	98.199434	98.590486	97.800064
3799.0	97.414388	98.019159	97.992906	97.823677	98.223881	98.162537	98.446591	98.487311	98.624483	98.206426	98.601083	97.795185
3798.0	97.416027	98.005417	97.998013	97.808768	98.207679	98.164308	98.451562	98.48771	98.628008	98.215716	98.608542	97.800079
3797.0	97.415882	97.9912	98.002446	97.790177	98.20031	98.163922	98.460546	98.485432	98.632481	98.223224	98.609855	97.809209
3796.0	97.417246	97.981338	98.00554	97.77169	98.205464	98.159754	98.467116	98.480843	98.633128	98.226284	98.607699	97.812245
3795.0	97.420298	97.977868	98.006393	97.755365	98.214802	98.156804	98.465581	98.47589	98.629281	98.226967	98.607373	97.804668
3794.0	97.423329	97.979243	98.004585	97.743783	98.219889	98.158929	98.458238	98.472507	98.623565	98.230133	98.610895	97.792603
3793.0	97.425419	97.98262	98.001973	97.740159	98.220432	98.165661	98.452798	98.471896	98.619445	98.237851	98.616039	97.785228
3792.0	97.426376	97.985722	98.002217	97.745265	98.220124	98.175174	98.454725	98.47457	98.619532	98.247022	98.62023	97.785166
3791.0	97.425187	97.986996	98.007751	97.754409	98.219662	98.185434	98.462088	98.479863	98.623932	98.25252	98.622861	97.787039
3790.0	97.420462	97.986848	98.017038	97.760582	98.216741	98.193281	98.467318	98.485423	98.630532	98.252218	98.623723	97.784509
3789.0	97.412802	97.988473	98.025473	97.760453	98.209472	98.19565	98.464632	98.488227	98.637654	98.248938	98.621691	97.777218
3788.0	97.405678	97.995703	98.02936	97.755856	98.197833	98.19274	98.455143	98.487005	98.645641	98.247313	98.616358	97.770299
3787.0	97.402981	98.009561	98.028719	97.751098	98.183946	98.188084	98.445102	98.483771	98.654309	98.249434	98.609963	97.769264
3786.0	97.405675	98.026334	98.026714	97.749512	98.172284	98.184626	98.439748	98.482549	98.6598	98.253528	98.606143	97.775908
3785.0	97.411152	98.039482	98.02648	97.751626	98.167798	98.181984	98.438725	98.485581	98.657024	98.256339	98.60645	97.787724
3784.0	97.416082	98.044091	98.028141	97.755427	98.171769	98.178541	98.438226	98.490682	98.646183	98.256593	98.608923	97.800222
3783.0	97.419392	98.039597	98.028628	97.757888	98.180205	98.17464	98.437612	98.492701	98.634476	98.25594	98.610245	97.809933
3782.0	97.422629	98.029086	98.024627	97.757472	98.188161	98.172422	98.442083	98.487931	98.629917	98.256707	98.608192	97.815949
3781.0	97.428016	98.017492	98.016011	97.755979	98.194786	98.173779	98.457454	98.477541	98.634294	98.258947	98.602502	97.819354
3780.0	97.436082	98.009995	98.006789	97.757258	98.203351	98.178571	98.481518	98.467107	98.64158	98.260358	98.594788	97.821271
3779.0	97.444104	98.009065	98.002451	97.762216	98.214204	98.185255	98.502474	98.462306	98.644182	98.259458	98.588652	97.820158
3778.0	97.447004	98.011736	98.005008	97.766029	98.221101	98.190825	98.508363	98.464798	98.639126	98.257673	98.587806	97.813069
3777.0	97.440421	98.012528	98.011496	97.76234	98.217766	98.190779	98.49625	98.472163	98.627553	98.256793	98.593142	97.799798
3776.0	97.423456	98.009675	98.017768	97.75041	98.205005	98.181259	98.471745	98.48069	98.610778	98.255951	98.601885	97.784066
3775.0	97.399243	98.006127	98.022455	97.736496	98.188658	98.163388	98.442982	98.487955	98.589872	98.251294	98.609946	97.770414
3774.0	97.373251	98.005059	98.026316	97.728021	98.173251	98.144189	98.416394	98.492942	98.567645	98.239247	98.614966	97.761526
3773.0	97.350624	98.005926	98.029382	97.72729	98.159909	98.131034	98.397061	98.495215	98.548572	98.221275	98.617187	97.758247
3772.0	97.335304	98.005304	98.030582	97.730316	98.149956	98.124462	98.390032	98.495164	98.536024	98.205155	98.617634	97.76054
3771.0	97.330561	98.002558	98.029666	97.731402	98.148061	98.11938	98.397435	98.494387	98.531346	98.199514	98.616696	97.76767
3770.0	97.338017	98.0035	98.027843	97.728829	98.158098	98.11468	98.41464	98.49403	98.53577	98.206711	98.61529	97.777716
3769.0	97.355233	98.013636	98.026564	97.724917	98.17568	98.117325	98.432995	98.493361	98.550786	98.221584	98.615958	97.78754
3768.0	97.375874	98.028702	98.026146	97.72196	98.191045	98.132723	98.446937	98.491422	98.575142	98.236092	98.620418	97.794927
3767.0	97.392493	98.038159	98.02536	97.722661	98.200305	98.154706	98.45573	98.489123	98.6027	98.244943	98.626331	97.801006
3766.0	97.399535	98.034687	98.023507	97.72899	98.206044	98.168161	98.459383	98.488919	98.623968	98.247584	98.628982	97.806818
3765.0	97.39606	98.019497	98.021389	97.738505	98.209329	98.162743	98.456154	98.491855	98.631318	98.245607	98.626163	97.809973
3764.0	97.387136	98.000586	98.019864	97.744903	98.206657	98.142982	98.445915	98.495445	98.623697	98.240171	98.62036	97.80763
3763.0	97.381728	97.987038	98.018862	97.74477	98.195958	98.123572	98.434162	98.495895	98.60662	98.232402	98.615612	97.801754
3762.0	97.387577	97.984739	98.018354	97.743253	98.18258	98.117601	98.429543	98.492472	98.58956	98.224703	98.613032	97.799195
3761.0	97.405415	97.994434	98.019056	97.749932	98.176023	98.130512	98.437083	98.488556	98.58391	98.220489	98.610667	97.805682
3760.0	97.425773	98.011823	98.020698	97.768593	98.18138	98.157778	98.453848	98.487078	98.596427	98.222563	98.606206	97.820143
3759.0	97.434393	98.028884	98.021624	97.791508	98.193795	98.185991	98.471089	98.486349	98.620585	98.230511	98.598813	97.834213
3758.0	97.425133	98.038053	98.02063	97.807767	98.204548	98.200862	98.480408	98.482984	98.638817	98.238905	98.588308	97.840518
3757.0	97.405462	98.037613	98.018173	97.815318	98.210729	98.199132	98.478615	98.477515	98.638982	98.24054	98.575301	97.840298
3756.0	97.388281	98.033017	98.015671	97.821407	98.21616	98.189625	98.468234	98.474205	98.624311	98.234576	98.562385	97.840704
3755.0	97.380916	98.032101	98.014228	97.834765	98.226004	98.182094	98.45479	98.476833	98.606324	98.228872	98.552751	97.846905
3754.0	97.381229	98.037949	98.013903	97.857241	98.24165	98.177769	98.443251	98.485738	98.592866	98.231468	98.547269	97.857519
3753.0	97.381837	98.046412	98.013558	97.880336	98.258941	98.171285	98.435446	98.497629	98.584045	98.239997	98.543921	97.866408
3752.0	97.378168	98.052244	98.01091	97.891193	98.271791	98.160595	98.429869	98.507275	98.577148	98.242269	98.540867	97.87013
3751.0	97.373287	98.058375	98.004379	97.888446	98.280613	98.151382	98.422559	98.511021	98.572273	98.232512	98.538755	97.873606
3750.0	97.373172	98.07087	97.996964	97.886434	98.291283	98.149804	98.410154	98.511122	98.571727	98.22084	98.538898	97.882834
3749.0	97.378566	98.087043	97.992889	97.896015	98.306555	98.155845	98.392657	98.512955	98.576362	98.216861	98.540459	97.896888
3748.0	97.385383	98.100476	97.991206	97.912341	98.322745	98.167385	98.373138	98.51603	98.586293	98.21796	98.54254	97.910532
3747.0	97.389652	98.10912	97.986592	97.922988	98.332209	98.181693	98.359011	98.513165	98.6007	98.218688	98.546125	97.919282
3746.0	97.389139	98.112414	97.975738	97.91741	98.330123	98.190737	98.358853	98.498582	98.613953	98.21662	98.551128	97.920103
3745.0	97.386139	98.113954	97.961167	97.901669	98.329644	98.186443	98.370545	98.476342	98.61791	98.211335	98.551918	97.914791
3744.0	97.385535	98.119236	97.950149	97.892715	98.342619	98.17789	98.376961	98.458506	98.614209	98.206762	98.548291	97.905114
3743.0	97.386781	98.120269	97.945575	97.887577	98.352252	98.179488	98.365966	98.45158	98.609585	98.20762	98.55047	97.889758
3742.0	97.386087	98.106086	97.942421	97.871681	98.345055	98.188603	98.348036	98.452043	98.603416	98.212245	98.561618	97.872098
3741.0	97.383738	98.082306	97.935014	97.847246	98.333704	98.194105	98.341409	98.455258	98.592943	98.21597	98.573551	97.859659
3740.0	97.383832	98.06243	97.922061	97.82642	98.333351	98.191978	98.350117	98.460038	98.580789	98.216736	98.579171	97.855842
3739.0	97.388672	98.054102	97.90618	97.815124	98.343986	98.188321	98.361816	98.466079	98.573363	98.215655	98.578292	97.857209
3738.0	97.395268	98.053065	97.892845	97.808534	98.35335	98.188961	98.362015	98.472255	98.572018	98.214832	98.574219	97.856155
3737.0	97.400122	98.048556	97.887181	97.800086	98.3539	98.191046	98.348973	98.477443	98.570524	98.213884	98.56849	97.849647
3736.0	97.405613	98.036333	97.889888	97.789029	98.350953	98.190758	98.336364	98.480945	98.56619	98.211501	98.562892	97.844109
3735.0	97.416457	98.026358	97.895772	97.780719	98.354126	98.193133	98.341517	98.48169	98.567233	98.211177	98.561809	97.850011
3734.0	97.430267	98.032169	97.897083	97.781293	98.366543	98.202964	98.369004	98.478522	98.580804	98.219695	98.565895	97.871864
3733.0	97.43799	98.054162	97.889441	97.790187	98.384031	98.211779	98.405223	98.47091	98.60065	98.236823	98.568023	97.902643
3732.0	97.433117	98.077959	97.874637	97.798326	98.397571	98.206722	98.428392	98.45879	98.61429	98.252229	98.56124	97.927533
3731.0	97.417541	98.087139	97.858323	97.794683	98.397001	98.1869	98.424306	98.443239	98.615539	98.255429	98.54687	97.934529
3730.0	97.39923	98.077153	97.84528	97.777368	98.379523	98.164858	98.396222	98.426948	98.607345	98.245952	98.532417	97.923686
3729.0	97.386655	98.057649	97.837152	97.75799	98.354134	98.154291	98.361932	98.413776	98.596405	98.233799	98.524438	97.906618
3728.0	97.385208	98.042097	97.834113	97.751402	98.333904	98.159313	98.340581	98.407842	98.588299	98.23057	98.524998	97.896361
3727.0	97.395939	98.038139	97.835727	97.762654	98.325933	98.173572	98.339524	98.411118	98.58583	98.239494	98.531696	97.898624
3726.0	97.4138	98.04479	97.839967	97.782322	98.326081	98.187059	98.350583	98.42039	98.588109	98.253182	98.539942	97.909789
3725.0	97.429098	98.054543	97.844707	97.794696	98.323383	98.191927	98.359944	98.428974	98.590115	98.261776	98.545807	97.921403
3724.0	97.434771	98.059196	97.850978	97.792162	98.311652	98.185736	98.361311	98.432899	98.58761	98.261398	98.547808	97.926144
3723.0	97.432288	98.055907	97.862206	97.780907	98.294709	98.173091	98.358324	98.433665	98.583177	98.254548	98.54752	97.92083
3722.0	97.429751	98.049108	97.879541	97.774493	98.281513	98.16337	98.358944	98.434937	98.583792	98.246835	98.548323	97.907549
3721.0	97.434231	98.044415	97.900929	97.779883	98.276106	98.163715	98.369879	98.438945	98.592478	98.24321	98.553548	97.891374
3720.0	97.445839	98.043539	97.923278	97.792358	98.276034	98.172669	98.393224	98.445792	98.604724	98.245158	98.564215	97.878283
3719.0	97.458079	98.045191	97.944137	97.801968	98.27775	98.182398	98.424873	98.454735	98.613878	98.251491	98.578462	97.872427
3718.0	97.463484	98.047922	97.96183	97.802604	98.280576	98.186406	98.455374	98.465193	98.617643	98.260586	98.592443	97.873421
3717.0	97.459204	98.05294	97.973292	97.797767	98.286899	98.186131	98.475108	98.475718	98.619339	98.270866	98.601707	97.878619
3716.0	97.448044	98.062253	97.974655	97.796866	98.296823	98.188063	98.480374	98.483508	98.623165	98.281444	98.603165	97.886164
3715.0	97.436043	98.074809	97.96337	97.807243	98.305317	98.195269	98.474247	98.485984	98.629212	98.290218	98.595412	97.895604
3714.0	97.428029	98.083994	97.94049	97.82708	98.303634	98.20367	98.461973	98.483425	98.633569	98.292497	98.579582	97.906485
3713.0	97.426054	98.081262	97.913439	97.843827	98.287207	98.206071	98.447167	98.480065	98.632683	98.283694	98.561138	97.916243
3712.0	97.428661	98.066928	97.892492	97.844927	98.264372	98.19995	98.432686	98.479314	98.627351	98.266825	98.548223	97.922608
3711.0	97.432374	98.050717	97.885065	97.829792	98.249365	98.190209	98.424027	98.479516	98.622181	98.25399	98.546234	97.923139
3710.0	97.434579	98.039871	97.890353	97.809865	98.249072	98.183545	98.426606	98.477116	98.620216	98.253856	98.552876	97.915932
3709.0	97.435426	98.034144	97.901407	97.797661	98.261945	98.181897	98.439128	98.472222	98.620585	98.263269	98.561535	97.902375
3708.0	97.437046	98.031849	97.911463	97.796484	98.283446	98.183991	98.454152	98.4676	98.621594	98.272498	98.56808	97.886335
3707.0	97.43997	98.034287	97.916849	97.802507	98.30839	98.189846	98.464964	98.464776	98.623389	98.275381	98.571962	97.873504
3706.0	97.442888	98.042918	97.918128	97.809722	98.329971	98.201467	98.469646	98.462949	98.626956	98.272529	98.573982	97.86791
3705.0	97.44322	98.054247	97.918506	97.812913	98.339205	98.218627	98.469149	98.46064	98.631147	98.269168	98.574405	97.869663
3704.0	97.440571	98.05966	97.922169	97.808569	98.329652	98.234559	98.464651	98.458724	98.632263	98.269175	98.573061	97.873399
3703.0	97.436968	98.052378	97.930785	97.795487	98.303131	98.238592	98.456378	98.460456	98.627328	98.271149	98.570657	97.871078
3702.0	97.434923	98.036431	97.94167	97.778101	98.272262	98.226528	98.445846	98.468384	98.618328	98.271338	98.56914	97.859657
3701.0	97.434381	98.023969	97.950334	97.764694	98.250121	98.208577	98.436889	98.481055	98.612135	98.270232	98.57099	97.845944
3700.0	97.434042	98.022224	97.955254	97.760993	98.239734	98.20095	98.433387	98.49396	98.614922	98.272662	98.577404	97.841874
3699.0	97.43403	98.029152	97.957581	97.76793	98.237535	98.210369	98.436817	98.501994	98.627091	98.28125	98.58682	97.855061
3698.0	97.436091	98.038813	97.95961	97.784033	98.241028	98.228536	98.446141	98.502623	98.643057	98.293463	98.595479	97.881239
3697.0	97.441475	98.047974	97.962609	97.807151	98.250432	98.241587	98.457598	98.497577	98.655183	98.303729	98.599838	97.906748
3696.0	97.448845	98.057654	97.965657	97.833764	98.263995	98.242411	98.465074	98.491719	98.658471	98.309221	98.599427	97.919982
3695.0	97.456169	98.070398	97.967203	97.858609	98.276391	98.233541	98.463779	98.48995	98.652404	98.311207	98.596604	97.920267
3694.0	97.462879	98.086586	97.96814	97.878138	98.282249	98.221432	98.454932	98.49519	98.640681	98.311038	98.593727	97.916943
3693.0	97.471451	98.103571	97.973912	97.892877	98.280087	98.212274	98.447673	98.508758	98.631259	98.306464	98.592081	97.919594
3692.0	97.484168	98.117232	97.990123	97.904984	98.271552	98.2108	98.453999	98.5297	98.633792	98.295585	98.592816	97.931214
3691.0	97.499977	98.123877	98.015877	97.912726	98.259943	98.216606	98.478752	98.553208	98.651987	98.281565	98.596904	97.947188
3690.0	97.512278	98.123711	98.038957	97.911468	98.251093	98.221471	98.510417	98.56964	98.675889	98.270286	98.602303	97.961103
3689.0	97.513504	98.120934	98.046422	97.901716	98.249955	98.216422	98.527187	98.570984	98.68819	98.265263	98.604935	97.967964
3688.0	97.502747	98.117421	98.039414	97.88826	98.252782	98.203854	98.517353	98.559266	98.682337	98.266098	98.60468	97.964063
3687.0	97.48674	98.111826	98.029213	97.874894	98.253646	98.195854	98.490187	98.54392	98.668929	98.272522	98.60538	97.951395
3686.0	97.474804	98.107203	98.023345	97.865246	98.25617	98.201565	98.465756	98.532021	98.6626	98.286365	98.608963	97.937949
3685.0	97.472293	98.108205	98.022267	97.862108	98.266439	98.219309	98.45758	98.525445	98.667959	98.307269	98.614038	97.930441
3684.0	97.479109	98.11376	98.024344	97.863822	98.281248	98.240209	98.464147	98.523142	98.678973	98.327238	98.619343	97.92946
3683.0	97.490556	98.117673	98.028951	97.865665	98.288185	98.257085	98.474966	98.5232	98.687517	98.336137	98.625566	97.932583
3682.0	97.501848	98.117071	98.03665	97.8666	98.279647	98.267972	98.48374	98.525165	98.689871	98.332166	98.632834	97.939069
3681.0	97.510517	98.117855	98.046201	97.872556	98.264456	98.272772	98.49163	98.530153	98.685383	98.323184	98.636931	97.951083
3680.0	97.5154	98.128047	98.054523	97.889226	98.259247	98.272049	98.500593	98.539033	98.674655	98.316868	98.63205	97.968145
3679.0	97.513308	98.146132	98.058648	97.912205	98.266319	98.268644	98.508246	98.549534	98.660478	98.313516	98.618696	97.983438
3678.0	97.499433	98.155779	98.059244	97.926007	98.265844	98.264283	98.511079	98.557503	98.647577	98.308887	98.60634	97.985812
3677.0	97.474449	98.136985	98.062061	97.915887	98.237928	98.251763	98.509559	98.56178	98.637501	98.298263	98.605106	97.967145
3676.0	97.451571	98.095229	98.070817	97.889745	98.198549	98.221477	98.507492	98.564832	98.627783	98.279855	98.613524	97.934151
3675.0	97.445955	98.065143	98.082329	97.87296	98.181767	98.183826	98.506484	98.567386	98.620422	98.260765	98.622438	97.901832
3674.0	97.456889	98.065293	98.090999	97.87351	98.189965	98.162487	98.505377	98.568175	98.620986	98.250547	98.627283	97.877393
3673.0	97.473244	98.083797	98.092542	97.878432	98.203434	98.168921	98.50448	98.565723	98.631802	98.250076	98.62928	97.862362
3672.0	97.487252	98.103833	98.085404	97.878398	98.212219	98.197214	98.507595	98.559559	98.650811	98.2562	98.631132	97.859888
3671.0	97.49813	98.114697	98.07452	97.874603	98.220579	98.230536	98.518174	98.553833	98.67188	98.265726	98.635349	97.87081
3670.0	97.507737	98.117284	98.067678	97.875648	98.239461	98.252829	98.531047	98.553298	98.688351	98.276412	98.642388	97.890857
3669.0	97.515226	98.118955	98.069215	97.886164	98.265537	98.260423	98.536201	98.556668	98.697508	98.291028	98.651473	97.91018
3668.0	97.518182	98.119575	98.077204	97.89951	98.280792	98.25847	98.531332	98.559701	98.699206	98.312637	98.660437	97.921767
3667.0	97.517903	98.115861	98.085882	97.908109	98.277317	98.2524	98.523498	98.560089	98.695292	98.337146	98.66616	97.927828
3666.0	97.519176	98.10992	98.090888	97.911025	98.262799	98.246327	98.522601	98.557727	98.690936	98.357833	98.667715	97.933056
3665.0	97.525552	98.10602	98.091733	97.910343	98.249078	98.243775	98.534783	98.553986	98.692547	98.371381	98.666916	97.937923
3664.0	97.535246	98.105672	98.090174	97.906302	98.242433	98.2464	98.557342	98.549951	98.702088	98.378357	98.666138	97.940034
3663.0	97.542538	98.107581	98.088032	97.897209	98.2418	98.252158	98.580577	98.545415	98.714082	98.381129	98.666131	97.939098
3662.0	97.543768	98.111291	98.086261	97.883725	98.24453	98.256561	98.594834	98.540105	98.720605	98.381128	98.665591	97.939293
3661.0	97.541507	98.118698	98.085309	97.871687	98.25155	98.257002	98.59708	98.535432	98.719762	98.378425	98.662807	97.945513
3660.0	97.541727	98.129903	98.085679	97.867036	98.263397	98.255674	98.59125	98.534	98.717418	98.373047	98.658284	97.956395
3659.0	97.546907	98.139636	98.087414	97.869654	98.274863	98.255755	98.582548	98.537134	98.718962	98.365979	98.654754	97.963722
3658.0	97.55276	98.14077	98.090075	97.873904	98.27823	98.255355	98.572755	98.543631	98.721662	98.358845	98.654737	97.95979
3657.0	97.552742	98.133496	98.093343	97.876787	98.274698	98.246882	98.560379	98.550866	98.717034	98.35406	98.657828	97.947038
3656.0	97.545877	98.12705	98.09783	97.882049	98.274509	98.227652	98.544891	98.557008	98.703256	98.354863	98.662415	97.936619
3655.0	97.537868	98.126968	98.104215	97.891712	98.281743	98.206381	98.529359	98.561691	98.689019	98.363084	98.668455	97.935865
3654.0	97.535212	98.129634	98.110602	97.90235	98.291235	98.196007	98.518897	98.564105	98.683919	98.37712	98.675406	97.943814
3653.0	97.540125	98.130391	98.112999	97.911176	98.297373	98.204132	98.517431	98.562462	98.691093	98.393711	98.680416	97.956461
3652.0	97.549188	98.128478	98.108983	97.918889	98.298627	98.228471	98.525254	98.557069	98.707637	98.407939	98.680258	97.970478
3651.0	97.554888	98.126616	98.10013	97.926686	98.29817	98.255803	98.538552	98.552497	98.727267	98.410944	98.674551	97.983528
3650.0	97.551826	98.131629	98.088757	97.935719	98.303488	98.26886	98.551425	98.55292	98.743835	98.395966	98.666495	97.996331
3649.0	97.544524	98.148928	98.075763	97.946377	98.316782	98.262397	98.559858	98.556026	98.755323	98.371013	98.660494	98.010441
3648.0	97.544987	98.173099	98.063597	97.956552	98.330284	98.248052	98.564315	98.557535	98.762798	98.354528	98.658096	98.022872
3647.0	97.559519	98.192849	98.055707	97.964081	98.338005	98.240796	98.567465	98.557221	98.766801	98.355535	98.657697	98.028139
3646.0	97.582278	98.202659	98.052841	97.969697	98.342714	98.246515	98.571868	98.556198	98.76724	98.368932	98.657227	98.024115
