ν,LD-Alanina No Magnetizada Irradiada Petri,LD-Alanina No Magnetizada  Eppendorf,LD-Alanina Irradiada No Magnetizada Eppendorf,LD-Alanina  No Magnetizada Petri,L-Alanina No Magnetizada Irradiada Petri,L-Alanina No Magnetizada  Eppendorf,L-Alanina Irradiada No Magnetizada Eppendorf,L-Alanina  No Magnetizada Petri,D-Alanina No Magnetizada Irradiada Petri,D-Alanina No Magnetizada Eppendorf,D-Alanina Irradiada No Magnetizada Eppendorf,D-Alanina  No Magnetizada Petri
2085.0,99.075722,94.871361,90.404647,89.786419,89.417271,91.951663,92.410383,97.513251,91.647802,94.707763,90.334054,93.352239
2084.0,99.120848,94.940876,90.538783,89.932402,89.484296,92.005685,92.460635,97.525444,91.722116,94.744831,90.404141,93.390355
2083.0,99.148241,94.994766,90.686207,90.068392,89.546702,92.05221,92.501392,97.537634,91.776596,94.764222,90.457756,93.4128
2082.0,99.160583,95.048576,90.835523,90.189437,89.595758,92.099216,92.525336,97.551978,91.814904,94.771701,90.484805,93.420974
2081.0,99.171043,95.119589,90.97672,90.307995,89.637424,92.14956,92.537101,97.566853,91.848306,94.77954,90.491953,93.429187
2080.0,99.181913,95.204962,91.11598,90.435798,89.687138,92.201527,92.556656,97.574458,91.888575,94.794228,90.50398,93.455744
2079.0,99.184596,95.279942,91.256627,90.560544,89.744099,92.247075,92.593681,97.567271,91.938681,94.810382,90.534258,93.500775
2078.0,99.17748,95.326837,91.384302,90.661456,89.792188,92.27736,92.634297,97.547916,91.997784,94.821249,90.572546,93.546457
2077.0,99.17188,95.361705,91.486766,90.745822,89.82971,92.296022,92.664294,97.528625,92.069612,94.831027,90.609492,93.584534
2076.0,99.176372,95.41674,91.573904,90.842672,89.874305,92.317148,92.68989,97.516821,92.150921,94.8465,90.653084,93.626211
2075.0,99.182864,95.497127,91.663993,90.957283,89.933429,92.345547,92.723847,97.506358,92.218274,94.861273,90.710654,93.676554
2074.0,99.175392,95.576625,91.762855,91.061622,89.996247,92.37365,92.766663,97.491857,92.249889,94.865677,90.773637,93.720279
2073.0,99.151469,95.64022,91.867892,91.138457,90.061664,92.403666,92.81419,97.48781,92.261544,94.872742,90.832901,93.748269
2072.0,99.129399,95.706435,91.977169,91.205611,90.146839,92.454176,92.868657,97.518861,92.297532,94.912257,90.892341,93.780158
2071.0,99.132564,95.792451,92.083386,91.284134,90.25749,92.5338,92.92952,97.587436,92.381555,94.991734,90.955874,93.840413
2070.0,99.167277,95.879756,92.174245,91.370243,90.376184,92.625736,92.988315,97.663593,92.497844,95.082666,91.018205,93.924009
2069.0,99.215884,95.936719,92.249664,91.452423,90.491467,92.71238,93.044732,97.714167,92.621659,95.154989,91.080555,94.004088
2068.0,99.251587,95.961815,92.323875,91.530388,90.613278,92.800912,93.11301,97.734061,92.743549,95.207757,91.159178,94.065956
2067.0,99.260352,95.981604,92.401736,91.602814,90.747119,92.908899,93.200034,97.741932,92.858509,95.254304,91.265197,94.118005
2066.0,99.248513,96.014499,92.470273,91.660535,90.878585,93.03581,93.291911,97.75503,92.957801,95.296568,91.389128,94.176566
2065.0,99.232052,96.05683,92.522827,91.705979,90.997459,93.162498,93.374551,97.777815,93.04325,95.331795,91.515369,94.254085
2064.0,99.222697,96.098278,92.572067,91.755112,91.113618,93.269745,93.453602,97.806249,93.129065,95.369384,91.639456,94.354817
2063.0,99.22497,96.131387,92.62756,91.807662,91.236376,93.347518,93.541849,97.831555,93.220757,95.42131,91.763691,94.469321
2062.0,99.239364,96.148326,92.680083,91.842109,91.363145,93.398687,93.641958,97.845118,93.312174,95.485108,91.891234,94.578957
2061.0,99.259565,96.14435,92.718363,91.851463,91.498245,93.444126,93.752498,97.849135,93.4053,95.550939,92.031252,94.67358
2060.0,99.268668,96.123276,92.741563,91.854279,91.652839,93.509086,93.873951,97.856167,93.506666,95.615029,92.191454,94.756397
2059.0,99.249484,96.09018,92.746893,91.85749,91.814429,93.594188,93.997352,97.869787,93.602128,95.673093,92.358324,94.827526
2058.0,99.204985,96.045562,92.727506,91.840904,91.949757,93.676239,94.104166,97.875754,93.667881,95.713738,92.504872,94.880104
2057.0,99.163308,95.994899,92.693037,91.795445,92.05383,93.745478,94.189419,97.864422,93.712783,95.734874,92.625903,94.921209
2056.0,99.153465,95.950436,92.667293,91.743022,92.160622,93.818266,94.267273,97.850554,93.772157,95.754558,92.74273,94.9744
2055.0,99.174144,95.910817,92.651608,91.6969,92.284303,93.899652,94.341929,97.85317,93.846618,95.787902,92.862767,95.045086
2054.0,99.191849,95.855107,92.614693,91.63452,92.387985,93.961289,94.393505,97.863952,93.888523,95.824229,92.960677,95.103657
2053.0,99.173926,95.776974,92.537167,91.537059,92.441399,93.981256,94.408493,97.857631,93.873672,95.845978,93.016498,95.123961
2052.0,99.121659,95.712788,92.44669,91.430642,92.476276,93.985071,94.405216,97.831708,93.850387,95.859392,93.04826,95.123046
2051.0,99.069091,95.712417,92.394202,91.363965,92.549037,94.021179,94.413697,97.815114,93.88791,95.886206,93.08869,95.142579
2050.0,99.051409,95.784354,92.412035,91.36503,92.672083,94.108303,94.448306,97.835056,94.001495,95.932833,93.151058,95.203065
2049.0,99.073509,95.885925,92.500999,91.43493,92.812746,94.225021,94.511781,97.890118,94.150764,95.987278,93.233204,95.291526
2048.0,99.109044,95.972316,92.636392,91.55962,92.94362,94.340152,94.60358,97.959723,94.291184,96.042108,93.331376,95.382601
2047.0,99.132382,96.037734,92.776096,91.707763,93.058886,94.433226,94.706071,98.024109,94.399286,96.098853,93.429844,95.453217
2046.0,99.145902,96.099968,92.882361,91.840169,93.152669,94.495768,94.784511,98.066749,94.467212,96.151252,93.500343,95.487235
2045.0,99.171797,96.165671,92.951375,91.946214,93.217557,94.536817,94.822126,98.076981,94.509175,96.186797,93.535318,95.489151
2044.0,99.221688,96.222763,93.009362,92.051974,93.255128,94.576791,94.836873,98.063662,94.558134,96.204918,93.56009,95.484857
2043.0,99.2801,96.254772,93.073857,92.172879,93.262996,94.616103,94.846812,98.051035,94.625998,96.21494,93.592296,95.489568
2042.0,99.318269,96.256593,93.13926,92.282283,93.228801,94.626243,94.842088,98.050766,94.683476,96.217828,93.614288,95.487525
2041.0,99.319782,96.243688,93.203095,92.34725,93.157113,94.589831,94.808686,98.050321,94.699183,96.206126,93.605818,95.459509
2040.0,99.289741,96.244515,93.275847,92.369482,93.076081,94.526781,94.754922,98.035209,94.672995,96.178346,93.576769,95.411918
2039.0,99.241653,96.275047,93.356502,92.370292,92.99758,94.459947,94.695508,98.007833,94.610669,96.139481,93.544915,95.359106
2038.0,99.185696,96.324075,93.430392,92.366725,92.905205,94.385793,94.635663,97.977595,94.505658,96.094996,93.509562,95.301136
2037.0,99.134708,96.369768,93.501826,92.385306,92.803345,94.306696,94.588041,97.949221,94.379497,96.058187,93.470541,95.244675
2036.0,99.111802,96.405139,93.595287,92.462794,92.738714,94.260652,94.575432,97.929446,94.300303,96.0508,93.444297,95.223003
2035.0,99.138864,96.440232,93.711454,92.603523,92.743011,94.280727,94.597093,97.928733,94.315802,96.077965,93.436559,95.263268
2034.0,99.21493,96.486221,93.817592,92.763637,92.789822,94.345322,94.621545,97.944307,94.394731,96.112975,93.426722,95.347153
2033.0,99.310676,96.545197,93.8964,92.899209,92.836068,94.402934,94.630631,97.955182,94.47119,96.125234,93.403398,95.42975
2032.0,99.386669,96.607444,93.966245,92.999514,92.868488,94.430079,94.639606,97.947783,94.518672,96.113712,93.386655,95.484935
2031.0,99.415488,96.653722,94.03729,93.059729,92.884506,94.436657,94.658677,97.935928,94.545524,96.096796,93.393152,95.511609
2030.0,99.393195,96.673072,94.090025,93.069902,92.878258,94.439131,94.674296,97.944965,94.557816,96.086051,93.412062,95.517875
2029.0,99.344986,96.684654,94.115803,93.055442,92.880833,94.461003,94.686868,97.986136,94.575595,96.090651,93.437594,95.527358
2028.0,99.316461,96.723997,94.137348,93.073824,92.961895,94.534183,94.725226,98.052954,94.650975,96.128267,93.491354,95.578387
2027.0,99.338328,96.79745,94.170613,93.138693,93.145811,94.664905,94.801463,98.130177,94.813872,96.205743,93.589282,95.683956
2026.0,99.392097,96.87023,94.204158,93.195186,93.36703,94.815368,94.890135,98.196864,95.016192,96.299757,93.716187,95.805793
2025.0,99.425376,96.910768,94.232338,93.201329,93.548799,94.945484,94.974282,98.23343,95.174238,96.380868,93.854785,95.893329
2024.0,99.411754,96.928028,94.269403,93.186547,93.690786,95.055114,95.074019,98.239638,95.260685,96.449354,94.010589,95.939991
2023.0,99.383216,96.949408,94.316318,93.196761,93.837131,95.16317,95.204,98.239103,95.32127,96.525242,94.185865,95.981949
2022.0,99.390896,96.982604,94.353986,93.232813,93.997892,95.272117,95.339961,98.258431,95.412735,96.61151,94.35745,96.055819
2021.0,99.445464,97.017995,94.380933,93.280245,94.153453,95.381436,95.454114,98.306978,95.55415,96.689921,94.502384,96.174669
2020.0,99.509551,97.050869,94.415441,93.34952,94.303924,95.506701,95.55015,98.376452,95.720929,96.748805,94.62051,96.325261
2019.0,99.540383,97.081118,94.45038,93.44333,94.459467,95.649471,95.63676,98.446827,95.858248,96.79456,94.714609,96.468515
2018.0,99.523145,97.102539,94.454755,93.524369,94.599932,95.770079,95.701488,98.487573,95.916572,96.838102,94.779353,96.558999
2017.0,99.470655,97.10849,94.435646,93.559988,94.691636,95.826184,95.740359,98.471747,95.902995,96.884633,94.82887,96.585767
2016.0,99.41059,97.098597,94.444969,93.565449,94.733136,95.823115,95.779971,98.405024,95.881526,96.932384,94.898293,96.581274
2015.0,99.373248,97.071922,94.50199,93.564302,94.747758,95.796405,95.838585,98.330845,95.901294,96.971888,94.994745,96.576489
2014.0,99.375802,97.031333,94.561353,93.547355,94.749811,95.769675,95.896429,98.2963,95.953738,96.995166,95.081836,96.573862
2013.0,99.409051,97.00083,94.58032,93.510995,94.751058,95.758964,95.930165,98.314899,96.013889,97.012396,95.13273,96.575117
2012.0,99.444604,97.011714,94.572405,93.492425,94.776037,95.78669,95.947374,98.36035,96.081679,97.043341,95.165518,96.598161
2011.0,99.460162,97.059951,94.574191,93.524283,94.838696,95.856588,95.965685,98.391648,96.158008,97.083837,95.207978,96.646503
2010.0,99.456322,97.106493,94.602558,93.592276,94.925674,95.939976,95.988784,98.387738,96.22246,97.104708,95.262629,96.696087
2009.0,99.453996,97.136189,94.665985,93.679396,95.028862,96.019068,96.023837,98.36962,96.273475,97.101689,95.327673,96.73735
2008.0,99.480849,97.185579,94.771303,93.811332,95.167797,96.118985,96.087761,98.387967,96.355633,97.120673,95.414205,96.799132
2007.0,99.549958,97.284128,94.892648,94.003611,95.347402,96.25972,96.172172,98.473592,96.499003,97.203077,95.515527,96.900318
2006.0,99.637402,97.397011,94.975071,94.194182,95.518309,96.401412,96.235922,98.599164,96.656369,97.322879,95.592161,97.006088
2005.0,99.689136,97.463039,94.997107,94.290737,95.615261,96.481198,96.256514,98.702724,96.747253,97.409998,95.615363,97.063926
2004.0,99.669005,97.470087,94.993628,94.272518,95.620192,96.487044,96.256769,98.74771,96.747539,97.425146,95.59824,97.060684
2003.0,99.598452,97.457036,94.999878,94.198654,95.564502,96.458106,96.262291,98.744495,96.699078,97.385311,95.567288,97.01957
2002.0,99.534817,97.456951,95.014084,94.134761,95.493161,96.431281,96.269821,98.719153,96.653,97.330266,95.537335,96.968948
2001.0,99.51167,97.46929,95.026828,94.107091,95.444909,96.419226,96.271683,98.685124,96.635253,97.289988,95.524339,96.935394
2000.0,99.51261,97.477184,95.046622,94.108442,95.43659,96.420865,96.275487,98.646222,96.644308,97.27508,95.544836,96.93506
1999.0,99.501651,97.466428,95.076824,94.114592,95.445446,96.421516,96.280678,98.60568,96.652786,97.273431,95.585394,96.947326
1998.0,99.464406,97.430034,95.102815,94.103291,95.428857,96.395322,96.267891,98.564049,96.626444,97.259007,95.605577,96.923645
1997.0,99.414827,97.375246,95.121656,94.080608,95.37589,96.333263,96.232171,98.521727,96.565451,97.220499,95.589339,96.84775
1996.0,99.377009,97.325661,95.148872,94.07936,95.318828,96.260918,96.19591,98.489513,96.512894,97.177885,95.561074,96.766008
1995.0,99.369719,97.304333,95.179697,94.118619,95.288201,96.211721,96.171104,98.484593,96.504917,97.1615,95.537152,96.737207
1994.0,99.397779,97.317149,95.181789,94.181244,95.288575,96.198289,96.141359,98.510378,96.532966,97.18323,95.501509,96.774274
1993.0,99.444977,97.356467,95.148693,94.241601,95.322762,96.222475,96.099462,98.551684,96.569679,97.235404,95.450302,96.849442
1992.0,99.481586,97.410285,95.12444,94.292862,95.394976,96.287171,96.069524,98.596374,96.605868,97.302626,95.419451,96.929986
1991.0,99.490205,97.461056,95.147053,94.33136,95.473069,96.374168,96.069696,98.646725,96.638542,97.36203,95.436145,96.989043
1990.0,99.47801,97.488361,95.203417,94.340644,95.494557,96.433723,96.087222,98.696491,96.647561,97.384533,95.47884,97.005047
1989.0,99.458548,97.48515,95.264023,94.316352,95.437494,96.426453,96.111012,98.715075,96.616641,97.355102,95.514195,96.978182
1988.0,99.434028,97.463237,95.319899,94.284548,95.350206,96.363503,96.14973,98.676398,96.560783,97.289218,95.536753,96.932083
1987.0,99.40348,97.435905,95.363497,94.27147,95.289426,96.286134,96.198004,98.595579,96.507336,97.219115,95.549409,96.881717
1986.0,99.375464,97.406277,95.375301,94.272079,95.26192,96.220667,96.225033,98.516726,96.464065,97.168534,95.543608,96.820014
1985.0,99.358654,97.37743,95.355724,94.265914,95.245664,96.171483,96.220154,98.465655,96.423463,97.144915,95.525365,96.750367
1984.0,99.347368,97.357321,95.333204,94.246315,95.230725,96.139392,96.210681,98.431579,96.379246,97.142812,95.523699,96.702665
1983.0,99.332172,97.345416,95.316999,94.220227,95.214731,96.123578,96.209684,98.397272,96.323045,97.146078,95.543638,96.694606
1982.0,99.32143,97.331924,95.283294,94.202081,95.193834,96.118978,96.189751,98.370824,96.251443,97.140821,95.547644,96.706317
1981.0,99.33508,97.320224,95.23443,94.219392,95.185641,96.130544,96.139425,98.378917,96.197081,97.136001,95.515625,96.718668
1980.0,99.375107,97.332538,95.229367,94.296432,95.229176,96.175646,96.10555,98.4365,96.22336,97.158706,95.490879,96.74946
1979.0,99.414635,97.38276,95.314105,94.414704,95.333644,96.254565,96.13747,98.530041,96.356326,97.217825,95.526863,96.82153
1978.0,99.427525,97.460235,95.454403,94.519406,95.45535,96.337316,96.219034,98.626382,96.541009,97.289153,95.613566,96.917753
1977.0,99.423075,97.551395,95.581366,94.587677,95.551171,96.399798,96.299422,98.69457,96.697633,97.350098,95.69842,97.003531
1976.0,99.438688,97.652583,95.669439,94.652543,95.619692,96.45107,96.360101,98.724026,96.800054,97.404988,95.753583,97.073166
1975.0,99.496974,97.748002,95.7239,94.73702,95.666131,96.504006,96.404941,98.726203,96.863982,97.458814,95.779579,97.135774
1974.0,99.579009,97.806461,95.737703,94.812871,95.679261,96.551092,96.423405,98.720573,96.895434,97.495258,95.77644,97.179628
1973.0,99.641076,97.819267,95.715368,94.849625,95.668206,96.588691,96.412735,98.718638,96.894174,97.503172,95.757347,97.188047
1972.0,99.656495,97.814068,95.698865,94.858688,95.66798,96.62893,96.40145,98.718137,96.875846,97.497851,95.75777,97.17017
1971.0,99.638492,97.812997,95.720825,94.862207,95.6829,96.665367,96.410355,98.71077,96.85217,97.49414,95.792209,97.146849
1970.0,99.619454,97.804976,95.760086,94.856418,95.675093,96.662303,96.421957,98.694742,96.812924,97.481031,95.828706,97.125372
1969.0,99.612891,97.776428,95.776856,94.832024,95.631638,96.604697,96.41901,98.678915,96.754518,97.443964,95.833076,97.109007
1968.0,99.603853,97.740255,95.763967,94.798649,95.592428,96.529709,96.41792,98.67358,96.700544,97.392279,95.810378,97.107423
1967.0,99.57661,97.711668,95.735666,94.766686,95.584813,96.481821,96.431657,98.677159,96.669314,97.344242,95.780633,97.115161
1966.0,99.539201,97.68005,95.696086,94.734476,95.581872,96.462752,96.43644,98.67603,96.64929,97.302585,95.747841,97.103946
1965.0,99.51299,97.631579,95.650105,94.711238,95.558205,96.452667,96.413194,98.661717,96.631858,97.265518,95.718708,97.061846
1964.0,99.51003,97.580571,95.618226,94.719645,95.538035,96.45284,96.387896,98.645025,96.637361,97.246016,95.714981,97.019023
1963.0,99.530869,97.555642,95.613519,94.759942,95.556658,96.478604,96.396048,98.647202,96.682571,97.260854,95.740362,97.014968
1962.0,99.571719,97.56942,95.625094,94.80165,95.61505,96.530676,96.435855,98.676285,96.749272,97.309796,95.767336,97.058856
1961.0,99.61941,97.613757,95.63988,94.823348,95.692801,96.593201,96.482544,98.714009,96.807859,97.375,95.779557,97.131217
1960.0,99.647825,97.669081,95.656078,94.832465,95.768284,96.644303,96.522429,98.729817,96.84991,97.431738,95.795444,97.2034
1959.0,99.63776,97.709453,95.664097,94.836151,95.812044,96.660439,96.548129,98.710259,96.87819,97.457876,95.8277,97.246809
1958.0,99.600614,97.717574,95.647394,94.82733,95.804555,96.634395,96.548754,98.673844,96.890794,97.451556,95.856142,97.247946
1957.0,99.570249,97.70607,95.615121,94.811008,95.777222,96.597221,96.531163,98.657178,96.895651,97.444118,95.864466,97.228157
1956.0,99.569939,97.705122,95.600586,94.809033,95.790007,96.593905,96.524762,98.684658,96.91339,97.473341,95.868898,97.226773
1955.0,99.595195,97.720835,95.615441,94.826697,95.851762,96.628539,96.544227,98.74791,96.945815,97.536375,95.88799,97.255827
1954.0,99.626263,97.727304,95.637598,94.844143,95.906327,96.661758,96.571455,98.810963,96.965783,97.589203,95.915375,97.292067
1953.0,99.646732,97.709213,95.655361,94.85166,95.913684,96.669768,96.590467,98.836479,96.956242,97.600755,95.943757,97.316625
1952.0,99.647974,97.687778,95.68585,94.86432,95.899043,96.672232,96.610564,98.812632,96.935477,97.584157,95.982972,97.334424
1951.0,99.629069,97.68855,95.736737,94.892966,95.901256,96.690312,96.63859,98.759592,96.926753,97.565808,96.033302,97.347901
1950.0,99.599119,97.707682,95.78653,94.930071,95.921403,96.714106,96.661153,98.712338,96.928836,97.549376,96.071631,97.346416
1949.0,99.573896,97.727301,95.819699,94.969596,95.947717,96.730557,96.672446,98.694154,96.93343,97.525621,96.085203,97.334097
1948.0,99.564058,97.743477,95.850401,95.011222,95.984944,96.748031,96.689437,98.700612,96.945842,97.498018,96.093545,97.33311
1947.0,99.567378,97.759357,95.891234,95.040861,96.029673,96.770804,96.718544,98.708814,96.970251,97.479658,96.115616,97.343041
1946.0,99.573909,97.768106,95.927576,95.042053,96.056989,96.781914,96.737005,98.705137,96.997992,97.478571,96.140758,97.332856
1945.0,99.575404,97.763581,95.943784,95.032112,96.061287,96.775692,96.730053,98.701108,97.026926,97.497524,96.153272,97.293417
1944.0,99.568418,97.755421,95.950155,95.049521,96.075069,96.778766,96.719706,98.715543,97.068502,97.532911,96.161917,97.265089
1943.0,99.553361,97.755993,95.966083,95.09595,96.119295,96.812113,96.733582,98.743637,97.119189,97.564835,96.184579,97.287323
1942.0,99.533667,97.762758,95.997293,95.130836,96.168249,96.855141,96.76862,98.756247,97.151553,97.568967,96.222858,97.345458
1941.0,99.513211,97.768497,96.043112,95.138737,96.193326,96.876211,96.808518,98.736564,97.154431,97.549991,96.269104,97.39766
1940.0,99.494315,97.776643,96.104153,95.152882,96.203809,96.876247,96.851039,98.701984,97.152059,97.539564,96.319281,97.430295
1939.0,99.48038,97.792568,96.169017,95.19557,96.215482,96.875252,96.893628,98.681366,97.165016,97.553882,96.363752,97.45501
1938.0,99.477619,97.814193,96.214365,95.245027,96.22185,96.881905,96.918949,98.686786,97.183382,97.577829,96.38711,97.478357
