ν,LD-Alanina No Magnetizada Irradiada Petri,LD-Alanina Magnetizada Irradiada Petri,LD-Alanina Irradiada No Magnetizada Eppendorf,LD-Alanina Irradiada Magnetizada Eppendorf,L-Alanina No Magnetizada Irradiada Petri,L-Alanina Magnetizada Irradiada Petri,L-Alanina Irradiada No Magnetizada Eppendorf,L-Alanina Irradiada  Magnetizada Eppendorf,D-Alanina No Magnetizada Irradiada Petri,D-Alanina Magnetizada Irradiada Petri,D-Alanina Irradiada No Magnetizada Eppendorf,D-Alanina Irradiada Magnetizada Eppendorf
3270.0,100.30976,97.335464,96.675751,96.891902,96.521234,97.681477,97.182471,97.044478,97.373601,98.350792,96.351269,98.430419
3269.0,100.294416,97.315551,96.654278,96.865429,96.493184,97.648954,97.156318,97.011332,97.328699,98.310776,96.320764,98.417406
3268.0,100.287523,97.292095,96.630669,96.840909,96.462562,97.618045,97.12977,96.982874,97.291471,98.279476,96.289739,98.406089
3267.0,100.289843,97.265872,96.606958,96.821201,96.431343,97.593992,97.105393,96.957865,97.264896,98.260987,96.26086,98.396377
3266.0,100.295025,97.236103,96.584592,96.805846,96.397916,97.577506,97.083121,96.933478,97.244562,98.249568,96.234811,98.387368
3265.0,100.295372,97.203962,96.564796,96.79297,96.361429,97.566061,97.06297,96.909171,97.225577,98.234646,96.211037,98.379378
3264.0,100.289608,97.175226,96.547849,96.780821,96.32588,97.556293,97.045941,96.886568,97.207761,98.210217,96.188671,98.373452
3263.0,100.283691,97.156762,96.531277,96.767057,96.297677,97.544673,97.031414,96.865597,97.193446,98.179921,96.166206,98.368868
3262.0,100.283961,97.150685,96.51125,96.748984,96.280301,97.529063,97.016431,96.843684,97.183063,98.153945,96.141883,98.363093
3261.0,100.290603,97.153438,96.487015,96.726166,96.272106,97.511318,96.999101,96.819614,97.17435,98.140888,96.115725,98.355095
3260.0,100.297452,97.159044,96.461818,96.701307,96.266907,97.495463,96.980705,96.795323,97.163658,98.140367,96.090084,98.346816
3259.0,100.296732,97.160772,96.438302,96.676955,96.255523,97.481345,96.962864,96.772201,97.146761,98.141711,96.066887,98.339937
3258.0,100.284486,97.151149,96.415345,96.652582,96.22994,97.463026,96.944765,96.74807,97.120514,98.130837,96.045381,98.332906
3257.0,100.26388,97.124872,96.390748,96.626341,96.189405,97.436176,96.925029,96.71999,97.08547,98.100668,96.023598,98.323233
3256.0,100.244077,97.083679,96.364679,96.598532,96.14165,97.40447,96.904339,96.688272,97.045516,98.056085,96.000752,98.311656
3255.0,100.233799,97.036648,96.338501,96.571473,96.095787,97.374981,96.883648,96.655474,97.003883,98.009106,95.976553,98.301655
3254.0,100.23415,96.994212,96.312275,96.546643,96.054265,97.348935,96.860921,96.622882,96.961036,97.969594,95.949421,98.295098
3253.0,100.238066,96.961872,96.285619,96.523604,96.012965,97.32089,96.832401,96.590276,96.917257,97.939787,95.917593,98.290204
3252.0,100.237061,96.938811,96.259751,96.501533,95.96801,97.286592,96.797241,96.558068,96.875028,97.915553,95.881974,98.28364
3251.0,100.227648,96.920469,96.236589,96.480347,95.920404,97.248302,96.759378,96.527048,96.837081,97.891277,95.846059,98.273058
3250.0,100.211737,96.901685,96.216376,96.459951,95.873977,97.212132,96.724518,96.495975,96.803417,97.863874,95.812468,98.258009
3249.0,100.193579,96.878932,96.197541,96.439311,95.830297,97.182465,96.695979,96.461649,96.77172,97.833122,95.780644,98.240537
3248.0,100.1777,96.85123,96.178087,96.416791,95.786688,97.158748,96.672966,96.422249,96.739646,97.798875,95.748327,98.225012
3247.0,100.167266,96.819564,96.15612,96.391425,95.739961,97.135477,96.651705,96.379791,96.705864,97.759594,95.714419,98.215262
3246.0,100.161618,96.785873,96.130093,96.363953,95.692082,97.105861,96.628222,96.338683,96.670502,97.715468,95.679674,98.210788
3245.0,100.156396,96.752841,96.099853,96.336455,95.650266,97.068455,96.600858,96.301903,96.635966,97.672387,95.644934,98.206835
3244.0,100.148692,96.72391,96.067053,96.310508,95.619509,97.030673,96.570794,96.268571,96.605982,97.639795,95.609576,98.198935
3243.0,100.141731,96.702104,96.033968,96.285791,95.596218,97.003213,96.540706,96.235204,96.582017,97.622852,95.572368,98.186725
3242.0,100.141641,96.687844,96.00235,96.26082,95.571616,96.98978,96.512962,96.199168,96.560717,97.617419,95.533402,98.17305
3241.0,100.149044,96.677347,95.973058,96.234617,95.540037,96.983169,96.487929,96.160417,96.535242,97.612696,95.494032,98.16042
3240.0,100.156207,96.663228,95.945233,96.206999,95.500776,96.97167,96.462841,96.120028,96.498917,97.597833,95.454605,98.148996
3239.0,100.154096,96.638314,95.916011,96.177721,95.453476,96.948727,96.43325,96.078501,96.449069,97.567613,95.413703,98.137416
3238.0,100.141199,96.601237,95.883039,96.146275,95.397454,96.917008,96.39739,96.036541,96.390093,97.525591,95.370716,98.124811
3237.0,100.124265,96.558827,95.847544,96.112265,95.336925,96.884633,96.358742,95.996101,96.332832,97.482678,95.327914,98.111847
3236.0,100.111497,96.521341,95.813053,96.075491,95.281446,96.857574,96.322619,95.958668,96.287511,97.449272,95.288279,98.099928
3235.0,100.106352,96.494209,95.780908,96.036615,95.237175,96.834512,96.290491,95.9231,96.255112,97.426093,95.251912,98.089498
3234.0,100.106956,96.474922,95.749219,95.998584,95.199998,96.80864,96.259336,95.886905,96.226961,97.403904,95.216366,98.0793
3233.0,100.109094,96.457427,95.716243,95.965517,95.160108,96.77474,96.225876,95.848841,96.193349,97.373369,95.179833,98.067201
3232.0,100.108796,96.437345,95.682119,95.937899,95.111708,96.734102,96.189178,95.808346,96.150733,97.333785,95.141958,98.051449
3231.0,100.103563,96.412602,95.646848,95.910142,95.05648,96.692441,96.14976,95.763663,96.100892,97.291763,95.101975,98.031588
3230.0,100.093244,96.382263,95.6095,95.875782,94.999906,96.654763,96.109031,95.713616,96.0474,97.254277,95.058371,98.00915
3229.0,100.08055,96.347332,95.570692,95.834801,94.946687,96.623485,96.069801,95.660945,95.995155,97.224522,95.010865,97.987392
3228.0,100.069963,96.311238,95.533277,95.793167,94.898179,96.59947,96.034476,95.610735,95.949426,97.201285,94.961061,97.968958
3227.0,100.064995,96.27722,95.499077,95.75561,94.852099,96.581806,96.002048,95.565136,95.91106,97.179274,94.911011,97.953187
3226.0,100.066012,96.246201,95.467014,95.722128,94.805724,96.566755,95.969339,95.522256,95.874192,97.152114,94.86265,97.936906
3225.0,100.071009,96.218933,95.435477,95.691514,94.760415,96.549655,95.935604,95.480222,95.832493,97.118375,94.81813,97.918468
3224.0,100.078458,96.1983,95.404095,95.664084,94.721011,96.528569,95.903129,95.439008,95.787432,97.083681,94.778272,97.899739
3223.0,100.088603,96.18601,95.372036,95.639267,94.689342,96.504435,95.87263,95.397734,95.747567,97.054127,94.740669,97.883292
3222.0,100.101435,96.177269,95.337306,95.613676,94.660489,96.477282,95.841043,95.353789,95.719336,97.02844,94.701642,97.86904
3221.0,100.114112,96.162333,95.299721,95.584092,94.627286,96.444302,95.80528,95.306358,95.70003,96.999361,94.660614,97.855001
3220.0,100.121748,96.135169,95.262394,95.550694,94.586914,96.403052,95.765877,95.258353,95.679528,96.962109,94.620392,97.840327
3219.0,100.121093,96.099018,95.228072,95.515735,94.541574,96.355903,95.725641,95.213142,95.647788,96.918634,94.582777,97.825987
3218.0,100.112403,96.062136,95.195434,95.480695,94.494547,96.31008,95.686842,95.171198,95.601525,96.873811,94.546104,97.812882
3217.0,100.097267,96.029566,95.160694,95.446204,94.447313,96.272733,95.650736,95.130876,95.545654,96.83078,94.507489,97.800594
3216.0,100.076405,96.000611,95.121596,95.412938,94.398949,96.245425,95.61749,95.090393,95.488871,96.79102,94.465174,97.78781
3215.0,100.051742,95.972976,95.078622,95.380632,94.347066,96.222933,95.585181,95.048143,95.437358,96.756148,94.418367,97.773199
3214.0,100.030001,95.946469,95.033906,95.347215,94.291305,96.197804,95.550877,95.003356,95.392586,96.727254,94.367562,97.756368
3213.0,100.02084,95.921714,94.99043,95.310477,94.236856,96.166895,95.513913,94.95746,95.354142,96.703173,94.316005,97.738551
3212.0,100.028948,95.897298,94.950907,95.270204,94.191426,96.133506,95.476363,94.912849,95.32165,96.681103,94.268362,97.721714
3211.0,100.048716,95.870722,94.91584,95.228208,94.156402,96.103084,95.439777,94.869669,95.292295,96.65915,94.226524,97.706511
3210.0,100.068602,95.842068,94.882998,95.187127,94.123421,96.077425,95.403836,94.825939,95.25915,96.637317,94.188089,97.692097
3209.0,100.080666,95.814089,94.849311,95.149197,94.082176,96.05316,95.368728,94.781089,95.215722,96.615229,94.149447,97.678416
3208.0,100.084282,95.787097,94.812498,95.114382,94.029692,96.024687,95.335735,94.736516,95.162289,96.589289,94.108374,97.666923
3207.0,100.081198,95.755764,94.771032,95.079175,93.969764,95.98787,95.304092,94.692025,95.105335,96.55393,94.063452,97.657781
3206.0,100.070735,95.713885,94.724319,95.038906,93.906329,95.942484,95.270317,94.644957,95.050123,96.507447,94.014074,97.647998
3205.0,100.052235,95.662118,94.673333,94.991925,93.841297,95.893223,95.232379,94.593957,94.99545,96.456052,93.962429,97.63427
3204.0,100.0299,95.608382,94.619325,94.940079,93.777023,95.848025,95.19169,94.540372,94.93645,96.409754,93.912635,97.616476
3203.0,100.011321,95.559682,94.561632,94.884967,93.716012,95.813081,95.148881,94.484549,94.871385,96.373226,93.865666,97.596331
3202.0,100.000745,95.515209,94.49856,94.826024,93.657465,95.787951,95.100596,94.424293,94.804079,96.34189,93.816976,97.573689
3201.0,99.996131,95.46841,94.430795,94.763257,93.597228,95.765727,95.043704,94.359349,94.739331,96.307206,93.761337,97.547051
3200.0,99.99346,95.414594,94.362004,94.699508,93.532396,95.738579,94.981091,94.294374,94.677366,96.264211,93.698923,97.517696
3199.0,99.991914,95.355726,94.295724,94.638226,93.464595,95.703876,94.920052,94.234252,94.614903,96.213875,93.634904,97.490538
3198.0,99.993651,95.298774,94.233209,94.580133,93.398206,95.665576,94.865343,94.177991,94.551673,96.160927,93.573784,97.469606
3197.0,99.999954,95.249732,94.173666,94.523173,93.335974,95.629623,94.815612,94.119495,94.492393,96.110807,93.51538,97.453848
3196.0,100.008852,95.207834,94.113972,94.464577,93.275847,95.597026,94.765884,94.053001,94.439316,96.066031,93.455629,97.438151
3195.0,100.015541,95.16491,94.048674,94.402156,93.211349,95.5612,94.71169,93.976244,94.385142,96.022719,93.39027,97.417703
3194.0,100.014316,95.111712,93.974011,94.334984,93.136295,95.513309,94.651467,93.890642,94.318127,95.971859,93.318251,97.391157
3193.0,100.001756,95.045929,93.89261,94.263829,93.050806,95.45119,94.586786,93.800964,94.234655,95.906777,93.24202,97.360623
3192.0,99.980118,94.97335,93.810817,94.189968,92.961941,95.382406,94.520303,93.713149,94.143038,95.829747,93.164049,97.329135
3191.0,99.957028,94.90087,93.730587,94.113234,92.87655,95.317393,94.452811,93.629738,94.053905,95.750178,93.08353,97.297787
3190.0,99.93986,94.829986,93.647518,94.032584,92.793843,95.25976,94.382812,93.547883,93.970212,95.67675,92.997945,97.265421
3189.0,99.930063,94.758084,93.558086,93.948674,92.706502,95.203813,94.309092,93.463099,93.887904,95.611957,92.907508,97.231399
3188.0,99.923724,94.683926,93.464814,93.863674,92.608631,95.140795,94.232056,93.373569,93.802189,95.552387,92.815526,97.197702
3187.0,99.91695,94.609027,93.372225,93.777939,92.500771,95.066505,94.151856,93.27962,93.710116,95.491718,92.723991,97.167101
3186.0,99.909043,94.533919,93.280958,93.689097,92.387299,94.983582,94.067162,93.181345,93.610158,95.424016,92.631062,97.13966
3185.0,99.900945,94.455974,93.188427,93.595644,92.271376,94.898617,93.977208,93.079332,93.503903,95.347358,92.533865,97.112308
3184.0,99.893408,94.372794,93.092726,93.49971,92.15415,94.818369,93.883936,92.976522,93.397863,95.266172,92.43191,97.081687
3183.0,99.887845,94.286576,92.993561,93.405106,92.037824,94.747531,93.790848,92.876542,93.300058,95.189131,92.32685,97.046519
3182.0,99.886616,94.202744,92.891738,93.314244,91.926714,94.68706,93.700617,92.78008,93.21317,95.122653,92.220679,97.007756
3181.0,99.890079,94.123694,92.790041,93.227676,91.823326,94.632375,93.614146,92.68398,93.131665,95.06484,92.114972,96.96775
3180.0,99.894194,94.04579,92.692587,93.144503,91.723817,94.574207,93.530256,92.583514,93.046069,95.005575,92.010187,96.928963
3179.0,99.893256,93.964283,92.60093,93.061933,91.61938,94.504613,93.445441,92.475212,92.950465,94.93413,91.904774,96.891989
3178.0,99.885076,93.87994,92.512233,92.976492,91.502998,94.423768,93.35573,92.359129,92.846365,94.848444,91.796388,96.854858
3177.0,99.87187,93.797868,92.422983,92.887617,91.373687,94.338769,93.260153,92.239513,92.738941,94.756519,91.684511,96.815472
3176.0,99.856456,93.720003,92.332691,92.79878,91.234295,94.254227,93.161263,92.121774,92.62928,94.667575,91.570308,96.774307
3175.0,99.840082,93.642635,92.242297,92.713479,91.088637,94.16665,93.061471,92.007311,92.512384,94.583022,91.453752,96.73295
3174.0,99.824561,93.562718,92.151163,92.631192,90.942805,94.070873,92.960341,91.892234,92.385082,94.497751,91.33317,96.6902
3173.0,99.813539,93.482745,92.058001,92.548582,90.805452,93.969665,92.856452,91.772172,92.254063,94.408021,91.208413,96.642
3172.0,99.809052,93.406364,91.963335,92.463734,90.681665,93.872545,92.750562,91.647283,92.131957,94.313962,91.08255,96.586438
3171.0,99.808232,93.332524,91.869069,92.377894,90.567439,93.785647,92.645903,91.521763,92.025229,94.215479,90.959558,96.527485
3170.0,99.806389,93.258667,91.776556,92.293719,90.454523,93.707476,92.546019,91.399959,91.929694,94.112148,90.84187,96.472491
3169.0,99.803301,93.187898,91.686433,92.212985,90.340482,93.6354,92.452577,91.284232,91.838253,94.009644,90.730507,96.426504
3168.0,99.80368,93.127312,91.59902,92.13556,90.229871,93.571078,92.364058,91.175086,91.748266,93.920296,90.625272,96.389479
3167.0,99.810458,93.078411,91.513696,92.059863,90.125708,93.516242,92.27653,91.071329,91.659334,93.851262,90.523967,96.357896
3166.0,99.81975,93.03311,91.429191,91.984454,90.024631,93.466249,92.187217,90.970398,91.568412,93.794038,90.423394,96.327726
3165.0,99.82411,92.980154,91.345339,91.909137,89.92135,93.411552,92.097294,90.869668,91.471075,93.730909,90.322054,96.296192
3164.0,99.819923,92.912737,91.262882,91.833894,89.813257,93.344825,92.009544,90.767418,91.365698,93.652223,90.220353,96.262283
3163.0,99.810482,92.830597,91.180718,91.757258,89.699146,93.265107,91.923599,90.66238,91.253945,93.564397,90.117888,96.226584
3162.0,99.802283,92.739603,91.095521,91.677301,89.577855,93.176638,91.835784,90.553354,91.139156,93.480944,90.012743,96.190298
3161.0,99.798587,92.650329,91.005501,91.594198,89.450599,93.085386,91.743511,90.439937,91.026126,93.408004,89.903914,96.153579
3160.0,99.795428,92.571772,90.912849,91.510087,89.321034,92.995125,91.646983,90.323058,90.919589,93.338487,89.791955,96.114555
3159.0,99.783653,92.503081,90.821194,91.426282,89.190733,92.905069,91.546464,90.204476,90.819944,93.258285,89.676389,96.070767
3158.0,99.75733,92.434551,90.732288,91.342567,89.057984,92.81268,91.441418,90.086184,90.722318,93.15869,89.55508,96.022352
3157.0,99.722059,92.359443,90.646122,91.259528,88.92301,92.719531,91.333563,89.969629,90.622111,93.04501,89.427543,95.973343
3156.0,99.693052,92.281804,90.561924,91.17894,88.78995,92.631154,91.227096,89.853889,90.519104,92.932792,89.296509,95.928318
3155.0,99.681941,92.209488,90.476963,91.100158,88.660124,92.54857,91.123167,89.734693,90.413708,92.833659,89.164369,95.887243
3154.0,99.685812,92.142126,90.385994,91.01782,88.527001,92.46327,91.016259,89.607074,90.302396,92.745063,89.029794,95.844736
3153.0,99.691574,92.070209,90.284301,90.925306,88.382628,92.365317,90.898762,89.469625,90.181271,92.655158,88.889647,95.795369
3152.0,99.690521,91.985464,90.171246,90.820369,88.227307,92.255421,90.76842,89.325162,90.052697,92.555941,88.743082,95.738982
3151.0,99.685399,91.888684,90.050098,90.706443,88.068629,92.144394,90.629849,89.17744,89.923917,92.448526,88.592447,95.680032
3150.0,99.683045,91.787011,89.925088,90.588825,87.911946,92.040308,90.489952,89.028792,89.799173,92.33694,88.441244,95.622696
3149.0,99.684407,91.686157,89.798912,90.470325,87.755827,91.940372,90.353286,88.88051,89.676624,92.222134,88.29218,95.567891
3148.0,99.684573,91.586398,89.67152,90.350133,87.596848,91.836781,90.220575,88.732969,89.552995,92.104204,88.145818,95.514204
3147.0,99.67999,91.484878,89.540368,90.225863,87.435448,91.727002,90.089845,88.584723,89.427835,91.986769,87.999958,95.459704
3146.0,99.672012,91.380418,89.402976,90.096152,87.276114,91.615888,89.959132,88.433563,89.30241,91.875211,87.851477,95.402601
3145.0,99.663712,91.27524,89.259797,89.961174,87.123337,91.509768,89.828772,88.279626,89.177248,91.770906,87.699843,95.341876
3144.0,99.656064,91.171363,89.113497,89.82118,86.977407,91.411098,89.700655,88.126431,89.052266,91.669426,87.547945,95.278461
3143.0,99.648017,91.065903,88.965238,89.675802,86.833023,91.317941,89.575337,87.978225,88.927788,91.56498,87.398728,95.215246
3142.0,99.638701,90.951724,88.813157,89.525272,86.682777,91.226028,89.450949,87.836704,88.804237,91.455782,87.252015,95.15506
3141.0,99.628517,90.823564,88.654449,89.370574,86.523597,91.130692,89.324627,87.69941,88.681404,91.344698,87.104958,95.098379
3140.0,99.618446,90.682726,88.487023,89.210946,86.359349,91.028242,89.193392,87.559807,88.558394,91.234967,86.954303,95.042918
3139.0,99.608677,90.535637,88.30917,89.042577,86.19597,90.916751,89.054213,87.410035,88.433832,91.125848,86.797735,94.985272
3138.0,99.598101,90.388803,88.120117,88.861824,86.034985,90.79611,88.905864,87.246279,88.30635,91.013149,86.634498,94.923241
3137.0,99.585837,90.244809,87.921567,88.668941,85.873376,90.667922,88.751273,87.0717,88.17578,90.894359,86.465648,94.857086
3136.0,99.573606,90.101214,87.71668,88.467041,85.708753,90.535997,88.595784,86.892633,88.043768,90.772474,86.293114,94.788852
3135.0,99.565281,89.952595,87.507196,88.258814,85.542117,90.406378,88.442445,86.712942,87.912245,90.653579,86.118531,94.720745
3134.0,99.562253,89.795079,87.293479,88.046497,85.375035,90.284594,88.290657,86.533988,87.780755,90.540321,85.943588,94.654309
3133.0,99.559424,89.629392,87.076739,87.833101,85.205745,90.170597,88.138876,86.357686,87.645319,90.428111,85.770152,94.590282
3132.0,99.54813,89.458426,86.857905,87.619535,85.02939,90.056712,87.985496,86.184747,87.500192,90.308012,85.597759,94.527618
3131.0,99.524674,89.282269,86.634137,87.400731,84.842208,89.933256,87.826859,86.010174,87.341722,90.173711,85.421644,94.462386
3130.0,99.495127,89.097926,86.400124,87.168618,84.645137,89.79767,87.658193,85.825561,87.17176,90.026529,85.236063,94.38946
3129.0,99.470076,88.904212,86.153948,86.920007,84.442885,89.656748,87.478242,85.627595,86.997246,89.874379,85.039781,94.306882
3128.0,99.454624,88.704413,85.898682,86.659116,84.239534,89.51869,87.290429,85.420887,86.825137,89.725637,84.83614,94.218154
3127.0,99.444737,88.502939,85.637492,86.392233,84.035775,89.384472,87.098257,85.211181,86.657074,89.583079,84.628059,94.129266
3126.0,99.433483,88.300846,85.37057,86.122949,83.830371,89.248474,86.902201,84.999125,86.489216,89.442629,84.415717,94.043785
