ν	LD-Alanina No Magnetizada Irradiada Petri	LD-Alanina No Magnetizada  Eppendorf	LD-Alanina Magnetizada Irradiada Petri	LD-Alanina Magnetizada  Eppendorf	LD-Alanina Irradiada No Magnetizada Eppendorf	LD-Alanina Irradiada Magnetizada Eppendorf	LD-Alanina  No Magnetizada Petri	LD-Alanina  Magnetizada Petri
2029.0	99.344986	96.684654	93.130239	96.709315	94.115803	94.908656	93.055442	94.735156
2028.0	99.316461	96.723997	93.158303	96.759245	94.137348	94.916432	93.073824	94.765206
2027.0	99.338328	96.79745	93.238314	96.837183	94.170613	94.947799	93.138693	94.848929
2026.0	99.392097	96.87023	93.3363	96.904087	94.204158	94.993571	93.195186	94.936565
2025.0	99.425376	96.910768	93.401023	96.919567	94.232338	95.042161	93.201329	94.989605
2024.0	99.411754	96.928028	93.431283	96.894325	94.269403	95.105829	93.186547	95.026898
2023.0	99.383216	96.949408	93.46647	96.879726	94.316318	95.185088	93.196761	95.080984
2022.0	99.390896	96.982604	93.530751	96.908375	94.353986	95.250201	93.232813	95.146877
2021.0	99.445464	97.017995	93.615654	96.964972	94.380933	95.281761	93.280245	95.204613
2020.0	99.509551	97.050869	93.699808	97.011042	94.415441	95.291536	93.34952	95.258234
2019.0	99.540383	97.081118	93.760114	97.018357	94.45038	95.285909	93.44333	95.317389
2018.0	99.523145	97.102539	93.778052	96.980882	94.454755	95.252595	93.524369	95.365469
2017.0	99.470655	97.10849	93.759674	96.917242	94.435646	95.202991	93.559988	95.379788
2016.0	99.41059	97.098597	93.738372	96.862886	94.444969	95.180158	93.565449	95.36485
2015.0	99.373248	97.071922	93.741535	96.84293	94.50199	95.201527	93.564302	95.338542
2014.0	99.375802	97.031333	93.76942	96.854097	94.561353	95.236626	93.547355	95.308681
2013.0	99.409051	97.00083	93.811373	96.879871	94.58032	95.257397	93.510995	95.287536
2012.0	99.444604	97.011714	93.857406	96.911699	94.572405	95.269614	93.492425	95.300321
2011.0	99.460162	97.059951	93.888259	96.943642	94.574191	95.283919	93.524283	95.351873
2010.0	99.456322	97.106493	93.88724	96.962371	94.602558	95.300613	93.592276	95.410089
2009.0	99.453996	97.136189	93.878397	96.967908	94.665985	95.337492	93.679396	95.450593
2008.0	99.480849	97.185579	93.920304	96.995184	94.771303	95.423225	93.811332	95.495842
2007.0	99.549958	97.284128	94.036534	97.081065	94.892648	95.542297	94.003611	95.578628
2006.0	99.637402	97.397011	94.178901	97.207264	94.975071	95.632678	94.194182	95.684294
2005.0	99.689136	97.463039	94.281352	97.305095	94.997107	95.659734	94.290737	95.762285
2004.0	99.669005	97.470087	94.32608	97.326709	94.993628	95.649918	94.272518	95.783454
2003.0	99.598452	97.457036	94.338729	97.288757	94.999878	95.637755	94.198654	95.761279
2002.0	99.534817	97.456951	94.348296	97.242982	95.014084	95.628432	94.134761	95.72948
2001.0	99.51167	97.46929	94.372753	97.22533	95.026828	95.62424	94.107091	95.716037
2000.0	99.51261	97.477184	94.417518	97.236009	95.046622	95.641035	94.108442	95.726269
1999.0	99.501651	97.466428	94.465352	97.25241	95.076824	95.678314	94.114592	95.737798
1998.0	99.464406	97.430034	94.48373	97.249299	95.102815	95.709432	94.103291	95.724715
1997.0	99.414827	97.375246	94.460446	97.217613	95.121656	95.720568	94.080608	95.693277
1996.0	99.377009	97.325661	94.421073	97.174677	95.148872	95.725572	94.07936	95.677046
1995.0	99.369719	97.304333	94.401728	97.15337	95.179697	95.729859	94.118619	95.695432
1994.0	99.397779	97.317149	94.421436	97.175674	95.181789	95.718208	94.181244	95.740696
1993.0	99.444977	97.356467	94.484535	97.235206	95.148693	95.694764	94.241601	95.80751
1992.0	99.481586	97.410285	94.582062	97.303963	95.12444	95.694307	94.292862	95.903109
1991.0	99.490205	97.461056	94.680118	97.355081	95.147053	95.731215	94.33136	96.015418
1990.0	99.47801	97.488361	94.733753	97.377677	95.203417	95.776926	94.340644	96.100693
1989.0	99.458548	97.48515	94.728062	97.37362	95.264023	95.807535	94.316352	96.12248
1988.0	99.434028	97.463237	94.68807	97.346626	95.319899	95.831489	94.284548	96.083588
1987.0	99.40348	97.435905	94.640538	97.29725	95.363497	95.854379	94.27147	96.010452
1986.0	99.375464	97.406277	94.588957	97.229299	95.375301	95.860023	94.272079	95.928752
1985.0	99.358654	97.37743	94.535066	97.157983	95.355724	95.846471	94.265914	95.862151
1984.0	99.347368	97.357321	94.496231	97.104564	95.333204	95.838476	94.246315	95.825872
1983.0	99.332172	97.345416	94.48354	97.080372	95.316999	95.841088	94.220227	95.808122
1982.0	99.32143	97.331924	94.486191	97.082072	95.283294	95.824307	94.202081	95.784938
1981.0	99.33508	97.320224	94.495945	97.104068	95.23443	95.780426	94.219392	95.764685
1980.0	99.375107	97.332538	94.527916	97.14765	95.229367	95.758155	94.296432	95.789006
1979.0	99.414635	97.38276	94.59932	97.214468	95.314105	95.806302	94.414704	95.87346
1978.0	99.427525	97.460235	94.702814	97.294579	95.454403	95.913837	94.519406	95.980095
1977.0	99.423075	97.551395	94.816469	97.36944	95.581366	96.03734	94.587677	96.073144
1976.0	99.438688	97.652583	94.923376	97.425561	95.669439	96.15152	94.652543	96.163937
1975.0	99.496974	97.748002	95.00897	97.462625	95.7239	96.239749	94.73702	96.269158
1974.0	99.579009	97.806461	95.062523	97.491749	95.737703	96.278824	94.812871	96.363962
1973.0	99.641076	97.819267	95.093624	97.526541	95.715368	96.272274	94.849625	96.409606
1972.0	99.656495	97.814068	95.122977	97.566931	95.698865	96.260785	94.858688	96.397365
1971.0	99.638492	97.812997	95.147757	97.59216	95.720825	96.269819	94.862207	96.342833
1970.0	99.619454	97.804976	95.141403	97.581028	95.760086	96.281392	94.856418	96.26678
1969.0	99.612891	97.776428	95.094075	97.539476	95.776856	96.276764	94.832024	96.201336
1968.0	99.603853	97.740255	95.027664	97.495123	95.763967	96.267456	94.798649	96.181401
1967.0	99.57661	97.711668	94.965473	97.462939	95.735666	96.262704	94.766686	96.205031
1966.0	99.539201	97.68005	94.914737	97.434206	95.696086	96.245982	94.734476	96.228939
1965.0	99.51299	97.631579	94.883415	97.404944	95.650105	96.208906	94.711238	96.222423
1964.0	99.51003	97.580571	94.882632	97.394234	95.618226	96.172889	94.719645	96.199447
1963.0	99.530869	97.555642	94.905746	97.421617	95.613519	96.159255	94.759942	96.187198
1962.0	99.571719	97.56942	94.930094	97.47819	95.625094	96.169927	94.80165	96.193476
1961.0	99.61941	97.613757	94.941453	97.528542	95.63988	96.204445	94.823348	96.213403
1960.0	99.647825	97.669081	94.934398	97.537561	95.656078	96.25875	94.832465	96.237953
1959.0	99.63776	97.709453	94.896233	97.495269	95.664097	96.300618	94.836151	96.245743
1958.0	99.600614	97.717574	94.825568	97.426549	95.647394	96.290087	94.82733	96.217484
1957.0	99.570249	97.70607	94.762195	97.380302	95.615121	96.235741	94.811008	96.171025
1956.0	99.569939	97.705122	94.758184	97.393575	95.600586	96.190151	94.809033	96.153637
1955.0	99.595195	97.720835	94.816602	97.457757	95.615441	96.181235	94.826697	96.1877
1954.0	99.626263	97.727304	94.891343	97.526561	95.637598	96.1881	94.844143	96.247369
1953.0	99.646732	97.709213	94.948635	97.560521	95.655361	96.192981	94.85166	96.297517
1952.0	99.647974	97.687778	94.995026	97.556125	95.68585	96.209855	94.86432	96.329485
1951.0	99.629069	97.68855	95.041683	97.530957	95.736737	96.245444	94.892966	96.34951
1950.0	99.599119	97.707682	95.080955	97.501715	95.78653	96.276481	94.930071	96.35965
1949.0	99.573896	97.727301	95.109259	97.483051	95.819699	96.2871	94.969596	96.363348
1948.0	99.564058	97.743477	95.137945	97.48819	95.850401	96.294221	95.011222	96.367238
1947.0	99.567378	97.759357	95.16821	97.516361	95.891234	96.314451	95.040861	96.365977
1946.0	99.573909	97.768106	95.186063	97.550463	95.927576	96.337897	95.042053	96.349407
1945.0	99.575404	97.763581	95.193889	97.578129	95.943784	96.35525	95.032112	96.332789
1944.0	99.568418	97.755421	95.217019	97.604484	95.950155	96.380777	95.049521	96.351865
1943.0	99.553361	97.755993	95.265239	97.633541	95.966083	96.426953	95.09595	96.412998
1942.0	99.533667	97.762758	95.315277	97.650085	95.997293	96.481492	95.130836	96.474627
1941.0	99.513211	97.768497	95.34776	97.637372	96.043112	96.530512	95.138737	96.501036
1940.0	99.494315	97.776643	95.372403	97.603691	96.104153	96.578815	95.152882	96.505165
1939.0	99.48038	97.792568	95.401987	97.575779	96.169017	96.629197	95.19557	96.518598
1938.0	99.477619	97.814193	95.43246	97.573979	96.214365	96.668073	95.245027	96.551604
1937.0	99.49016	97.84268	95.46101	97.601169	96.231935	96.686266	95.278107	96.596289
1936.0	99.514254	97.886998	95.496912	97.647681	96.237286	96.691799	95.306581	96.644621
1935.0	99.540927	97.944333	95.540061	97.697909	96.243071	96.691658	95.34788	96.688261
1934.0	99.562589	97.990223	95.570966	97.735266	96.2483	96.684823	95.390249	96.715901
1933.0	99.573789	98.003875	95.576262	97.75136	96.261025	96.683122	95.414073	96.7261
1932.0	99.569627	97.992652	95.566901	97.751908	96.29717	96.707732	95.422347	96.729913
1931.0	99.555201	97.977166	95.561554	97.74743	96.349149	96.754736	95.428349	96.734691
1930.0	99.551981	97.966606	95.57049	97.744143	96.384983	96.792756	95.43645	96.738787
1929.0	99.581588	97.961656	95.599765	97.744625	96.389589	96.802839	95.450806	96.744895
1928.0	99.639669	97.966828	95.648816	97.751174	96.384674	96.798815	95.481617	96.761121
1927.0	99.692544	97.98263	95.698832	97.762701	96.391154	96.795764	95.524096	96.782482
1926.0	99.709507	97.995191	95.725428	97.770455	96.401371	96.78881	95.555373	96.795776
1925.0	99.688506	97.991474	95.729261	97.766653	96.399654	96.774491	95.564854	96.803919
1924.0	99.650225	97.975803	95.7334	97.750578	96.386326	96.763942	95.564725	96.823005
1923.0	99.614864	97.961814	95.746616	97.729635	96.372103	96.763222	95.561995	96.850568
1922.0	99.59088	97.954656	95.754084	97.717062	96.363147	96.761157	95.546337	96.863356
1921.0	99.580717	97.953239	95.750374	97.727011	96.363746	96.751861	95.520436	96.858595
1920.0	99.585965	97.959989	95.751211	97.762532	96.379269	96.748553	95.510498	96.864178
1919.0	99.601653	97.974216	95.765347	97.804331	96.405438	96.763316	95.530694	96.897466
1918.0	99.615109	97.985469	95.782181	97.820891	96.432488	96.792408	95.562024	96.937004
1917.0	99.616343	97.988526	95.796709	97.80352	96.463326	96.828855	95.584713	96.95246
1916.0	99.607656	97.993546	95.819162	97.775723	96.504507	96.869884	95.607251	96.945289
1915.0	99.598232	98.008789	95.847977	97.759787	96.544162	96.906205	95.640477	96.933201
1914.0	99.593426	98.026669	95.863878	97.755365	96.561833	96.923669	95.673718	96.920987
1913.0	99.592669	98.037012	95.863131	97.755526	96.55942	96.924029	95.697551	96.909226
1912.0	99.593767	98.042196	95.870891	97.764433	96.5593	96.924767	95.721199	96.905892
1911.0	99.595897	98.047568	95.904928	97.787177	96.570157	96.933032	95.749726	96.91529
1910.0	99.596906	98.048329	95.94811	97.81315	96.579054	96.939635	95.766321	96.928851
1909.0	99.592493	98.040447	95.974585	97.824255	96.582874	96.942053	95.757928	96.939482
1908.0	99.581902	98.035286	95.983725	97.8189	96.59867	96.951365	95.740093	96.952714
1907.0	99.569849	98.046828	95.989297	97.813577	96.62909	96.967372	95.7335	96.971608
1906.0	99.564056	98.071509	95.995015	97.820265	96.652787	96.976076	95.738904	96.990226
1905.0	99.567479	98.095046	96.000499	97.83803	96.658316	96.977661	95.750974	97.007245
1904.0	99.577898	98.109042	96.012865	97.859275	96.659879	96.988561	95.771989	97.027843
1903.0	99.594018	98.112224	96.035243	97.878435	96.672865	97.013623	95.798731	97.04748
1902.0	99.614893	98.103525	96.057303	97.89242	96.692534	97.037922	95.815362	97.050258
1901.0	99.63317	98.085807	96.070002	97.897749	96.709192	97.052195	95.815525	97.032788
1900.0	99.636217	98.069259	96.077168	97.891488	96.724255	97.063917	95.813683	97.010685
1899.0	99.617028	98.061716	96.083898	97.875729	96.736547	97.07395	95.821917	96.994701
1898.0	99.585073	98.062794	96.089777	97.860236	96.736392	97.069573	95.837775	96.983828
1897.0	99.560267	98.07448	96.10236	97.860569	96.725571	97.051682	95.863727	96.985031
1896.0	99.555615	98.103883	96.137271	97.883719	96.72221	97.04226	95.910683	97.012947
1895.0	99.567195	98.146842	96.192516	97.917273	96.737215	97.054364	95.970179	97.061143
1894.0	99.580691	98.18201	96.241574	97.941013	96.761992	97.075689	96.011158	97.099
1893.0	99.586244	98.195011	96.265828	97.950295	96.787401	97.092861	96.022704	97.111453
1892.0	99.586609	98.196112	96.275832	97.958391	96.815458	97.109833	96.030754	97.116171
1891.0	99.591593	98.201933	96.290193	97.975717	96.843995	97.132356	96.057728	97.133324
1890.0	99.606444	98.212401	96.31193	97.997225	96.863042	97.155574	96.091995	97.160712
1889.0	99.625333	98.217936	96.334971	98.013219	96.877147	97.177259	96.114781	97.187641
1888.0	99.636991	98.219226	96.357735	98.022181	96.903564	97.202864	96.133122	97.213672
1887.0	99.637456	98.224576	96.378021	98.025771	96.941751	97.229792	96.160269	97.237433
1886.0	99.633236	98.237038	96.390025	98.023225	96.971896	97.247519	96.189296	97.250025
1885.0	99.632644	98.255357	96.397842	98.017063	96.986891	97.258326	96.210023	97.255825
1884.0	99.637347	98.277969	96.416028	98.014045	97.001896	97.276385	96.226735	97.273553
1883.0	99.643781	98.296647	96.445564	98.01577	97.025742	97.301906	96.240573	97.303663
1882.0	99.648003	98.297257	96.466012	98.01867	97.045083	97.318393	96.237618	97.31936
1881.0	99.647056	98.277887	96.46215	98.024065	97.048996	97.320898	96.214463	97.304608
1880.0	99.639396	98.256472	96.44251	98.036981	97.048067	97.324976	96.194377	97.277949
1879.0	99.626688	98.248974	96.422067	98.052264	97.052103	97.338035	96.196718	97.262899
1878.0	99.616145	98.249688	96.403895	98.054438	97.052365	97.34642	96.210683	97.259903
1877.0	99.615875	98.244654	96.388372	98.04017	97.042137	97.342576	96.217905	97.261514
1876.0	99.624823	98.233506	96.382826	98.027002	97.029886	97.337483	96.219091	97.269073
1875.0	99.633123	98.225109	96.390379	98.029419	97.019974	97.335803	96.220874	97.280127
1874.0	99.63365	98.221252	96.40398	98.04013	97.003191	97.325126	96.217666	97.281375
1873.0	99.628375	98.216465	96.419444	98.043862	96.976081	97.298809	96.205057	97.269112
1872.0	99.622536	98.20645	96.438484	98.037941	96.948888	97.265485	96.191913	97.256893
1871.0	99.616338	98.187392	96.45242	98.029629	96.923752	97.22786	96.183082	97.251579
1870.0	99.606208	98.156072	96.442575	98.022134	96.885533	97.176857	96.167776	97.242102
1869.0	99.594641	98.122209	96.409398	98.015507	96.835057	97.122262	96.143064	97.223168
1868.0	99.591136	98.107082	96.379864	98.015412	96.803457	97.09812	96.129524	97.210288
1867.0	99.599008	98.114591	96.368607	98.024846	96.806422	97.115904	96.139168	97.21272
1866.0	99.611474	98.125917	96.359876	98.036349	96.822954	97.148447	96.153324	97.214095
1865.0	99.62183	98.130246	96.338992	98.044354	96.831853	97.169395	96.153068	97.200755
1864.0	99.629924	98.136945	96.313735	98.051448	96.833132	97.176034	96.143886	97.183503
1863.0	99.637507	98.152345	96.294923	98.055724	96.830111	97.171753	96.135676	97.173636
1862.0	99.640617	98.162853	96.276761	98.044874	96.816553	97.152879	96.122077	97.160554
1861.0	99.631089	98.153787	96.251231	98.013159	96.792276	97.123171	96.097122	97.132542
1860.0	99.607871	98.132829	96.227703	97.975778	96.771271	97.099678	96.073502	97.100955
1859.0	99.582915	98.118574	96.222216	97.954648	96.761856	97.090855	96.064197	97.082031
1858.0	99.571511	98.115249	96.236551	97.955646	96.756168	97.086987	96.063193	97.072824
1857.0	99.577088	98.114556	96.258722	97.968578	96.748715	97.081265	96.061042	97.065979
1856.0	99.588677	98.112945	96.275121	97.981597	96.745828	97.080401	96.059777	97.068389
1855.0	99.594079	98.111375	96.275592	97.986576	96.748837	97.085665	96.057049	97.085764
1854.0	99.591668	98.106883	96.259284	97.979805	96.747269	97.085303	96.040387	97.106354
1853.0	99.587002	98.098315	96.243026	97.967288	96.73552	97.072283	96.012731	97.117303
1852.0	99.587094	98.093218	96.250054	97.96232	96.724314	97.056388	96.003118	97.12539
1851.0	99.594036	98.099076	96.284615	97.973812	96.720735	97.046718	96.030151	97.139904
1850.0	99.605846	98.110761	96.328869	97.994456	96.715171	97.037241	96.073682	97.153612
1849.0	99.618271	98.119378	96.367215	98.012137	96.703954	97.024181	96.103527	97.158996
1848.0	99.62639	98.124748	96.399096	98.024169	96.700117	97.015269	96.115871	97.163526
1847.0	99.627834	98.129533	96.424566	98.034639	96.711033	97.014302	96.124988	97.174752
1846.0	99.623809	98.128502	96.436155	98.042463	96.721305	97.013426	96.136042	97.18568
1845.0	99.617691	98.117335	96.435234	98.040553	96.715792	97.012999	96.147984	97.192591
1844.0	99.615887	98.108648	96.439874	98.028874	96.715322	97.032099	96.167857	97.205388
1843.0	99.623724	98.118914	96.460463	98.020411	96.751558	97.078856	96.200398	97.228555
1842.0	99.63768	98.143646	96.487589	98.025907	96.814792	97.133061	96.236769	97.252887
1841.0	99.648941	98.167331	96.514617	98.044327	96.877058	97.177022	96.267663	97.270462
1840.0	99.650038	98.182645	96.547618	98.069205	96.931681	97.214721	96.296255	97.285828
1839.0	99.639017	98.191292	96.589693	98.092335	96.980224	97.25094	96.328928	97.307409
1838.0	99.624693	98.19803	96.633231	98.106246	97.018216	97.280124	96.365156	97.336373
1837.0	99.61861	98.20937	96.673518	98.113451	97.044556	97.301768	96.404506	97.37043
1836.0	99.621784	98.227615	96.713818	98.121757	97.067647	97.325273	96.449586	97.408054
1835.0	99.625108	98.244171	96.750723	98.131547	97.092204	97.35147	96.493196	97.43945
1834.0	99.623363	98.247423	96.773211	98.13692	97.111086	97.366532	96.518573	97.447961
1833.0	99.622704	98.239292	96.781968	98.139141	97.120752	97.363302	96.522533	97.433766
1832.0	99.630716	98.233891	96.792043	98.147194	97.12969	97.354161	96.523908	97.422246
1831.0	99.640711	98.239017	96.811975	98.162283	97.135248	97.350458	96.539078	97.436568
1830.0	99.643268	98.248745	96.833713	98.171501	97.12588	97.348619	96.561359	97.467224
1829.0	99.64568	98.26005	96.852899	98.173408	97.114989	97.34947	96.581039	97.490883
1828.0	99.659266	98.278159	96.879356	98.184482	97.124541	97.361661	96.607463	97.511067
1827.0	99.678985	98.301638	96.911921	98.209524	97.147415	97.381	96.647612	97.541407
1826.0	99.688194	98.317275	96.928965	98.228801	97.154958	97.390058	96.684729	97.572531
1825.0	99.681266	98.318272	96.917746	98.224256	97.142196	97.387595	96.701102	97.586651
1824.0	99.670905	98.316965	96.894299	98.208066	97.140479	97.395634	96.702876	97.584068
1823.0	99.667661	98.322738	96.878816	98.202589	97.165791	97.4226	96.703873	97.577721
1822.0	99.66777	98.326051	96.873551	98.207257	97.196288	97.449845	96.702104	97.569859
1821.0	99.66597	98.319432	96.877407	98.209816	97.213197	97.46436	96.695607	97.560604
1820.0	99.666157	98.316302	96.897318	98.214493	97.224829	97.476815	96.700626	97.565541
1819.0	99.674265	98.332591	96.931656	98.235192	97.240313	97.496839	96.727281	97.595662
1818.0	99.689686	98.359491	96.960461	98.266116	97.250939	97.515714	96.754399	97.632613
1817.0	99.704818	98.373884	96.967448	98.283576	97.247714	97.523583	96.753118	97.645214
1816.0	99.712197	98.367182	96.956875	98.274619	97.232957	97.519801	96.724463	97.626634
1815.0	99.70899	98.34664	96.937192	98.249322	97.206527	97.50078	96.691688	97.594087
1814.0	99.695679	98.315649	96.906174	98.222931	97.159885	97.456659	96.665665	97.55844
